c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	2.8
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1078.01	408.6	6682.79
1078.11	408.5	6664.25
1078.21	408.4	6640.32
1078.31	408.3	6678.61
1078.41	408.2	6582.14
1078.51	408.1	6626.25
1078.61	408	6688.79
1078.71	407.9	6635.21
1078.81	407.8	6628.18
1078.91	407.7	6606.11
1079.01	407.6	6668
1079.11	407.5	6683.29
1079.21	407.4	6616.21
1079.31	407.3	6633.96
1079.41	407.2	6631.5
1079.51	407.1	6674.39
1079.61	407	6677.32
1079.71	406.9	6633.75
1079.81	406.8	6805.5
1079.91	406.7	6710.75
1080.01	406.6	6717.75
1080.11	406.5	6679.32
1080.21	406.4	6669.46
1080.31	406.3	6746.68
1080.41	406.2	6734.25
1080.51	406.1	6746.04
1080.61	406	6713.57
1080.71	405.9	6771.32
1080.81	405.8	6697.93
1080.91	405.7	6747.54
1081.01	405.6	6745.93
1081.11	405.5	6793.36
1081.21	405.4	6782.82
1081.31	405.3	6742.93
1081.41	405.2	6755.11
1081.51	405.1	6742.25
1081.61	405	6813.11
1081.71	404.9	6814.79
1081.81	404.8	6771.61
1081.91	404.7	6813.25
1082.01	404.6	6823.5
1082.11	404.5	6815.36
1082.21	404.4	6922.39
1082.31	404.3	6825.32
1082.41	404.2	6810.89
1082.51	404.1	6840.68
1082.61	404	6829.54
1082.71	403.9	6842.46
1082.81	403.8	6913.57
1082.91	403.7	6823.43
1083.01	403.6	6915.14
1083.11	403.5	6944.21
1083.21	403.4	6988
1083.31	403.3	6894.54
1083.41	403.2	6954.21
1083.51	403.1	6858.68
1083.61	403	6904.79
1083.71	402.9	6918.61
1083.81	402.8	6943.86
1083.91	402.7	6974.86
1084.01	402.6	7015.61
1084.11	402.5	7043.11
1084.21	402.4	6943.11
1084.31	402.3	7018.75
1084.41	402.2	7041.25
1084.51	402.1	7000.04
