c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Pr:Ag3p
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Pr:Ag3p	BE_Pr:Ag3p	CPS_Pr:Ag3p
899.81	586.8	3106.87
899.91	586.7	2997.19
900.01	586.6	2941.13
900.11	586.5	2971.38
900.21	586.4	3086.92
900.31	586.3	3074.56
900.41	586.2	3033.92
900.51	586.1	3191.13
900.61	586	3045.75
900.71	585.9	3064.51
900.81	585.8	3054.09
900.91	585.7	3081.6
901.01	585.6	3096.21
901.11	585.5	3110.09
901.21	585.4	3140.8
901.31	585.3	3156.45
901.41	585.2	3029.75
901.51	585.1	2932.75
901.61	585	3006.22
901.71	584.9	3090.74
901.81	584.8	2991.34
901.91	584.7	3117.11
902.01	584.6	3080.43
902.11	584.5	3087.05
902.21	584.4	3233.56
902.31	584.3	2990.5
902.41	584.2	3012.82
902.51	584.1	3025.65
902.61	584	3042.28
902.71	583.9	3133.25
902.81	583.8	3174.73
902.91	583.7	3029.56
903.01	583.6	3114.5
903.11	583.5	3151.46
903.21	583.4	3153.38
903.31	583.3	3050.32
903.41	583.2	3208.05
903.51	583.1	3283.23
903.61	583	3204.95
903.71	582.9	3340.46
903.81	582.8	3250.93
903.91	582.7	3234.73
904.01	582.6	3255.53
904.11	582.5	3247.22
904.21	582.4	3183.67
904.31	582.3	3244.82
904.41	582.2	3354.97
904.51	582.1	3313.52
904.61	582	3288.37
904.71	581.9	3409.61
904.81	581.8	3459.68
904.91	581.7	3422.35
905.01	581.6	3510.83
905.11	581.5	3354.95
905.21	581.4	3454.82
905.31	581.3	3505.73
905.41	581.2	3539.48
905.51	581.1	3405
905.61	581	3319.77
905.71	580.9	3444.85
905.81	580.8	3410.06
905.91	580.7	3377.44
906.01	580.6	3502.88
906.11	580.5	3473.09
906.21	580.4	3640.63
906.31	580.3	3780.82
906.41	580.2	3658.39
906.51	580.1	3548.79
906.61	580	3480.29
906.71	579.9	3596.19
906.81	579.8	3655.75
906.91	579.7	3738.22
907.01	579.6	3683.81
907.11	579.5	3840.69
907.21	579.4	3828.95
907.31	579.3	3855.64
907.41	579.2	3756.82
907.51	579.1	3888.68
907.61	579	3817.78
907.71	578.9	3862.6
907.81	578.8	3852.12
907.91	578.7	3994.11
908.01	578.6	3988.83
908.11	578.5	4080.95
908.21	578.4	4025.96
908.31	578.3	4027.28
908.41	578.2	4160.3
908.51	578.1	4344.52
908.61	578	4304.44
908.71	577.9	4317.26
908.81	577.8	4394.58
908.91	577.7	4456
909.01	577.6	4578.51
909.11	577.5	4642.03
909.21	577.4	4715.55
909.31	577.3	4941.57
909.41	577.2	4894.09
909.51	577.1	4866.21
909.61	577	5123.82
909.71	576.9	5156.14
909.81	576.8	5247.26
909.91	576.7	5316.38
910.01	576.6	5415.4
910.11	576.5	5508.31
910.21	576.4	5679.13
910.31	576.3	5840.95
910.41	576.2	6065.37
910.51	576.1	6132.98
910.61	576	6076.7
910.71	575.9	6508.12
910.81	575.8	6885.53
910.91	575.7	7033.75
911.01	575.6	7041.77
911.11	575.5	7330.98
911.21	575.4	7695.7
911.31	575.3	7968.92
911.41	575.2	8450.83
911.51	575.1	8982.95
911.61	575	9292.47
911.71	574.9	9684.78
911.81	574.8	10222.5
911.91	574.7	10707.8
912.01	574.6	11312.4
912.11	574.5	12120.3
912.21	574.4	12728.4
912.31	574.3	13481.1
912.41	574.2	14174.5
912.51	574.1	14909.9
912.61	574	15504.2
912.71	573.9	16268.1
912.81	573.8	17272.1
912.91	573.7	17888.4
913.01	573.6	18435
913.11	573.5	19090.5
913.21	573.4	19396.7
913.31	573.3	19716.1
913.41	573.2	19635.6
913.51	573.1	19447.4
913.61	573	19583.8
913.71	572.9	19296.1
913.81	572.8	18782.8
913.91	572.7	18202.7
914.01	572.6	17324.4
914.11	572.5	16668.3
914.21	572.4	15946.2
914.31	572.3	15247.6
914.41	572.2	14345.9
914.51	572.1	13276.1
914.61	572	12607.4
914.71	571.9	11732.5
914.81	571.8	10991.1
914.91	571.7	10336.3
915.01	571.6	9709.35
915.11	571.5	9196.56
915.21	571.4	8509.87
915.31	571.3	7885.88
915.41	571.2	7428.1
915.51	571.1	7160.71
915.61	571	6482.42
915.71	570.9	6109.53
915.81	570.8	5945.34
915.91	570.7	5614.85
916.01	570.6	5257.06
916.11	570.5	4930.57
916.21	570.4	4731.68
916.31	570.3	4420.99
916.41	570.2	4281.3
916.51	570.1	3952.41
916.61	570	3933.72
916.71	569.9	3690.48
916.81	569.8	3398.54
916.91	569.7	3162.85
917.01	569.6	3050.31
917.11	569.5	3002.69
917.21	569.4	2760.13
917.31	569.3	2679.63
917.41	569.2	2609.43
917.51	569.1	2534.68
917.61	569	2339.75
917.71	568.9	2283.42
917.81	568.8	2166.15
917.91	568.7	2105.12
918.01	568.6	2120.13
918.11	568.5	2020.06
918.21	568.4	1853.18
918.31	568.3	1778.89
918.41	568.2	1774.47
918.51	568.1	1850.38
918.61	568	1729.07
918.71	567.9	1689.06
918.81	567.8	1617.05
918.91	567.7	1499.82
919.01	567.6	1444.23
919.11	567.5	1390.55
919.21	567.4	1264.08
919.31	567.3	1190.11
919.41	567.2	1126.31
919.51	567.1	1184.33
919.61	567	1078.26
919.71	566.9	1097.41
919.81	566.8	1136.66
919.91	566.7	1119.24
920.01	566.6	1107.34
920.11	566.5	1056.26
920.21	566.4	1028.32
920.31	566.3	938.923
920.41	566.2	895.926
920.51	566.1	1016.22
920.61	566	880.421
920.71	565.9	778.873
920.81	565.8	878.045
920.91	565.7	1013.06
921.01	565.6	868.588
921.11	565.5	913.109
921.21	565.4	804.59
921.31	565.3	766.1
921.41	565.2	766.601
921.51	565.1	796.391
921.61	565	727.071
921.71	564.9	792.231
921.81	564.8	671.971
921.91	564.7	672.33
922.01	564.6	687.84
922.11	564.5	679.609
922.21	564.4	668.377
922.31	564.3	385.366
922.41	564.2	538.914
922.51	564.1	685.192
922.61	564	548.23
922.71	563.9	469.238
922.81	563.8	625.855
922.91	563.7	710.262
923.01	563.6	582.329
923.11	563.5	474.876
923.21	563.4	455.582
923.31	563.3	439.849
923.41	563.2	540.765
923.51	563.1	534.17
923.61	563	434.016
923.71	562.9	385.981
923.81	562.8	359.976
923.91	562.7	366.881
924.01	562.6	331.345
924.11	562.5	431.68
924.21	562.4	367.554
924.31	562.3	432.347
924.41	562.2	399.621
924.51	562.1	427.884
924.61	562	467.357
924.71	561.9	355.51
924.81	561.8	443.742
924.91	561.7	374.915
925.01	561.6	351.997
925.11	561.5	292.658
925.21	561.4	275.17
925.31	561.3	284.331
925.41	561.2	368.522
925.51	561.1	455.342
925.61	561	444.993
925.71	560.9	442.733
925.81	560.8	495.073
925.91	560.7	328.973
926.01	560.6	199.882
926.11	560.5	124.631
926.21	560.4	384.65
926.31	560.3	358.838
926.41	560.2	290.316
926.51	560.1	299.204
926.61	560	360.822
926.71	559.9	268.24
926.81	559.8	280.867
926.91	559.7	324.584
927.01	559.6	244.24
927.11	559.5	252.087
927.21	559.4	127.573
927.31	559.3	313.918
927.41	559.2	364.164
927.51	559.1	268.979
927.61	559	204.394
927.71	558.9	206.559
927.81	558.8	358.683
927.91	558.7	320.668
928.01	558.6	294.372
928.11	558.5	283.635
928.21	558.4	250.579
928.31	558.3	379.622
928.41	558.2	241.795
928.51	558.1	207.647
928.61	558	271.149
928.71	557.9	247.132
928.81	557.8	278.943
928.91	557.7	337.825
929.01	557.6	307.896
929.11	557.5	312.467
929.21	557.4	157.678
929.31	557.3	209.238
929.41	557.2	181.499
929.51	557.1	272.729
929.61	557	241.218
929.71	556.9	214.808
929.81	556.8	310.037
929.91	556.7	255.376
930.01	556.6	230.745
930.11	556.5	206.453
930.21	556.4	198.151
930.31	556.3	229.849
930.41	556.2	231.427
930.51	556.1	270.434
930.61	556	102.841
930.71	555.9	135.618
930.81	555.8	133.825
930.91	555.7	98.0912
931.01	555.6	227.917
931.11	555.5	133.463
931.21	555.4	160.149
931.31	555.3	25.8342
931.41	555.2	195.469
931.51	555.1	225.874
931.61	555	254.769
931.71	554.9	154.493
931.81	554.8	212.987
931.91	554.7	129.501
932.01	554.6	111.005
932.11	554.5	36.2082
932.21	554.4	145.411
932.31	554.3	132.244
932.41	554.2	177.727
932.51	554.1	135.499
932.61	554	222.821
932.71	553.9	129.393
932.81	553.8	215.405
932.91	553.7	123.776
933.01	553.6	196.427
933.11	553.5	185.368
933.21	553.4	181.109
933.31	553.3	147.01
933.41	553.2	113.08
933.51	553.1	236.67
933.61	553	81.3094
933.71	552.9	99.8488
933.81	552.8	219.178
933.91	552.7	133.387
934.01	552.6	129.316
934.11	552.5	173.264
934.21	552.4	92.9026
934.31	552.3	182.611
934.41	552.2	206.118
934.51	552.1	135.196
934.61	552	100.073
934.71	551.9	150.59
934.81	551.8	141.987
934.91	551.7	133.214
935.01	551.6	179.54
935.11	551.5	184.216
935.21	551.4	99.0923
935.31	551.3	271.078
935.41	551.2	199.853
935.51	551.1	58.7486
935.61	551	89.4736
935.71	550.9	113.518
935.81	550.8	78.2628
935.91	550.7	121.127
936.01	550.6	161.851
936.11	550.5	192.985
936.21	550.4	156.229
936.31	550.3	59.972
936.41	550.2	53.2151
936.51	550.1	98.038
936.61	550	73.7807
936.71	549.9	88.0132
936.81	549.8	10.4654
936.91	549.7	108.057
937.01	549.6	105.229
937.11	549.5	39.3207
937.21	549.4	126.592
937.31	549.3	316.593
937.41	549.2	217.794
937.51	549.1	121.505
937.61	549	88.3851
937.71	548.9	29.0953
937.81	548.8	153.515
937.91	548.7	182.185
938.01	548.6	98.4546
938.11	548.5	1.56396
938.21	548.4	66.1231
938.31	548.3	71.5919
938.41	548.2	160.241
938.51	548.1	99.3391
938.61	548	100.627
938.71	547.9	150.425
938.81	547.8	107.103
938.91	547.7	-72.8193
939.01	547.6	32.088
939.11	547.5	41.4552
939.21	547.4	169.302
939.31	547.3	132.789
939.41	547.2	167.715
939.51	547.1	171.932
939.61	547	160.558
939.71	546.9	178.224
939.81	546.8	130.649
939.91	546.7	171.565
940.01	546.6	60.0998
940.11	546.5	-16.0552
940.21	546.4	23.7796
940.31	546.3	79.2442
940.41	546.2	210.799
940.51	546.1	134.403
940.61	546	29.5467
940.71	545.9	163.74
940.81	545.8	44.724
940.91	545.7	18.6573
941.01	545.6	96.1804
941.11	545.5	167.283
941.21	545.4	106.176
941.31	545.3	136.859
941.41	545.2	61.3409
941.51	545.1	43.5829
941.61	545	91.1848
941.71	544.9	-74.6835
941.81	544.8	-38.832
941.91	544.7	59.1193
942.01	544.6	62.3204
942.11	544.5	170.671
942.21	544.4	35.1319
942.31	544.3	138.652
942.41	544.2	216.443
942.51	544.1	80.8927
942.61	544	48.3626
942.71	543.9	169.672
942.81	543.8	52.7017
942.91	543.7	74.481
943.01	543.6	185.17
943.11	543.5	47.4289
943.21	543.4	55.2676
943.31	543.3	81.4961
943.41	543.2	90.0543
943.51	543.1	43.5424
943.61	543	33.1303
943.71	542.9	77.048
943.81	542.8	111.286
943.91	542.7	145.083
944.01	542.6	124.36
944.11	542.5	-69.0331
944.21	542.4	68.8436
944.31	542.3	61.2401
944.41	542.2	42.1665
944.51	542.1	-64.5174
944.61	542	-51.0914
944.71	541.9	10.9543
944.81	541.8	79.1799
944.91	541.7	89.0853
945.01	541.6	94.5805
945.11	541.5	104.016
945.21	541.4	57.6703
945.31	541.3	94.285
945.41	541.2	85.8094
945.51	541.1	-2.86631
945.61	541	-57.6122
945.71	540.9	84.8917
945.81	540.8	58.8854
945.91	540.7	101.849
946.01	540.6	58.6522
946.11	540.5	111.205
946.21	540.4	136.648
946.31	540.3	119.971
946.41	540.2	28.4137
946.51	540.1	83.8361
946.61	540	65.2784
946.71	539.9	47.7104
946.81	539.8	46.0023
946.91	539.7	93.644
947.01	539.6	65.2155
947.11	539.5	5.53683
947.21	539.4	58.838
947.31	539.3	122.009
947.41	539.2	55.4398
947.51	539.1	69.3904
947.61	539	143.001
947.71	538.9	58.6311
947.81	538.8	150.971
947.91	538.7	138.821
948.01	538.6	-18.1492
948.11	538.5	14.8804
948.21	538.4	-19.7702
948.31	538.3	-34.491
948.41	538.2	80.398
948.51	538.1	116.337
948.61	538	201.846
948.71	537.9	34.2241
948.81	537.8	154.862
948.91	537.7	30.9706
949.01	537.6	69.5187
949.11	537.5	136.096
949.21	537.4	55.9442
949.31	537.3	108.722
949.41	537.2	35.759
949.51	537.1	23.8261
949.61	537	76.4931
949.71	536.9	73.08
949.81	536.8	27.3666
949.91	536.7	94.6131
950.01	536.6	83.9094
950.11	536.5	77.7456
950.21	536.4	90.9716
950.31	536.3	26.4274
950.41	536.2	-4.79692
950.51	536.1	3.22858
950.61	536	184.634
950.71	535.9	45.4891
950.81	535.8	29.1941
950.91	535.7	7.90895
951.01	535.6	90.3336
951.11	535.5	116.938
951.21	535.4	81.6325
951.31	535.3	35.8267
951.41	535.2	-13.4492
951.51	535.1	-81.5153
951.61	535	22.7084
951.71	534.9	137.702
951.81	534.8	152.835
951.91	534.7	82.0886
952.01	534.6	140.062
952.11	534.5	150.935
952.21	534.4	103.217
952.31	534.3	116.91
952.41	534.2	273.993
952.51	534.1	187.895
952.61	534	20.437
952.71	533.9	87.079
952.81	533.8	234.801
952.91	533.7	175.333
953.01	533.6	145.864
953.11	533.5	213.676
953.21	533.4	219.367
953.31	533.3	165.568
953.41	533.2	211.719
953.51	533.1	447.65
953.61	533	273.73
953.71	532.9	226.651
953.81	532.8	260.341
953.91	532.7	292.591
954.01	532.6	250.541
954.11	532.5	206.671
954.21	532.4	126.211
954.31	532.3	151.021
954.41	532.2	174.51
954.51	532.1	201.959
954.61	532	118.058
954.71	531.9	249.908
954.81	531.8	410.916
954.91	531.7	351.525
955.01	531.6	233.284
955.11	531.5	266.472
955.21	531.4	266.61
955.31	531.3	316.759
955.41	531.2	373.507
955.51	531.1	393.255
955.61	531	449.872
955.71	530.9	297.63
955.81	530.8	381.467
955.91	530.7	261.625
956.01	530.6	319.782
956.11	530.5	172.709
956.21	530.4	152.936
956.31	530.3	20.2126
956.41	530.2	57.9892
956.51	530.1	196.446
956.61	530	129.362
956.71	529.9	193.358
956.81	529.8	52.2143
956.91	529.7	-17.8097
957.01	529.6	74.8761
957.11	529.5	120.572
957.21	529.4	-26.2727
957.31	529.3	-131.417
957.41	529.2	-35.6919
957.51	529.1	55.8832
957.61	529	61.4582
957.71	528.9	-7.24688
957.81	528.8	110.398
957.91	528.7	-29.4775
958.01	528.6	-52.593
958.11	528.5	71.4514
958.21	528.4	90.1856
958.31	528.3	76.5097
958.41	528.2	-1.94628
958.51	528.1	25.7076
958.61	528	88.8313
958.71	527.9	-45.4551
958.81	527.8	54.2084
958.91	527.7	-37.4283
959.01	527.6	35.205
959.11	527.5	83.3681
959.21	527.4	14.661
959.31	527.3	108.344
959.41	527.2	43.1266
959.51	527.1	-45.4908
959.61	527	127.672
959.71	526.9	-0.345913
959.81	526.8	-30.8637
959.91	526.7	-34.9516
960.01	526.6	32.4305
960.11	526.5	-87.4477
960.21	526.4	76.0141
960.31	526.3	61.9557
960.41	526.2	62.0773
960.51	526.1	49.7287
960.61	526	-47.5601
960.71	525.9	-23.9289
960.81	525.8	26.7622
960.91	525.7	161.223
961.01	525.6	-58.8361
961.11	525.5	1.17462
961.21	525.4	-42.2748
961.31	525.3	11.4857
961.41	525.2	30.656
961.51	525.1	28.9063
961.61	525	-56.6736
961.71	524.9	33.7964
961.81	524.8	135.196
961.91	524.7	-17.2039
962.01	524.6	76.0158
962.11	524.5	-49.5346
962.21	524.4	43.6049
962.31	524.3	118.594
962.41	524.2	-12.5865
962.51	524.1	11.5526
962.61	524	39.4916
962.71	523.9	114.391
962.81	523.8	40.7693
962.91	523.7	-18.032
963.01	523.6	25.1566
963.11	523.5	-98.6449
963.21	523.4	-52.8865
963.31	523.3	62.3018
963.41	523.2	-1.98005
963.51	523.1	-51.252
963.61	523	19.986
963.71	522.9	-4.14617
963.81	522.8	120.692
963.91	522.7	142.849
964.01	522.6	-25.0232
964.11	522.5	-18.7458
964.21	522.4	89.1416
964.31	522.3	-5.31117
964.41	522.2	70.866
964.51	522.1	53.523
964.61	522	166.94
964.71	521.9	29.9068
964.81	521.8	38.4536
964.91	521.7	24.6102
965.01	521.6	-19.1332
965.11	521.5	20.6632
965.21	521.4	117.92
965.31	521.3	-12.3842
965.41	521.2	68.992
965.51	521.1	-70.3019
965.61	521	-13.376
965.71	520.9	-36.8101
965.81	520.8	74.0657
965.91	520.7	217.431
966.01	520.6	91.147
966.11	520.5	121.243
966.21	520.4	-47.4821
966.31	520.3	-9.70676
966.41	520.2	98.4685
966.51	520.1	-25.0664
966.61	520	21.8887
966.71	519.9	95.8236
966.81	519.8	-48.1715
966.91	519.7	-64.2867
967.01	519.6	3.08796
967.11	519.5	5.82256
967.21	519.4	77.0371
967.31	519.3	87.2115
967.41	519.2	3.58585
967.51	519.1	-43.0899
967.61	519	75.2943
967.71	518.9	-22.2516
967.81	518.8	-29.6376
967.91	518.7	-24.9837
968.01	518.6	-15.1899
968.11	518.5	93.0038
968.21	518.4	-9.72249
968.31	518.3	-43.2489
968.41	518.2	-11.3954
968.51	518.1	-68.182
968.61	518	113.081
968.71	517.9	-81.5554
968.81	517.8	49.6978
968.91	517.7	19.6009
969.01	517.6	36.7839
969.11	517.5	-76.3532
969.21	517.4	82.2997
969.31	517.3	131.382
969.41	517.2	65.8152
969.51	517.1	38.2878
969.61	517	-13.0897
969.71	516.9	-27.9472
969.81	516.8	-94.2348
969.91	516.7	60.2375
970.01	516.6	70.9898
970.11	516.5	-105.248
970.21	516.4	-44.976
970.31	516.3	176.396
970.41	516.2	125.988
970.51	516.1	54.5699
970.61	516	84.7917
970.71	515.9	80.5234
970.81	515.8	21.8051
970.91	515.7	47.7967
971.01	515.6	-22.4518
971.11	515.5	50.6896
971.21	515.4	-37.589
971.31	515.3	129.392
971.41	515.2	95.8236
971.51	515.1	186.585
971.61	515	180.466
971.71	514.9	105.517
971.81	514.8	108.258
971.91	514.7	37.4088
972.01	514.6	-48.3604
972.11	514.5	73.1504
972.21	514.4	-19.4989
972.31	514.3	19.5218
972.41	514.2	100.432
972.51	514.1	96.3629
972.61	514	126.093
972.71	513.9	122.074
972.81	513.8	101.624
972.91	513.7	153.414
973.01	513.6	160.135
973.11	513.5	-8.47532
973.21	513.4	138.585
973.31	513.3	68.7948
973.41	513.2	153.765
973.51	513.1	62.6947
973.61	513	45.1445
973.71	512.9	102.054
973.81	512.8	90.9841
973.91	512.7	70.4337
974.01	512.6	43.2234
974.11	512.5	49.8029
974.21	512.4	-0.0475685
974.31	512.3	180.512
974.41	512.2	93.1813
974.51	512.1	141.701
974.61	512	154.65
974.71	511.9	63.2692
974.81	511.8	36.6583
974.91	511.7	19.2575
975.01	511.6	88.0666
975.11	511.5	53.2156
975.21	511.4	-53.4654
975.31	511.3	-0.766504
975.41	511.2	85.3224
975.51	511.1	3.4212
975.61	511	53.45
975.71	510.9	89.8287
975.81	510.8	132.297
975.91	510.7	96.296
976.01	510.6	31.2646
976.11	510.5	111.673
976.21	510.4	-2.39837
976.31	510.3	-72.5899
976.41	510.2	27.9185
976.51	510.1	-17.5132
976.61	510	-32.4249
976.71	509.9	45.8834
976.81	509.8	104.852
976.91	509.7	-54.2002
977.01	509.6	82.6079
977.11	509.5	82.126
977.21	509.4	61.6641
977.31	509.3	20.2421
977.41	509.2	-5.29994
977.51	509.1	123.578
977.61	509	98.9859
977.71	508.9	40.0837
977.81	508.8	91.2715
977.91	508.7	71.7893
978.01	508.6	136.367
978.11	508.5	173.975
978.21	508.4	132.382
978.31	508.3	53.77
978.41	508.2	-52.2924
978.51	508.1	-81.6949
978.61	508	66.2026
978.71	507.9	-62.6799
978.81	507.8	-6.47245
978.91	507.7	27.365
979.01	507.6	13.7223
979.11	507.5	57.2697
979.21	507.4	74.697
979.31	507.3	-56.3458
979.41	507.2	-46.0685
979.51	507.1	40.9287
979.61	507	-11.8841
979.71	506.9	43.173
979.81	506.8	99.0201
979.91	506.7	-105.803
980.01	506.6	9.40428
980.11	506.5	33.1613
980.21	506.4	115.498
980.31	506.3	-94.2147
980.41	506.2	63.8622
980.51	506.1	126.149
980.61	506	53.696
980.71	505.9	177.693
980.81	505.8	0.999758
980.91	505.7	45.8366
981.01	505.6	68.4134
981.11	505.5	-13.1999
981.21	505.4	78.8469
981.31	505.3	125.454
981.41	505.2	119.74
981.51	505.1	190.417
981.61	505	177.924
981.71	504.9	117.49
981.81	504.8	61.6569
981.91	504.7	135.663
982.01	504.6	-4.27997
982.11	504.5	135.617
982.21	504.4	117.263
982.31	504.3	75.9396
982.41	504.2	-35.2039
982.51	504.1	-7.35741
982.61	504	3.80905
982.71	503.9	-20.3445
982.81	503.8	134.452
982.91	503.7	140.758
983.01	503.6	144.025
983.11	503.5	69.7811
983.21	503.4	124.117
983.31	503.3	53.7438
983.41	503.2	135.38
983.51	503.1	190.096
983.61	503	76.8928
983.71	502.9	41.7091
983.81	502.8	-22.0846
983.91	502.7	52.2816
984.01	502.6	72.1579
984.11	502.5	30.0342
984.21	502.4	-38.3196
984.31	502.3	36.7866
984.41	502.2	221.593
984.51	502.1	121.899
984.61	502	54.3353
984.71	501.9	-37.9085
984.81	501.8	71.4977
984.91	501.7	111.114
985.01	501.6	8.56004
985.11	501.5	108.786
985.21	501.4	49.6024
985.31	501.3	166.659
985.41	501.2	185.555
985.51	501.1	71.9809
985.61	501	-42.763
985.71	500.9	35.4232
985.81	500.8	18.4493
985.91	500.7	-10.5146
986.01	500.6	196.242
986.11	500.5	63.0477
986.21	500.4	-94.2561
986.31	500.3	0
986.41	500.2	0
986.51	500.1	0
986.61	500	0
