c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Pr:Ag3p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.7
KE_Pr:Ag3p	BE_Pr:Ag3p	CPS_Pr:Ag3p
900.81	585.8	1858.79
900.91	585.7	1950
901.01	585.6	1925.68
901.11	585.5	1876.19
901.21	585.4	1886.73
901.31	585.3	1819.94
901.41	585.2	1846.11
901.51	585.1	1860.57
901.61	585	1827.34
901.71	584.9	1823.99
901.81	584.8	1798.09
901.91	584.7	1897.22
902.01	584.6	1829.17
902.11	584.5	1754.23
902.21	584.4	1826.1
902.31	584.3	1773.94
902.41	584.2	1721.37
902.51	584.1	1760.09
902.61	584	1831.48
902.71	583.9	1757.25
902.81	583.8	1815.97
902.91	583.7	1853.84
903.01	583.6	1822.64
903.11	583.5	1774.44
903.21	583.4	1830.02
903.31	583.3	1732.89
903.41	583.2	1813.32
903.51	583.1	1755.79
903.61	583	1823.62
903.71	582.9	1806.09
903.81	582.8	1847.03
903.91	582.7	1888.13
904.01	582.6	1816.22
904.11	582.5	1881.8
904.21	582.4	1837.97
904.31	582.3	1834.21
904.41	582.2	1876.23
904.51	582.1	1784.1
904.61	582	1816.2
904.71	581.9	1848.89
904.81	581.8	1817.94
904.91	581.7	1862.26
905.01	581.6	1871.24
905.11	581.5	1877.71
905.21	581.4	1950.69
905.31	581.3	1903.49
905.41	581.2	1838.58
905.51	581.1	1853.27
905.61	581	1834.99
905.71	580.9	1927.72
905.81	580.8	1940.55
905.91	580.7	1915.5
906.01	580.6	1967.11
906.11	580.5	1985.39
906.21	580.4	1938.89
906.31	580.3	1974.68
906.41	580.2	1985.48
906.51	580.1	1907.39
906.61	580	1938.45
906.71	579.9	2020.61
906.81	579.8	1957.74
906.91	579.7	2035.39
907.01	579.6	2015.49
907.11	579.5	2061.5
907.21	579.4	2118.93
907.31	579.3	2098.88
907.41	579.2	2117.97
907.51	579.1	2132.8
907.61	579	2107.71
907.71	578.9	2090.43
907.81	578.8	2127.49
907.91	578.7	2105.14
908.01	578.6	2171.04
908.11	578.5	2196.95
908.21	578.4	2259.08
908.31	578.3	2252.91
908.41	578.2	2263.52
908.51	578.1	2327.73
908.61	578	2340.89
908.71	577.9	2446.13
908.81	577.8	2424.11
908.91	577.7	2450.72
909.01	577.6	2451.7
909.11	577.5	2538.83
909.21	577.4	2624.89
909.31	577.3	2607.05
909.41	577.2	2676.78
909.51	577.1	2709.35
909.61	577	2727.11
909.71	576.9	2808.38
909.81	576.8	2866.03
909.91	576.7	2966.86
910.01	576.6	2990.99
910.11	576.5	3015.93
910.21	576.4	3112.14
910.31	576.3	3220.15
910.41	576.2	3356.5
910.51	576.1	3395.67
910.61	576	3525.98
910.71	575.9	3665.04
910.81	575.8	3677.54
910.91	575.7	3916.14
911.01	575.6	4069.38
911.11	575.5	4159.4
911.21	575.4	4415.19
911.31	575.3	4612.06
911.41	575.2	4747.71
911.51	575.1	4966.43
911.61	575	5161.89
911.71	574.9	5458.76
911.81	574.8	5720.29
911.91	574.7	6052.98
912.01	574.6	6417.14
912.11	574.5	6698.42
912.21	574.4	7012.51
912.31	574.3	7468.45
912.41	574.2	7817.43
912.51	574.1	8305.3
912.61	574	8716.94
912.71	573.9	9090.44
912.81	573.8	9552.79
912.91	573.7	9958.77
913.01	573.6	10234.3
913.11	573.5	10544.9
913.21	573.4	10748.1
913.31	573.3	10911.5
913.41	573.2	10918.4
913.51	573.1	10890.7
913.61	573	10859.9
913.71	572.9	10646.4
913.81	572.8	10431.2
913.91	572.7	10056.7
914.01	572.6	9795.34
914.11	572.5	9255.58
914.21	572.4	8750.52
914.31	572.3	8470.65
914.41	572.2	8094
914.51	572.1	7564.94
914.61	572	7017.25
914.71	571.9	6590.82
914.81	571.8	6199.24
914.91	571.7	5778.7
915.01	571.6	5402.2
915.11	571.5	5059.03
915.21	571.4	4724.3
915.31	571.3	4413.95
915.41	571.2	4199.11
915.51	571.1	3833.79
915.61	571	3667.66
915.71	570.9	3440.52
915.81	570.8	3174.46
915.91	570.7	3078.92
916.01	570.6	2905.68
916.11	570.5	2753.88
916.21	570.4	2613.11
916.31	570.3	2485.94
916.41	570.2	2273.36
916.51	570.1	2203.71
916.61	570	2113.32
916.71	569.9	1975.92
916.81	569.8	1875.68
916.91	569.7	1863.4
917.01	569.6	1764.97
917.11	569.5	1717.61
917.21	569.4	1588.29
917.31	569.3	1509.19
917.41	569.2	1438.35
917.51	569.1	1425.15
917.61	569	1338.68
917.71	568.9	1336.25
917.81	568.8	1254.33
917.91	568.7	1140.53
918.01	568.6	1147.14
918.11	568.5	1099.41
918.21	568.4	1040.42
918.31	568.3	1033.22
918.41	568.2	990.674
918.51	568.1	1016.84
918.61	568	991.922
918.71	567.9	972.158
918.81	567.8	945.023
918.91	567.7	807.962
919.01	567.6	785.308
919.11	567.5	768.321
919.21	567.4	801.482
919.31	567.3	819.643
919.41	567.2	802.915
919.51	567.1	729.262
919.61	567	745.015
919.71	566.9	688.509
919.81	566.8	640.522
919.91	566.7	615.905
920.01	566.6	623.844
920.11	566.5	616.671
920.21	566.4	558.276
920.31	566.3	622.104
920.41	566.2	552.561
920.51	566.1	530.462
920.61	566	496.845
920.71	565.9	466.524
920.81	565.8	537.795
920.91	565.7	500.178
921.01	565.6	499.153
921.11	565.5	552.202
921.21	565.4	487.992
921.31	565.3	432.93
921.41	565.2	412.35
921.51	565.1	402.214
921.61	565	340.596
921.71	564.9	420.571
921.81	564.8	471.62
921.91	564.7	396.595
922.01	564.6	407.977
922.11	564.5	381.026
922.21	564.4	375.112
922.31	564.3	360.42
922.41	564.2	309.469
922.51	564.1	334.962
922.61	564	321.752
922.71	563.9	322.134
922.81	563.8	321.515
922.91	563.7	326.453
923.01	563.6	291.576
923.11	563.5	398.328
923.21	563.4	289.302
923.31	563.3	251.832
923.41	563.2	246.177
923.51	563.1	246.744
923.61	563	261.94
923.71	562.9	202.063
923.81	562.8	212.074
923.91	562.7	360.455
924.01	562.6	309.133
924.11	562.5	211.737
924.21	562.4	215.341
924.31	562.3	195.685
924.41	562.2	217.067
924.51	562.1	263.004
924.61	562	185.792
924.71	561.9	264.951
924.81	561.8	244.555
924.91	561.7	228.195
925.01	561.6	264.206
925.11	561.5	263.18
925.21	561.4	178.672
925.31	561.3	222.609
925.41	561.2	235.509
925.51	561.1	164.853
925.61	561	144.863
925.71	560.9	196.874
925.81	560.8	250.81
925.91	560.7	233.969
926.01	560.6	254.239
926.11	560.5	162.805
926.21	560.4	213.297
926.31	560.3	181.715
926.41	560.2	189.577
926.51	560.1	120.476
926.61	560	217.82
926.71	559.9	150.201
926.81	559.8	115.063
926.91	559.7	184.517
927.01	559.6	167.565
927.11	559.5	198.945
927.21	559.4	205.363
927.31	559.3	169.966
927.41	559.2	135.902
927.51	559.1	142.875
927.61	559	152.292
927.71	558.9	159.969
927.81	558.8	153.386
927.91	558.7	175.174
928.01	558.6	132.554
928.11	558.5	142.046
928.21	558.4	140.13
928.31	558.3	157.917
928.41	558.2	157.89
928.51	558.1	108.011
928.61	558	152.28
928.71	557.9	119.067
928.81	557.8	107.077
928.91	557.7	66.8276
929.01	557.6	110.874
929.11	557.5	190.551
929.21	557.4	143.671
929.31	557.3	112.903
929.41	557.2	176.616
929.51	557.1	213.552
929.61	557	99.0427
929.71	556.9	93.941
929.81	556.8	141.691
929.91	556.7	154.997
930.01	556.6	157.154
930.11	556.5	182.312
930.21	556.4	106.21
930.31	556.3	82.2193
930.41	556.2	111.821
930.51	556.1	82.46
930.61	556	78.6915
930.71	555.9	107.034
930.81	555.8	74.4875
930.91	555.7	69.83
931.01	555.6	107.58
931.11	555.5	122.33
931.21	555.4	129.968
931.31	555.3	137.681
931.41	555.2	157.949
931.51	555.1	125.403
931.61	555	186.374
931.71	554.9	90.0871
931.81	554.8	94.0589
931.91	554.7	136.438
932.01	554.6	96.5951
932.11	554.5	117.271
932.21	554.4	55.9089
932.31	554.3	137.695
932.41	554.2	159.408
932.51	554.1	116.379
932.61	554	84.314
932.71	553.9	51.4338
932.81	553.8	77.8868
932.91	553.7	111.155
933.01	553.6	60.2743
933.11	553.5	82.0235
933.21	553.4	177.217
933.31	553.3	61.8183
933.41	553.2	113.123
933.51	553.1	141.465
933.61	553	106.658
933.71	552.9	74.4074
933.81	552.8	121.342
933.91	552.7	116.128
934.01	552.6	131.877
934.11	552.5	73.6998
934.21	552.4	143.597
934.31	552.3	70.9385
934.41	552.2	23.4281
934.51	552.1	102.325
934.61	552	97.2592
934.71	551.9	60.5266
934.81	551.8	108.424
934.91	551.7	90.9131
935.01	551.6	78.6988
935.11	551.5	58.1513
935.21	551.4	77.5296
935.31	551.3	82.982
935.41	551.2	61.5084
935.51	551.1	49.8126
935.61	551	82.9316
935.71	550.9	19.7172
935.81	550.8	16.8362
935.91	550.7	22.3625
936.01	550.6	26.4443
936.11	550.5	44.4891
936.21	550.4	21.0153
936.31	550.3	82.8378
936.41	550.2	97.1418
936.51	550.1	41.779
936.61	550	50.083
936.71	549.9	52.7942
936.81	549.8	58.3203
936.91	549.7	53.2538
937.01	549.6	16.6317
937.11	549.5	67.454
937.21	549.4	115.869
937.31	549.3	38.7652
937.41	549.2	60.9578
937.51	549.1	57.0393
937.61	549	33.9726
937.71	548.9	90.3132
937.81	548.8	102.209
937.91	548.7	69.1797
938.01	548.6	64.8907
938.11	548.5	56.2313
938.21	548.4	-15.4282
938.31	548.3	-6.56913
938.41	548.2	43.8084
938.51	548.1	15.3341
938.61	548	23.0449
938.71	547.9	4.5335
938.81	547.8	71.948
938.91	547.7	25.2513
939.01	547.6	22.7769
939.11	547.5	22.5987
939.21	547.4	11.1983
939.31	547.3	-2.38734
939.41	547.2	78.064
939.51	547.1	60.5895
939.61	547	7.26303
939.71	546.9	43.6773
939.81	546.8	61.9804
939.91	546.7	61.3206
940.01	546.6	114.476
940.11	546.5	51.7416
940.21	546.4	33.3409
940.31	546.3	69.2365
940.41	546.2	28.984
940.51	546.1	-4.00932
940.61	546	-7.89155
940.71	545.9	-11.7368
940.81	545.8	36.0847
940.91	545.7	49.5727
941.01	545.6	76.32
941.11	545.5	-12.229
941.21	545.4	38.8516
941.31	545.3	55.8952
941.41	545.2	41.4572
941.51	545.1	36.3155
941.61	545	11.0997
941.71	544.9	12.1061
941.81	544.8	62.9273
941.91	544.7	31.3411
942.01	544.6	23.0141
942.11	544.5	65.9093
942.21	544.4	-10.7881
942.31	544.3	11.5145
942.41	544.2	48.4097
942.51	544.1	18.1566
942.61	544	75.4221
942.71	543.9	40.3913
942.81	543.8	38.5826
942.91	543.7	9.40357
943.01	543.6	41.4838
943.11	543.5	11.7121
943.21	543.4	88.7923
943.31	543.3	41.6502
943.41	543.2	-38.3438
943.51	543.1	51.6252
943.61	543	64.0016
943.71	542.9	31.0816
943.81	542.8	19.6802
943.91	542.7	-9.90651
944.01	542.6	38.729
944.11	542.5	7.29048
944.21	542.4	-24.8148
944.31	542.3	-16.4385
944.41	542.2	13.4191
944.51	542.1	30.3879
944.61	542	62.0604
944.71	541.9	35.3624
944.81	541.8	72.22
944.91	541.7	68.8183
945.01	541.6	69.4907
945.11	541.5	81.7556
945.21	541.4	55.0576
945.31	541.3	26.2855
945.41	541.2	6.62441
945.51	541.1	3.55593
945.61	541	-28.4755
945.71	540.9	55.1226
945.81	540.8	29.2393
945.91	540.7	48.6892
946.01	540.6	49.6207
946.11	540.5	23.0706
946.21	540.4	42.5946
946.31	540.3	43.8222
946.41	540.2	14.5313
946.51	540.1	-33.241
946.61	540	-14.7912
946.71	539.9	14.8808
946.81	539.8	21.4047
946.91	539.7	-21.9604
947.01	539.6	-2.51065
947.11	539.5	33.7539
947.21	539.4	45.2777
947.31	539.3	12.5792
947.41	539.2	55.9178
947.51	539.1	16.3674
947.61	539	-14.4793
947.71	538.9	-22.7334
947.81	538.8	-36.3949
947.91	538.7	-1.83422
948.01	538.6	59.1339
948.11	538.5	53.176
948.21	538.4	9.55141
948.31	538.3	-26.1102
948.41	538.2	40.08
948.51	538.1	24.1591
948.61	538	70.127
948.71	537.9	61.2431
948.81	537.8	33.6925
948.91	537.7	58.8456
949.01	537.6	-43.0754
949.11	537.5	-38.2187
949.21	537.4	34.3788
949.31	537.3	96.6059
949.41	537.2	81.8329
949.51	537.1	55.097
949.61	537	14.0278
949.71	536.9	1.77328
949.81	536.8	84.1114
949.91	536.7	20.5235
950.01	536.6	53.269
950.11	536.5	-16.43
950.21	536.4	-32.9068
950.31	536.3	13.209
950.41	536.2	41.8433
950.51	536.1	59.4405
950.61	536	-35.1474
950.71	535.9	-35.4762
950.81	535.8	-0.878994
950.91	535.7	80.7182
951.01	535.6	2.83383
951.11	535.5	45.431
951.21	535.4	35.8429
951.31	535.3	61.5881
951.41	535.2	-27.2963
951.51	535.1	25.1156
951.61	535	22.4904
951.71	534.9	14.3467
951.81	534.8	64.0177
951.91	534.7	16.837
952.01	534.6	88.6191
952.11	534.5	29.3642
952.21	534.4	62.2945
952.31	534.3	110.817
952.41	534.2	99.8216
952.51	534.1	38.9
952.61	534	38.7932
952.71	533.9	112.723
952.81	533.8	52.7646
952.91	533.7	104.769
953.01	533.6	91.5879
953.11	533.5	90.9995
953.21	533.4	152.485
953.31	533.3	125.045
953.41	533.2	162.049
953.51	533.1	128.646
953.61	533	213.724
953.71	532.9	192.691
953.81	532.8	202.695
953.91	532.7	325.44
954.01	532.6	276.629
954.11	532.5	333.189
954.21	532.4	324.97
954.31	532.3	322.678
954.41	532.2	253.349
954.51	532.1	212.093
954.61	532	223.949
954.71	531.9	151.583
954.81	531.8	191.179
954.91	531.7	229.331
955.01	531.6	252.594
955.11	531.5	226.524
955.21	531.4	210.121
955.31	531.3	198.828
955.41	531.2	213.758
955.51	531.1	210.577
955.61	531	172.21
955.71	530.9	195.843
955.81	530.8	110.588
955.91	530.7	49.1102
956.01	530.6	65.0769
956.11	530.5	48.4139
956.21	530.4	36.7139
956.31	530.3	127.718
956.41	530.2	59.7213
956.51	530.1	17.9101
956.61	530	7.24707
956.71	529.9	-59.7123
956.81	529.8	-6.042
956.91	529.7	40.7764
957.01	529.6	-28.0719
957.11	529.5	-43.9202
957.21	529.4	23.4908
957.31	529.3	11.4573
957.41	529.2	26.2756
957.51	529.1	-64.2764
957.61	529	15.616
957.71	528.9	28.9157
957.81	528.8	-37.7104
957.91	528.7	10.1449
958.01	528.6	7.92607
958.11	528.5	20.7813
958.21	528.4	-3.62266
958.31	528.3	-18.2119
958.41	528.2	70.7915
958.51	528.1	48.0171
958.61	528	21.1686
958.71	527.9	-19.754
958.81	527.8	-26.3433
958.91	527.7	54.9563
959.01	527.6	40.6633
959.11	527.5	10.3333
959.21	527.4	-1.77457
959.31	527.3	30.8583
959.41	527.2	-4.06438
959.51	527.1	-16.0241
959.61	527	-66.3172
959.71	526.9	-79.9436
959.81	526.8	-1.90341
959.91	526.7	-5.93728
960.01	526.6	27.2511
960.11	526.5	-22.5236
960.21	526.4	-14.3723
960.31	526.3	-79.9988
960.41	526.2	-44.4401
960.51	526.1	-56.8815
960.61	526	-9.91545
960.71	525.9	28.1617
960.81	525.8	54.387
960.91	525.7	1.13075
961.01	525.6	-5.56993
961.11	525.5	-12.3447
961.21	525.4	-10.0824
961.31	525.3	26.365
961.41	525.2	-7.59498
961.51	525.1	15.2598
961.61	525	-86.6261
961.71	524.9	-51.5491
961.81	524.8	-14.5462
961.91	524.7	0.0123171
962.01	524.6	-72.0959
962.11	524.5	-36.5004
962.21	524.4	-93.6086
962.31	524.3	-33.1613
962.41	524.2	30.8045
962.51	524.1	32.0666
962.61	524	-29.7084
962.71	523.9	8.6278
962.81	523.8	-56.0731
962.91	523.7	-134.996
963.01	523.6	-42.549
963.11	523.5	-31.287
963.21	523.4	34.4565
963.31	523.3	37.2741
963.41	523.2	33.6842
963.51	523.1	44.5388
963.61	523	47.2452
963.71	522.9	-41.0113
963.81	522.8	-31.9346
963.91	522.7	-49.6356
964.01	522.6	-45.2625
964.11	522.5	-17.0377
964.21	522.4	-56.7387
964.31	522.3	8.11576
964.41	522.2	-55.0298
964.51	522.1	-32.6568
964.61	522	-66.9505
964.71	521.9	-10.7257
964.81	521.8	-29.9823
964.91	521.7	5.68689
965.01	521.6	6.46723
965.11	521.5	-35.6784
965.21	521.4	-12.3795
965.31	521.3	-91.34
965.41	521.2	22.2922
965.51	521.1	-36.2979
965.61	521	-74.7399
965.71	520.9	-41.2189
965.81	520.8	-18.2905
965.91	520.7	-51.8065
966.01	520.6	-39.3226
966.11	520.5	-5.46829
966.21	520.4	7.53415
966.31	520.3	-5.16713
966.41	520.2	-9.6462
966.51	520.1	-36.829
966.61	520	-28.4933
966.71	519.9	-25.1575
966.81	519.8	-12.1552
966.91	519.7	-41.9306
967.01	519.6	-12.0764
967.11	519.5	76.2963
967.21	519.4	-23.7384
967.31	519.3	-22.0323
967.41	519.2	21.8959
967.51	519.1	-84.2129
967.61	519	-31.7291
967.71	518.9	31.8657
967.81	518.8	50.9791
967.91	518.7	4.72214
968.01	518.6	14.6874
968.11	518.5	25.6526
968.21	518.4	18.4696
968.31	518.3	-1.7874
968.41	518.2	4.47408
968.51	518.1	-11.5237
968.61	518	-0.780759
968.71	517.9	1.14736
968.81	517.8	4.22362
968.91	517.7	-31.4409
969.01	517.6	-71.4387
969.11	517.5	-55.3254
969.21	517.4	-42.8788
969.31	517.3	-24.4322
969.41	517.2	-62.9857
969.51	517.1	-34.7243
969.61	517	-8.72217
969.71	516.9	25.1688
969.81	516.8	-33.0883
969.91	516.7	-61.0492
970.01	516.6	-94.7138
970.11	516.5	-26.7117
970.21	516.4	-24.08
970.31	516.3	-28.8557
970.41	516.2	-35.5944
970.51	516.1	-12.9257
970.61	516	-35.4792
970.71	515.9	-58.3291
970.81	515.8	-29.4011
970.91	515.7	51.0824
971.01	515.6	-15.249
971.11	515.5	-12.0988
971.21	515.4	-10.9487
971.31	515.3	17.9051
971.41	515.2	-23.3892
971.51	515.1	-93.7205
971.61	515	17.9851
971.71	514.9	-46.1981
971.81	514.8	-4.19618
971.91	514.7	-12.5276
972.01	514.6	-2.11824
972.11	514.5	-7.00521
972.21	514.4	-9.55885
972.31	514.3	-110.261
972.41	514.2	-22.6291
972.51	514.1	15.7061
972.61	514	6.26354
972.71	513.9	-6.03088
972.81	513.8	11.7488
972.91	513.7	-24.1383
973.01	513.6	-5.65491
973.11	513.5	7.08768
973.21	513.4	-2.87344
973.31	513.3	-37.9086
973.41	513.2	-64.4624
973.51	513.1	-24.0902
973.61	513	-25.3847
973.71	512.9	28.3949
973.81	512.8	44.8412
973.91	512.7	-5.6385
974.01	512.6	-42.8219
974.11	512.5	32.6614
974.21	512.4	9.58908
974.31	512.3	-28.9647
974.41	512.2	-39.2222
974.51	512.1	-56.813
974.61	512	-11.9965
974.71	511.9	-5.73545
974.81	511.8	3.45148
974.91	511.7	-61.806
975.01	511.6	-75.2117
975.11	511.5	-41.8396
975.21	511.4	-8.76383
975.31	511.3	-43.2066
975.41	511.2	-17.5382
975.51	511.1	22.908
975.61	511	41.8356
975.71	510.9	3.24469
975.81	510.8	-79.6425
975.91	510.7	-14.5297
976.01	510.6	29.0275
976.11	510.5	-37.119
976.21	510.4	11.142
976.31	510.3	57.0695
976.41	510.2	-23.7807
976.51	510.1	-45.779
976.61	510	38.7782
976.71	509.9	-1.51646
976.81	509.8	-57.7
976.91	509.7	-29.291
977.01	509.6	5.4514
977.11	509.5	10.9715
977.21	509.4	-19.3972
977.31	509.3	41.3451
977.41	509.2	42.2727
977.51	509.1	6.68168
977.61	509	-57.2056
977.71	508.9	-9.87068
977.81	508.8	-5.83206
977.91	508.7	-44.4231
978.01	508.6	58.3563
978.11	508.5	-61.3829
978.21	508.4	14.4335
978.31	508.3	-23.7131
978.41	508.2	24.4737
978.51	508.1	-14.9322
978.61	508	-70.9306
978.71	507.9	-80.7439
978.81	507.8	-53.0016
978.91	507.7	-47.7778
979.01	507.6	41.9274
979.11	507.5	23.7067
979.21	507.4	-56.9584
979.31	507.3	23.4876
979.41	507.2	0.303915
979.51	507.1	-90.0649
979.61	507	-37.3227
979.71	506.9	-62.3212
979.81	506.8	-60.0234
979.91	506.7	-26.207
980.01	506.6	3.35003
980.11	506.5	24.87
980.21	506.4	48.7975
980.31	506.3	-3.08992
980.41	506.2	-18.7551
980.51	506.1	-102.494
980.61	506	-24.641
980.71	505.9	-20.0099
980.81	505.8	3.2138
980.91	505.7	32.0671
981.01	505.6	-20.524
981.11	505.5	-75.1892
981.21	505.4	79.7752
981.31	505.3	-23.5937
981.41	505.2	-67.8885
981.51	505.1	8.07593
981.61	505	-50.4041
981.71	504.9	-9.40264
981.81	504.8	21.3766
981.91	504.7	-28.4368
982.01	504.6	3.71283
982.11	504.5	-22.8783
982.21	504.4	-12.6176
982.31	504.3	-44.0236
982.41	504.2	-73.2814
982.51	504.1	-59.4652
982.61	504	-62.0193
982.71	503.9	-52.4252
982.81	503.8	-37.3497
982.91	503.7	38.0961
983.01	503.6	-17.9395
983.11	503.5	55.136
983.21	503.4	27.9523
983.31	503.3	-0.601871
983.41	503.2	-37.4893
983.51	503.1	-14.1546
983.61	503	22.4765
983.71	502.9	-13.0406
983.81	502.8	2.55337
983.91	502.7	50.8511
984.01	502.6	-17.0364
984.11	502.5	30.1872
984.21	502.4	6.04049
984.31	502.3	-61.4025
984.41	502.2	3.11738
984.51	502.1	31.9706
984.61	502	20.5646
984.71	501.9	-60.471
984.81	501.8	-30.0251
984.91	501.7	4.60588
985.01	501.6	15.311
985.11	501.5	-72.2432
985.21	501.4	28.6471
985.31	501.3	-4.53666
985.41	501.2	-29.5353
985.51	501.1	33.6143
985.61	501	46.3564
985.71	500.9	-30.9014
985.81	500.8	20.174
985.91	500.7	-2.0468
986.01	500.6	-33.0824
986.11	500.5	69.6597
986.21	500.4	-8.41299
986.31	500.3	-39.1523
986.41	500.2	-25.7065
986.51	500.1	38.5542
986.61	500	0
