c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Pr:Ag3p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.7
KE_Pr:Ag3p	BE_Pr:Ag3p	CPS_Pr:Ag3p
899.81	586.8	3638.61
899.91	586.7	3645.41
900.01	586.6	3518.02
900.11	586.5	3683.5
900.21	586.4	3882.83
900.31	586.3	3679.65
900.41	586.2	3542.6
900.51	586.1	3572.01
900.61	586	3614.89
900.71	585.9	3574.36
900.81	585.8	3802.11
900.91	585.7	3727.09
901.01	585.6	3801.29
901.11	585.5	3667.94
901.21	585.4	3744.85
901.31	585.3	3802.62
901.41	585.2	3781.09
901.51	585.1	3897.7
901.61	585	3806.44
901.71	584.9	3760
901.81	584.8	3666.18
901.91	584.7	3693.86
902.01	584.6	3757.68
902.11	584.5	3808.16
902.21	584.4	3711.54
902.31	584.3	3729.58
902.41	584.2	3747.63
902.51	584.1	3589.92
902.61	584	3569.83
902.71	583.9	3770.8
902.81	583.8	3703.42
902.91	583.7	3598.85
903.01	583.6	3840.74
903.11	583.5	3903.67
903.21	583.4	3851.42
903.31	583.3	3907.73
903.41	583.2	3886.06
903.51	583.1	3864.6
903.61	583	3751.52
903.71	582.9	3877.42
903.81	582.8	3956.43
903.91	582.7	4022.8
904.01	582.6	3971.68
904.11	582.5	3911.33
904.21	582.4	3976.49
904.31	582.3	4049.57
904.41	582.2	4191.03
904.51	582.1	3944.58
904.61	582	4090.26
904.71	581.9	3983.67
904.81	581.8	3932.16
904.91	581.7	4007.01
905.01	581.6	4127.93
905.11	581.5	4274
905.21	581.4	4260.52
905.31	581.3	4211.65
905.41	581.2	4239.16
905.51	581.1	4337.79
905.61	581	4218.42
905.71	580.9	4273.37
905.81	580.8	4229.09
905.91	580.7	4304.66
906.01	580.6	4242.42
906.11	580.5	4351.53
906.21	580.4	4178.29
906.31	580.3	4213.12
906.41	580.2	4250.06
906.51	580.1	4376.72
906.61	580	4421.84
906.71	579.9	4457.08
906.81	579.8	4529.87
906.91	579.7	4469.03
907.01	579.6	4400.06
907.11	579.5	4422.4
907.21	579.4	4555.84
907.31	579.3	4518.46
907.41	579.2	4492.94
907.51	579.1	4702.69
907.61	579	4705.62
907.71	578.9	4662.64
907.81	578.8	4712.71
907.91	578.7	4778.54
908.01	578.6	4728.63
908.11	578.5	5062.56
908.21	578.4	4990.17
908.31	578.3	4989.59
908.41	578.2	5130.27
908.51	578.1	5108.9
908.61	578	5408.9
908.71	577.9	5366.76
908.81	577.8	5604.62
908.91	577.7	5580.94
909.01	577.6	5443.06
909.11	577.5	5656.06
909.21	577.4	5710.3
909.31	577.3	6032.63
909.41	577.2	6144.04
909.51	577.1	6051.14
909.61	577	6257.6
909.71	576.9	6375.05
909.81	576.8	6455.52
909.91	576.7	6436.36
910.01	576.6	6548.74
910.11	576.5	6845.26
910.21	576.4	6905.6
910.31	576.3	7177.86
910.41	576.2	7573.39
910.51	576.1	7607.35
910.61	576	7561.03
910.71	575.9	8032.13
910.81	575.8	8107.52
910.91	575.7	8596.05
911.01	575.6	8967.86
911.11	575.5	9582.39
911.21	575.4	9841.63
911.31	575.3	10430
911.41	575.2	10906.4
911.51	575.1	11443.5
911.61	575	11755.9
911.71	574.9	12438.5
911.81	574.8	13412.2
911.91	574.7	13832.4
912.01	574.6	14594.4
912.11	574.5	15466.2
912.21	574.4	16140.4
912.31	574.3	17245.9
912.41	574.2	17928.3
912.51	574.1	18627
912.61	574	19799.6
912.71	573.9	20622.4
912.81	573.8	21074.8
912.91	573.7	22103.2
913.01	573.6	22601.4
913.11	573.5	23139.2
913.21	573.4	23218.3
913.31	573.3	23370.6
913.41	573.2	23264.6
913.51	573.1	22945.9
913.61	573	22624.1
913.71	572.9	22353.5
913.81	572.8	21375.6
913.91	572.7	20726.1
914.01	572.6	19536.6
914.11	572.5	18680.1
914.21	572.4	17676.9
914.31	572.3	16558.4
914.41	572.2	15713.9
914.51	572.1	14937.2
914.61	572	13873
914.71	571.9	12948.3
914.81	571.8	12294.7
914.91	571.7	11356.9
915.01	571.6	10603.7
915.11	571.5	9957.74
915.21	571.4	9417.8
915.31	571.3	8957.14
915.41	571.2	8203.06
915.51	571.1	7754.68
915.61	571	7619.74
915.71	570.9	6957.37
915.81	570.8	6667.66
915.91	570.7	6088.2
916.01	570.6	5868.77
916.11	570.5	5495.12
916.21	570.4	5343.32
916.31	570.3	4981.86
916.41	570.2	4676.55
916.51	570.1	4225.71
916.61	570	4104.94
916.71	569.9	3913.71
916.81	569.8	3722.47
916.91	569.7	3737.19
917.01	569.6	3557.04
917.11	569.5	3258.84
917.21	569.4	3176.95
917.31	569.3	2965.54
917.41	569.2	2949.11
917.51	569.1	2822.54
917.61	569	2659.44
917.71	568.9	2659.5
917.81	568.8	2382.55
917.91	568.7	2298.11
918.01	568.6	2162.05
918.11	568.5	2074.32
918.21	568.4	2225.04
918.31	568.3	2157.92
918.41	568.2	2036.49
918.51	568.1	1940.26
918.61	568	1810.98
918.71	567.9	1779.62
918.81	567.8	1911.15
918.91	567.7	1883.29
919.01	567.6	1789.09
919.11	567.5	1632.46
919.21	567.4	1583.04
919.31	567.3	1515.25
919.41	567.2	1469.35
919.51	567.1	1405.37
919.61	567	1268.34
919.71	566.9	1167.4
919.81	566.8	1341.33
919.91	566.7	1380.27
920.01	566.6	1219.99
920.11	566.5	1129.66
920.21	566.4	1073.91
920.31	566.3	1200.93
920.41	566.2	1231.72
920.51	566.1	1096.79
920.61	566	927.134
920.71	565.9	1222.28
920.81	565.8	1011.72
920.91	565.7	776.285
921.01	565.6	904.952
921.11	565.5	1017.65
921.21	565.4	788.753
921.31	565.3	948.973
921.41	565.2	842.478
921.51	565.1	851.882
921.61	565	732.198
921.71	564.9	725.928
921.81	564.8	740.171
921.91	564.7	902.755
922.01	564.6	795.824
922.11	564.5	1001.35
922.21	564.4	789.258
922.31	564.3	842.566
922.41	564.2	767.058
922.51	564.1	786.149
922.61	564	734.196
922.71	563.9	818.128
922.81	563.8	618.044
922.91	563.7	827.844
923.01	563.6	647.543
923.11	563.5	690.855
923.21	563.4	649.323
923.31	563.3	597.49
923.41	563.2	536.184
923.51	563.1	617.791
923.61	563	578.64
923.71	562.9	553.444
923.81	562.8	496.718
923.91	562.7	619.192
924.01	562.6	592.535
924.11	562.5	626.348
924.21	562.4	579.289
924.31	562.3	511.7
924.41	562.2	488.681
924.51	562.1	505.389
924.61	562	428.525
924.71	561.9	464.144
924.81	561.8	498.834
924.91	561.7	409.723
925.01	561.6	383.824
925.11	561.5	290.41
925.21	561.4	304.966
925.31	561.3	338.635
925.41	561.2	262.317
925.51	561.1	455.912
925.61	561	468.777
925.71	560.9	353.083
925.81	560.8	225.259
925.91	560.7	322.392
926.01	560.6	354.808
926.11	560.5	431.466
926.21	560.4	290.266
926.31	560.3	402.85
926.41	560.2	452.318
926.51	560.1	230.527
926.61	560	270.479
926.71	559.9	307.957
926.81	559.8	286.134
926.91	559.7	361.595
927.01	559.6	367.998
927.11	559.5	479.114
927.21	559.4	336.414
927.31	559.3	395.028
927.41	559.2	374.825
927.51	559.1	414.493
927.61	559	404.187
927.71	558.9	528.595
927.81	558.8	418.645
927.91	558.7	302.321
928.01	558.6	338.439
928.11	558.5	371.17
928.21	558.4	307.357
928.31	558.3	364.571
928.41	558.2	301.984
928.51	558.1	207.381
928.61	558	119.505
928.71	557.9	255.657
928.81	557.8	425.45
928.91	557.7	414.899
929.01	557.6	403.561
929.11	557.5	293.208
929.21	557.4	273.339
929.31	557.3	195.368
929.41	557.2	227.825
929.51	557.1	212.981
929.61	557	110.849
929.71	556.9	253.759
929.81	556.8	260.725
929.91	556.7	268.361
930.01	556.6	363.982
930.11	556.5	399.901
930.21	556.4	227.047
930.31	556.3	267.007
930.41	556.2	340.408
930.51	556.1	322.936
930.61	556	261.492
930.71	555.9	197.604
930.81	555.8	211.585
930.91	555.7	158.109
931.01	555.6	205.774
931.11	555.5	187.823
931.21	555.4	215.071
931.31	555.3	332.618
931.41	555.2	211.721
931.51	555.1	259.794
931.61	555	260.18
931.71	554.9	314.85
931.81	554.8	284.377
931.91	554.7	251.687
932.01	554.6	138.111
932.11	554.5	182.748
932.21	554.4	127.898
932.31	554.3	168.218
932.41	554.2	296.909
932.51	554.1	293.412
932.61	554	355.571
932.71	553.9	185.658
932.81	553.8	217.401
932.91	553.7	245.313
933.01	553.6	166.282
933.11	553.5	281.264
933.21	553.4	302.773
933.31	553.3	229.181
933.41	553.2	205.117
933.51	553.1	207.794
933.61	553	88.1693
933.71	552.9	225.687
933.81	552.8	280.832
933.91	552.7	310.232
934.01	552.6	282.96
934.11	552.5	245.859
934.21	552.4	188.642
934.31	552.3	143.266
934.41	552.2	122.418
934.51	552.1	106.798
934.61	552	99.3187
934.71	551.9	51.0243
934.81	551.8	182.486
934.91	551.7	61.0319
935.01	551.6	52.7482
935.11	551.5	118.135
935.21	551.4	71.6631
935.31	551.3	-4.59548
935.41	551.2	98.5733
935.51	551.1	268.741
935.61	551	190.879
935.71	550.9	154.644
935.81	550.8	232.694
935.91	550.7	198.129
936.01	550.6	104.662
936.11	550.5	96.4371
936.21	550.4	84.0539
936.31	550.3	237.227
936.41	550.2	157.341
936.51	550.1	171.783
936.61	550	239.338
936.71	549.9	91.6778
936.81	549.8	99.5163
936.91	549.7	144.239
937.01	549.6	247.219
937.11	549.5	103.697
937.21	549.4	138.559
937.31	549.3	183.092
937.41	549.2	127.367
937.51	549.1	12.5403
937.61	549	69.3413
937.71	548.9	128.556
937.81	548.8	255.026
937.91	548.7	142.766
938.01	548.6	176.62
938.11	548.5	265.558
938.21	548.4	200.881
938.31	548.3	95.6604
938.41	548.2	111.581
938.51	548.1	110.787
938.61	548	125.334
938.71	547.9	48.6798
938.81	547.8	63.3391
938.91	547.7	221.869
939.01	547.6	237.169
939.11	547.5	93.3105
939.21	547.4	164.394
939.31	547.3	143.834
939.41	547.2	148.887
939.51	547.1	87.6098
939.61	547	38.6462
939.71	546.9	8.45302
939.81	546.8	42.7159
939.91	546.7	112.621
940.01	546.6	122.896
940.11	546.5	136.97
940.21	546.4	122.543
940.31	546.3	126.486
940.41	546.2	-16.6718
940.51	546.1	240.227
940.61	546	144.795
940.71	545.9	98.1059
940.81	545.8	103.873
940.91	545.7	42.6669
941.01	545.6	101.931
941.11	545.5	-85.1049
941.21	545.4	-24.0852
941.31	545.3	73.6335
941.41	545.2	182.551
941.51	545.1	84.1535
941.61	545	131.298
941.71	544.9	116.884
941.81	544.8	63.0688
941.91	544.7	110.667
942.01	544.6	-140.864
942.11	544.5	97.8178
942.21	544.4	63.4273
942.31	544.3	153.579
942.41	544.2	183.143
942.51	544.1	188.464
942.61	544	154.984
942.71	543.9	122.532
942.81	543.8	-83.1934
942.91	543.7	17.7806
943.01	543.6	115.282
943.11	543.5	100.897
943.21	543.4	187.84
943.31	543.3	65.2811
943.41	543.2	142.822
943.51	543.1	160.418
943.61	543	178.857
943.71	542.9	22.1231
943.81	542.8	65.4884
943.91	542.7	167.324
944.01	542.6	66.7016
944.11	542.5	67.0925
944.21	542.4	149.797
944.31	542.3	48.2143
944.41	542.2	-28.1405
944.51	542.1	66.0609
944.61	542	42.6613
944.71	541.9	71.9322
944.81	541.8	181.402
944.91	541.7	363.857
945.01	541.6	202.625
945.11	541.5	131.935
945.21	541.4	93.5726
945.31	541.3	25.9807
945.41	541.2	232.674
945.51	541.1	223.823
945.61	541	11.8852
945.71	540.9	248.818
945.81	540.8	183.107
945.91	540.7	-30.6043
946.01	540.6	16.083
946.11	540.5	112.669
946.21	540.4	168.584
946.31	540.3	167.768
946.41	540.2	112.28
946.51	540.1	18.8204
946.61	540	-41.9691
946.71	539.9	85.2976
946.81	539.8	0.663465
946.91	539.7	80.8284
947.01	539.6	81.3353
947.11	539.5	231.984
947.21	539.4	-2.86791
947.31	539.3	166.193
947.41	539.2	22.8111
947.51	539.1	187.928
947.61	539	-31.6564
947.71	538.9	51.6443
947.81	538.8	-1.47014
947.91	538.7	51.3574
948.01	538.6	-16.7446
948.11	538.5	94.2526
948.21	538.4	97.6775
948.31	538.3	36.6873
948.41	538.2	98.9962
948.51	538.1	50.4756
948.61	538	-7.90292
948.71	537.9	159.218
948.81	537.8	134.052
948.91	537.7	196.456
949.01	537.6	244.66
949.11	537.5	241.42
949.21	537.4	166.736
949.31	537.3	224.138
949.41	537.2	160.152
949.51	537.1	192.123
949.61	537	213.522
949.71	536.9	137.42
949.81	536.8	238.446
949.91	536.7	119.028
950.01	536.6	212.966
950.11	536.5	6.87464
950.21	536.4	248.254
950.31	536.3	111.89
950.41	536.2	93.7963
950.51	536.1	60.5876
950.61	536	136.207
950.71	535.9	66.0964
950.81	535.8	23.8138
950.91	535.7	80.959
951.01	535.6	91.8891
951.11	535.5	174.076
951.21	535.4	-28.8673
951.31	535.3	-19.3967
951.41	535.2	-3.39836
951.51	535.1	124.799
951.61	535	179.253
951.71	534.9	189.678
951.81	534.8	186.13
951.91	534.7	185.11
952.01	534.6	275.875
952.11	534.5	132.968
952.21	534.4	188.475
952.31	534.3	274.394
952.41	534.2	289.399
952.51	534.1	246.289
952.61	534	423.421
952.71	533.9	181.952
952.81	533.8	148.425
952.91	533.7	290.941
953.01	533.6	232.541
953.11	533.5	298.269
953.21	533.4	239.653
953.31	533.3	233.851
953.41	533.2	354.077
953.51	533.1	169.217
953.61	533	264.669
953.71	532.9	319.907
953.81	532.8	342.587
953.91	532.7	247.681
954.01	532.6	357.445
954.11	532.5	406.937
954.21	532.4	377.286
954.31	532.3	326.648
954.41	532.2	248.609
954.51	532.1	262.541
954.61	532	293.73
954.71	531.9	361.917
954.81	531.8	335.219
954.91	531.7	106.719
955.01	531.6	104.805
955.11	531.5	317.404
955.21	531.4	377.017
955.31	531.3	302.886
955.41	531.2	339.34
955.51	531.1	400.865
955.61	531	590.147
955.71	530.9	455.842
955.81	530.8	438.864
955.91	530.7	376.229
956.01	530.6	236.222
956.11	530.5	237.372
956.21	530.4	215.177
956.31	530.3	233.654
956.41	530.2	149.473
956.51	530.1	107.919
956.61	530	-42.5061
956.71	529.9	-84.2465
956.81	529.8	74.841
956.91	529.7	49.8135
957.01	529.6	33.4711
957.11	529.5	77.2423
957.21	529.4	116.041
957.31	529.3	25.3113
957.41	529.2	-100.805
957.51	529.1	-121.537
957.61	529	73.0599
957.71	528.9	-6.58715
957.81	528.8	-15.492
957.91	528.7	-19.2688
958.01	528.6	-39.4464
958.11	528.5	-16.0245
958.21	528.4	162.597
958.31	528.3	109.717
958.41	528.2	55.6515
958.51	528.1	-48.9721
958.61	528	62.718
958.71	527.9	90.2075
958.81	527.8	44.6535
958.91	527.7	57.9131
959.01	527.6	125.501
959.11	527.5	218.173
959.21	527.4	-23.6259
959.31	527.3	34.2884
959.41	527.2	-17.2978
959.51	527.1	-85.1133
959.61	527	8.95636
959.71	526.9	190.725
959.81	526.8	159.037
959.91	526.7	88.9903
960.01	526.6	119.972
960.11	526.5	18.0528
960.21	526.4	9.4617
960.31	526.3	98.7415
960.41	526.2	-3.65078
960.51	526.1	25.6564
960.61	526	-87.0799
960.71	525.9	-147.845
960.81	525.8	-131.854
960.91	525.7	8.25067
961.01	525.6	30.4121
961.11	525.5	-102.056
961.21	525.4	-156.338
961.31	525.3	92.6215
961.41	525.2	-111.491
961.51	525.1	-10.8751
961.61	525	35.8401
961.71	524.9	3.18328
961.81	524.8	20.0259
961.91	524.7	-107.503
962.01	524.6	-15.0476
962.11	524.5	112.536
962.21	524.4	91.4052
962.31	524.3	3.40222
962.41	524.2	175.513
962.51	524.1	171.438
962.61	524	1.6615
962.71	523.9	6.5278
962.81	523.8	146.322
962.91	523.7	34.4588
963.01	523.6	90.2664
963.11	523.5	33.5877
963.21	523.4	-76.0058
963.31	523.3	-44.1998
963.41	523.2	-45.1371
963.51	523.1	30.6536
963.61	523	128.101
963.71	522.9	51.7477
963.81	522.8	67.994
963.91	522.7	7.4826
964.01	522.6	-10.2293
964.11	522.5	139.301
964.21	522.4	199.174
964.31	522.3	-63.9679
964.41	522.2	-30.0532
964.51	522.1	-40.5389
964.61	522	3.90336
964.71	521.9	91.9737
964.81	521.8	124.086
964.91	521.7	100.213
965.01	521.6	-16.5894
965.11	521.5	126.879
965.21	521.4	109.904
965.31	521.3	50.2145
965.41	521.2	151.867
965.51	521.1	4.36234
965.61	521	133.628
965.71	520.9	112.351
965.81	520.8	55.8449
965.91	520.7	59.9382
966.01	520.6	-17.7976
966.11	520.5	-17.2338
966.21	520.4	-72.0276
966.31	520.3	120.45
966.41	520.2	-64.2594
966.51	520.1	219.531
966.61	520	-115.393
966.71	519.9	72.1823
966.81	519.8	-0.485618
966.91	519.7	119.475
967.01	519.6	83.3344
967.11	519.5	72.3937
967.21	519.4	124.138
967.31	519.3	151.311
967.41	519.2	83.0263
967.51	519.1	122.013
967.61	519	-4.84457
967.71	518.9	-5.30206
967.81	518.8	-40.1743
967.91	518.7	22.5531
968.01	518.6	183.394
968.11	518.5	124.921
968.21	518.4	31.6614
968.31	518.3	120.73
968.41	518.2	58.3982
968.51	518.1	-27.5769
968.61	518	-115.309
968.71	517.9	-68.3282
968.81	517.8	-7.56157
968.91	517.7	79.9761
969.01	517.6	43.4419
969.11	517.5	40.8788
969.21	517.4	64.4724
969.31	517.3	-4.69151
969.41	517.2	182.13
969.51	517.1	-77.8062
969.61	517	-6.52834
969.71	516.9	-11.308
969.81	516.8	149.098
969.91	516.7	-43.34
970.01	516.6	35.6792
970.11	516.5	-87.7734
970.21	516.4	-30.6978
970.31	516.3	-15.8082
970.41	516.2	42.8238
970.51	516.1	164.884
970.61	516	13.4011
970.71	515.9	144.618
970.81	515.8	37.5341
970.91	515.7	-34.407
971.01	515.6	-35.3628
971.11	515.5	-62.6046
971.21	515.4	118.725
971.31	515.3	115.411
971.41	515.2	149.954
971.51	515.1	-70.6325
971.61	515	-128.833
971.71	514.9	-52.2484
971.81	514.8	-95.9354
971.91	514.7	-207.294
972.01	514.6	-23.3675
972.11	514.5	-73.927
972.21	514.4	-29.9724
972.31	514.3	93.7818
972.41	514.2	-93.5214
972.51	514.1	90.2465
972.61	514	67.2856
972.71	513.9	28.8814
972.81	513.8	45.1199
972.91	513.7	187.115
973.01	513.6	130.767
973.11	513.5	4.57619
973.21	513.4	-100.829
973.31	513.3	17.3932
973.41	513.2	39.0299
973.51	513.1	119.266
973.61	513	34.2595
973.71	512.9	-44.1333
973.81	512.8	-11.7978
973.91	512.7	-33.0197
974.01	512.6	42.901
974.11	512.5	24.25
974.21	512.4	43.5844
974.31	512.3	16.5043
974.41	512.2	165.281
974.51	512.1	-25.6425
974.61	512	97.7337
974.71	511.9	63.9525
974.81	511.8	42.3997
974.91	511.7	-110.639
975.01	511.6	-97.5211
975.11	511.5	-174.118
975.21	511.4	220.386
975.31	511.3	-8.22559
975.41	511.2	-7.95138
975.51	511.1	-116.249
975.61	511	-145.961
975.71	510.9	-93.3302
975.81	510.8	-42.8855
975.91	510.7	-37.1125
976.01	510.6	-61.1254
976.11	510.5	-63.0957
976.21	510.4	24.891
976.31	510.3	-106.337
976.41	510.2	-296.508
976.51	510.1	63.1067
976.61	510	-94.4647
976.71	509.9	-21.6506
976.81	509.8	-20.8224
976.91	509.7	-3.09441
977.01	509.6	-92.7238
977.11	509.5	-20.5391
977.21	509.4	65.3597
977.31	509.3	-42.6988
977.41	509.2	67.5567
977.51	509.1	113.126
977.61	509	209.824
977.71	508.9	-104.392
977.81	508.8	-179.766
977.91	508.7	-40.6541
978.01	508.6	118.215
978.11	508.5	33.7259
978.21	508.4	59.7943
978.31	508.3	216.62
978.41	508.2	95.3304
978.51	508.1	88.6125
978.61	508	-47.877
978.71	507.9	138.362
978.81	507.8	146.643
978.91	507.7	43.0963
979.01	507.6	36.9205
979.11	507.5	174.587
979.21	507.4	-1.34604
979.31	507.3	167.778
979.41	507.2	111.544
979.51	507.1	-36.1898
979.61	507	-89.3666
979.71	506.9	-46.0007
979.81	506.8	25.3223
979.91	506.7	-3.38352
980.01	506.6	-70.7894
980.11	506.5	52.6474
980.21	506.4	94.2412
980.31	506.3	-65.0223
980.41	506.2	-69.1573
980.51	506.1	-116.95
980.61	506	-192.856
980.71	505.9	-65.6489
980.81	505.8	-15.4129
980.91	505.7	-85.42
981.01	505.6	-2.0986
981.11	505.5	122.723
981.21	505.4	181.244
981.31	505.3	143.122
981.41	505.2	153.686
981.51	505.1	181.821
981.61	505	122.399
981.71	504.9	64.8196
981.81	504.8	-50.6884
981.91	504.7	6.96062
982.01	504.6	33.1953
982.11	504.5	-157.356
982.21	504.4	55.2072
982.31	504.3	46.9845
982.41	504.2	-36.9241
982.51	504.1	113.139
982.61	504	-9.85568
982.71	503.9	127.907
982.81	503.8	279.798
982.91	503.7	124.003
983.01	503.6	-73.9341
983.11	503.5	46.8283
983.21	503.4	205.148
983.31	503.3	33.6386
983.41	503.2	8.28649
983.51	503.1	26.7201
983.61	503	-8.87501
983.71	502.9	-109.599
983.81	502.8	227.163
983.91	502.7	15.7109
984.01	502.6	10.3157
984.11	502.5	188.263
984.21	502.4	-36.5607
984.31	502.3	103.272
984.41	502.2	-6.29438
984.51	502.1	-23.1756
984.61	502	74.0718
984.71	501.9	-42.3666
984.81	501.8	-16.9335
984.91	501.7	19.028
985.01	501.6	77.161
985.11	501.5	98.5225
985.21	501.4	-37.5588
985.31	501.3	-52.9973
985.41	501.2	131.507
985.51	501.1	178.226
985.61	501	71.6014
985.71	500.9	95.0485
985.81	500.8	-152.676
985.91	500.7	0
986.01	500.6	0
986.11	500.5	0
986.21	500.4	0
986.31	500.3	0
986.41	500.2	0
986.51	500.1	0
986.61	500	0
