c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Survey	BE_Survey	CPS_Survey	Background_Survey
664.11	822.5	6917.41	6917.41
664.61	822	6996.24	6996.24
665.11	821.5	7014.45	7014.45
665.61	821	7016.03	7016.03
666.11	820.5	6966.66	6966.66
666.61	820	7028	7028
667.11	819.5	7032.9	7032.9
667.61	819	6954.48	6954.48
668.11	818.5	7075.66	7075.66
668.61	818	7053.07	7053.07
669.11	817.5	7034.24	7034.24
669.61	817	7003.17	7003.17
670.11	816.5	7056.72	7056.72
670.61	816	7125.52	7125.52
671.11	815.5	7128.03	7128.03
671.61	815	7076.97	7076.97
672.11	814.5	6981.72	6981.72
672.61	814	7057.59	7057.59
673.11	813.5	7071.34	7071.34
673.61	813	7042.31	7042.31
674.11	812.5	7095.83	7095.83
674.61	812	7145.83	7145.83
675.11	811.5	7159.48	7159.48
675.61	811	7170.59	7170.59
676.11	810.5	7096.66	7096.66
676.61	810	7012.48	7012.48
677.11	809.5	7081.31	7081.31
677.61	809	7115.86	7115.86
678.11	808.5	7150.59	7150.59
678.61	808	7115.07	7115.07
679.11	807.5	7158.66	7158.66
679.61	807	7207.24	7207.24
