c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au he largearea.vms
Pr:Au4p
	Characteristic Energy eV	1486.61	Acquisition Time s	2
KE_Pr:Au4p	BE_Pr:Au4p	CPS_Pr:Au4p
869.91	616.7	3054.51
870.01	616.6	2955.37
870.11	616.5	2990.38
870.21	616.4	2961.99
870.31	616.3	2874.6
870.41	616.2	2883.81
870.51	616.1	2964.27
870.61	616	2975.68
870.71	615.9	2941.39
870.81	615.8	3012.45
870.91	615.7	3021.85
871.01	615.6	2952.01
871.11	615.5	2936.26
871.21	615.4	2957.97
871.31	615.3	2938.22
871.41	615.2	2936.97
871.51	615.1	2955.48
871.61	615	3037.13
871.71	614.9	3017.03
871.81	614.8	2932.38
871.91	614.7	2829.93
872.01	614.6	2933.38
872.11	614.5	2972.23
872.21	614.4	3044.02
872.31	614.3	3067.52
872.41	614.2	2957.97
872.51	614.1	2970.91
872.61	614	3011.06
872.71	613.9	2927.8
872.81	613.8	2901.64
872.91	613.7	3069.63
873.01	613.6	2985.08
873.11	613.5	3008.37
873.21	613.4	2983.36
873.31	613.3	2996.04
873.41	613.2	2925.88
873.51	613.1	2877.22
873.61	613	2927.26
873.71	612.9	2889.84
873.81	612.8	2989.78
873.91	612.7	3057.96
874.01	612.6	2956.75
874.11	612.5	3006.83
874.21	612.4	3005.61
874.31	612.3	3052.69
874.41	612.2	3060.47
874.51	612.1	3077.95
874.61	612	2935.58
874.71	611.9	2864.56
874.81	611.8	2892.98
874.91	611.7	2995.86
875.01	611.6	2979.09
875.11	611.5	3041.81
875.21	611.4	3059.23
875.31	611.3	3047.16
875.41	611.2	2932.93
875.51	611.1	3082.95
875.61	611	3017.87
875.71	610.9	2875.04
875.81	610.8	2970.06
875.91	610.7	3040.18
876.01	610.6	2939.44
876.11	610.5	2935.51
876.21	610.4	2951.17
876.31	610.3	3087.44
876.41	610.2	3070.8
876.51	610.1	3005.81
876.61	610	2923.22
876.71	609.9	2993.54
876.81	609.8	3027.39
876.91	609.7	2986
877.01	609.6	2967.76
877.11	609.5	2933.07
877.21	609.4	3081.88
877.31	609.3	3056.58
877.41	609.2	2987.33
877.51	609.1	3010.54
877.61	609	2992.24
877.71	608.9	3075.79
877.81	608.8	2910.94
877.91	608.7	3053.69
878.01	608.6	3010.74
878.11	608.5	2960.44
878.21	608.4	3051.04
878.31	608.3	3052.73
878.41	608.2	2985.83
878.51	608.1	3006.62
878.61	608	3138.96
878.71	607.9	3068.36
878.81	607.8	3053.1
878.91	607.7	2919.19
879.01	607.6	2982.18
879.11	607.5	3034.92
879.21	607.4	2954.3
879.31	607.3	2874.49
879.41	607.2	3052.22
879.51	607.1	2967.51
879.61	607	3058.59
879.71	606.9	3067.17
879.81	606.8	3044.61
879.91	606.7	3034.94
880.01	606.6	2986.72
880.11	606.5	3027.74
880.21	606.4	2966.92
880.31	606.3	2969.55
880.41	606.2	2889.92
880.51	606.1	2953.1
880.61	606	3042.72
880.71	605.9	3110.39
880.81	605.8	2972.21
880.91	605.7	3055.53
881.01	605.6	3028.55
881.11	605.5	3143.72
881.21	605.4	3063.94
881.31	605.3	2914.75
881.41	605.2	2982.22
881.51	605.1	2984.48
881.61	605	3029.7
881.71	604.9	3035.16
881.81	604.8	2961.77
881.91	604.7	2995.18
882.01	604.6	3007.14
882.11	604.5	2989.14
882.21	604.4	3034.85
882.31	604.3	3073.16
882.41	604.2	3003.81
882.51	604.1	3071.61
882.61	604	3139.37
882.71	603.9	3033.57
882.81	603.8	2975.32
882.91	603.7	3027.67
883.01	603.6	2953.21
883.11	603.5	3043.66
883.21	603.4	3167.36
883.31	603.3	3062.5
883.41	603.2	3096.09
883.51	603.1	2985.29
883.61	603	3124.63
883.71	602.9	3031.67
883.81	602.8	2982.51
883.91	602.7	3135.54
884.01	602.6	3175.73
884.11	602.5	3087.96
884.21	602.4	3007.65
884.31	602.3	3048.83
884.41	602.2	3029.36
884.51	602.1	3173.94
884.61	602	3171.27
884.71	601.9	3083.85
884.81	601.8	2968.78
884.91	601.7	3247.66
885.01	601.6	3119.08
885.11	601.5	3051
885.21	601.4	3043.38
885.31	601.3	3147.65
885.41	601.2	3124.67
885.51	601.1	3102.94
885.61	601	3099.46
885.71	600.9	3067.42
885.81	600.8	2955.94
885.91	600.7	3135.4
886.01	600.6	3220.46
886.11	600.5	3155.68
886.21	600.4	3180.99
886.31	600.3	3210.5
886.41	600.2	3087.8
886.51	600.1	2940.61
886.61	600	3046.07
886.71	599.9	3028.37
886.81	599.8	3045.82
886.91	599.7	3168.78
887.01	599.6	3136.28
887.11	599.5	3093.28
887.21	599.4	3203.68
887.31	599.3	3066.22
887.41	599.2	3100.22
887.51	599.1	3150.31
887.61	599	3210.76
887.71	598.9	3274.95
887.81	598.8	2983.14
887.91	598.7	3110.13
888.01	598.6	3180.92
888.11	598.5	3148.65
888.21	598.4	3024.09
888.31	598.3	3133.32
888.41	598.2	3157.76
888.51	598.1	3260.69
888.61	598	3087.77
888.71	597.9	3183.95
888.81	597.8	3195.37
888.91	597.7	3105.85
889.01	597.6	3020.53
889.11	597.5	3022
889.21	597.4	3112.32
889.31	597.3	3071.24
889.41	597.2	3215.06
889.51	597.1	3181.13
889.61	597	3150.3
889.71	596.9	3149.57
889.81	596.8	3111.13
889.91	596.7	3130.34
890.01	596.6	3058.1
890.11	596.5	3179.22
890.21	596.4	3098.77
890.31	596.3	3188.48
890.41	596.2	3105.74
890.51	596.1	3033.34
890.61	596	3079.3
890.71	595.9	3048.2
890.81	595.8	3169.1
890.91	595.7	3147.35
891.01	595.6	3156.9
891.11	595.5	3148.35
891.21	595.4	3121.39
891.31	595.3	3134.79
891.41	595.2	3171.53
891.51	595.1	3144.02
891.61	595	3177.46
891.71	594.9	3300.6
891.81	594.8	3108.59
891.91	594.7	3148.22
892.01	594.6	3142.86
892.11	594.5	3147.84
892.21	594.4	3231.42
892.31	594.3	3370.8
892.41	594.2	3153.73
892.51	594.1	3282.81
892.61	594	3200.03
892.71	593.9	3201.11
892.81	593.8	3171.48
892.91	593.7	3161.1
893.01	593.6	3233.97
893.11	593.5	3090.94
893.21	593.4	3169.2
893.31	593.3	3289.72
893.41	593.2	3232.43
893.51	593.1	3162.45
893.61	593	3206.11
893.71	592.9	3177.92
893.81	592.8	3169.58
893.91	592.7	3128.88
894.01	592.6	3210.69
894.11	592.5	3207.44
894.21	592.4	3152.94
894.31	592.3	3219.05
894.41	592.2	3191.05
894.51	592.1	3212.59
894.61	592	3302.09
894.71	591.9	3157.98
894.81	591.8	3244.98
894.91	591.7	3214.97
895.01	591.6	3272.51
895.11	591.5	3186.6
895.21	591.4	3275.14
895.31	591.3	3313.62
895.41	591.2	3126.71
895.51	591.1	3247.64
895.61	591	3278.42
895.71	590.9	3280.1
895.81	590.8	3324.43
895.91	590.7	3374.8
896.01	590.6	3341.63
896.11	590.5	3364.6
896.21	590.4	3143.87
896.31	590.3	3355.09
896.41	590.2	3370.61
896.51	590.1	3406.68
896.61	590	3227.65
896.71	589.9	3258.51
896.81	589.8	3166.22
896.91	589.7	3136.68
897.01	589.6	3274.09
897.11	589.5	3217.35
897.21	589.4	3121.76
897.31	589.3	3221.41
897.41	589.2	3235.46
897.51	589.1	3244.02
897.61	589	3241.91
897.71	588.9	3214.01
897.81	588.8	3230.31
897.91	588.7	3358.9
898.01	588.6	3333.2
898.11	588.5	3250.59
898.21	588.4	3277.58
898.31	588.3	3276.12
898.41	588.2	3284.6
898.51	588.1	3344.94
898.61	588	3311.87
898.71	587.9	3315.9
898.81	587.8	3313.03
898.91	587.7	3324.56
899.01	587.6	3251.64
899.11	587.5	3257.72
899.21	587.4	3340.54
899.31	587.3	3313.91
899.41	587.2	3295.58
899.51	587.1	3407.5
899.61	587	3259.17
899.71	586.9	3281.38
899.81	586.8	3396.5
899.91	586.7	3390.61
900.01	586.6	3534.67
900.11	586.5	3441.18
900.21	586.4	3444.18
900.31	586.3	3383.94
900.41	586.2	3294.04
900.51	586.1	3339.94
900.61	586	3324.34
900.71	585.9	3331.79
900.81	585.8	3483.84
900.91	585.7	3489.63
901.01	585.6	3431.38
901.11	585.5	3476.07
901.21	585.4	3375.36
901.31	585.3	3293.75
901.41	585.2	3382.68
901.51	585.1	3336.52
901.61	585	3402.3
901.71	584.9	3380.48
901.81	584.8	3541.06
901.91	584.7	3523.49
902.01	584.6	3335.81
902.11	584.5	3390.69
902.21	584.4	3511.91
902.31	584.3	3421.68
902.41	584.2	3359.55
902.51	584.1	3394.76
902.61	584	3499.83
902.71	583.9	3403.64
902.81	583.8	3492.75
902.91	583.7	3345.76
903.01	583.6	3278.82
903.11	583.5	3343.93
903.21	583.4	3425.53
903.31	583.3	3329.14
903.41	583.2	3429.94
903.51	583.1	3435.99
903.61	583	3383.88
903.71	582.9	3410.78
903.81	582.8	3365.52
903.91	582.7	3437.26
904.01	582.6	3307.55
904.11	582.5	3524.49
904.21	582.4	3449.43
904.31	582.3	3404.31
904.41	582.2	3362.4
904.51	582.1	3500.13
904.61	582	3486.95
904.71	581.9	3507.53
904.81	581.8	3566.26
904.91	581.7	3445.03
905.01	581.6	3455.45
905.11	581.5	3462.67
905.21	581.4	3418.34
905.31	581.3	3380.96
905.41	581.2	3527.97
905.51	581.1	3558.28
905.61	581	3556.54
905.71	580.9	3609.45
905.81	580.8	3514.41
905.91	580.7	3503.41
906.01	580.6	3583.56
906.11	580.5	3494.37
906.21	580.4	3365.31
906.31	580.3	3612.61
906.41	580.2	3509.86
906.51	580.1	3454.85
906.61	580	3595.29
906.71	579.9	3502.13
906.81	579.8	3506.62
906.91	579.7	3472.8
907.01	579.6	3529.54
907.11	579.5	3444.82
907.21	579.4	3512.4
907.31	579.3	3556.03
907.41	579.2	3488.65
907.51	579.1	3577.33
907.61	579	3550.25
907.71	578.9	3623.17
907.81	578.8	3619.99
907.91	578.7	3496
908.01	578.6	3410.62
908.11	578.5	3666.58
908.21	578.4	3717.54
908.31	578.3	3656.3
908.41	578.2	3661.6
908.51	578.1	3597.41
908.61	578	3558.76
908.71	577.9	3403.16
908.81	577.8	3433.41
908.91	577.7	3416.76
909.01	577.6	3457.4
909.11	577.5	3609.39
909.21	577.4	3618.03
909.31	577.3	3549.37
909.41	577.2	3634.01
909.51	577.1	3616.89
909.61	577	3555.08
909.71	576.9	3511.71
909.81	576.8	3506.83
909.91	576.7	3703.71
910.01	576.6	3674.48
910.11	576.5	3722.71
910.21	576.4	3599.93
910.31	576.3	3596.9
910.41	576.2	3656.76
910.51	576.1	3523.43
910.61	576	3603.79
910.71	575.9	3591.7
910.81	575.8	3615.31
910.91	575.7	3522.86
911.01	575.6	3455.22
911.11	575.5	3599.82
911.21	575.4	3489.27
911.31	575.3	3546.61
911.41	575.2	3627.91
911.51	575.1	3638.4
911.61	575	3559.8
911.71	574.9	3589.23
911.81	574.8	3613.52
911.91	574.7	3649.51
912.01	574.6	3518.34
912.11	574.5	3567.42
912.21	574.4	3680.85
912.31	574.3	3583.28
912.41	574.2	3573.9
912.51	574.1	3627.32
912.61	574	3606.44
912.71	573.9	3537.76
912.81	573.8	3410.03
912.91	573.7	3569.19
913.01	573.6	3724.2
913.11	573.5	3653.26
913.21	573.4	3670.47
913.31	573.3	3492.18
913.41	573.2	3594.58
913.51	573.1	3637.88
913.61	573	3633.58
913.71	572.9	3600.98
913.81	572.8	3653.97
913.91	572.7	3596.61
914.01	572.6	3713.71
914.11	572.5	3715.19
914.21	572.4	3721.23
914.31	572.3	3707.96
914.41	572.2	3657.34
914.51	572.1	3669.22
914.61	572	3632.3
914.71	571.9	3653.28
914.81	571.8	3752
914.91	571.7	3643.62
915.01	571.6	3627.69
915.11	571.5	3682.81
915.21	571.4	3594.82
915.31	571.3	3696.73
915.41	571.2	3676.54
915.51	571.1	3667.95
915.61	571	3777.5
915.71	570.9	3809.61
915.81	570.8	3565.01
915.91	570.7	3575.86
916.01	570.6	3593.2
916.11	570.5	3560.9
916.21	570.4	3565.84
916.31	570.3	3554.08
916.41	570.2	3659.17
916.51	570.1	3707.25
916.61	570	3514.53
916.71	569.9	3531.01
916.81	569.8	3621.04
916.91	569.7	3743.32
917.01	569.6	3589.29
917.11	569.5	3714.26
917.21	569.4	3741.68
917.31	569.3	3513.8
917.41	569.2	3568.52
917.51	569.1	3617.28
917.61	569	3603.89
917.71	568.9	3634
917.81	568.8	3690.15
917.91	568.7	3549.25
918.01	568.6	3492.26
918.11	568.5	3647.15
918.21	568.4	3675.45
918.31	568.3	3588.45
918.41	568.2	3568.79
918.51	568.1	3499.43
918.61	568	3751.21
918.71	567.9	3725.65
918.81	567.8	3645.23
918.91	567.7	3638.31
919.01	567.6	3575.79
919.11	567.5	3628.66
919.21	567.4	3506.49
919.31	567.3	3592.86
919.41	567.2	3711.13
919.51	567.1	3706.64
919.61	567	3674.41
919.71	566.9	3571.92
919.81	566.8	3562.83
919.91	566.7	3492.79
920.01	566.6	3550.39
920.11	566.5	3463.75
920.21	566.4	3540.85
920.31	566.3	3675.15
920.41	566.2	3619.39
920.51	566.1	3578.49
920.61	566	3548.38
920.71	565.9	3626.57
920.81	565.8	3633.26
920.91	565.7	3709.64
921.01	565.6	3728.87
921.11	565.5	3666.25
921.21	565.4	3676.53
921.31	565.3	3590.71
921.41	565.2	3563.03
921.51	565.1	3616.21
921.61	565	3650.18
921.71	564.9	3632.89
921.81	564.8	3511.66
921.91	564.7	3541.07
922.01	564.6	3662.03
922.11	564.5	3548.34
922.21	564.4	3633.15
922.31	564.3	3634
922.41	564.2	3662.05
922.51	564.1	3654.4
922.61	564	3569.2
922.71	563.9	3675.9
922.81	563.8	3640.14
922.91	563.7	3586.33
923.01	563.6	3800.42
923.11	563.5	3757.46
923.21	563.4	3731.05
923.31	563.3	3605.73
923.41	563.2	3618.61
923.51	563.1	3711.99
923.61	563	3646.51
923.71	562.9	3475.79
923.81	562.8	3579.11
923.91	562.7	3767.03
924.01	562.6	3715.15
924.11	562.5	3612.72
924.21	562.4	3642.38
924.31	562.3	3591.24
924.41	562.2	3562.2
924.51	562.1	3625.76
924.61	562	3750.66
924.71	561.9	3788.32
924.81	561.8	3743.02
924.91	561.7	3695.72
925.01	561.6	3618.97
925.11	561.5	3610.61
925.21	561.4	3661.6
925.31	561.3	3592.29
925.41	561.2	3488.18
925.51	561.1	3692.77
925.61	561	3771.36
925.71	560.9	3711.44
925.81	560.8	3737.77
925.91	560.7	3617.35
926.01	560.6	3775.62
926.11	560.5	3785.25
926.21	560.4	3731.27
926.31	560.3	3688.89
926.41	560.2	3664.21
926.51	560.1	3768.98
926.61	560	3723.54
926.71	559.9	3712.7
926.81	559.8	3698.11
926.91	559.7	3755.62
927.01	559.6	3756.58
927.11	559.5	3785.43
927.21	559.4	3796.94
927.31	559.3	3670.74
927.41	559.2	3717.04
927.51	559.1	3651.28
927.61	559	3761.33
927.71	558.9	3829.87
927.81	558.8	3836.81
927.91	558.7	3791.7
928.01	558.6	3740.18
928.11	558.5	3912.97
928.21	558.4	3856.5
928.31	558.3	3889.33
928.41	558.2	3813.11
928.51	558.1	3810.74
928.61	558	3749.36
928.71	557.9	3668.69
928.81	557.8	3692.86
928.91	557.7	3830.93
929.01	557.6	3923.54
929.11	557.5	3865.71
929.21	557.4	3695.47
929.31	557.3	3867.58
929.41	557.2	3852.74
929.51	557.1	3738.5
929.61	557	3918
929.71	556.9	3860.76
929.81	556.8	3912.11
929.91	556.7	3866.56
930.01	556.6	3894.91
930.11	556.5	3823.4
930.21	556.4	3842.55
930.31	556.3	3823.29
930.41	556.2	3888.58
930.51	556.1	3913.32
930.61	556	4022.31
930.71	555.9	4007.64
930.81	555.8	4073.27
930.91	555.7	3903.7
931.01	555.6	3743.93
931.11	555.5	3874.56
931.21	555.4	4031.89
931.31	555.3	3992.61
931.41	555.2	4112.33
931.51	555.1	3995.35
931.61	555	4037.92
931.71	554.9	4060.39
931.81	554.8	4130.35
931.91	554.7	4221.66
932.01	554.6	4164.12
932.11	554.5	4174.63
932.21	554.4	4074.09
932.31	554.3	4174.09
932.41	554.2	4125.2
932.51	554.1	4241.95
932.61	554	4157.85
932.71	553.9	4262.8
932.81	553.8	4283.44
932.91	553.7	4168.79
933.01	553.6	4437.43
933.11	553.5	4396.57
933.21	553.4	4434.96
933.31	553.3	4524
933.41	553.2	4538.08
933.51	553.1	4458.62
933.61	553	4365.3
933.71	552.9	4601.63
933.81	552.8	4676.96
933.91	552.7	4570.28
934.01	552.6	4651.01
934.11	552.5	4680.83
934.21	552.4	4744.1
934.31	552.3	4750.12
934.41	552.2	4895.29
934.51	552.1	4999.26
934.61	552	4999.12
934.71	551.9	5148.33
934.81	551.8	5152.09
934.91	551.7	5188.3
935.01	551.6	5346.61
935.11	551.5	5394.12
935.21	551.4	5455.87
935.31	551.3	5570.82
935.41	551.2	5538.82
935.51	551.1	5514.17
935.61	551	5609.07
935.71	550.9	5660.97
935.81	550.8	5908.66
935.91	550.7	6023.2
936.01	550.6	6132.04
936.11	550.5	6317.98
936.21	550.4	6303.77
936.31	550.3	6401.65
936.41	550.2	6516.64
936.51	550.1	6682.72
936.61	550	6803.25
936.71	549.9	7021.43
936.81	549.8	7144.76
936.91	549.7	7279.53
937.01	549.6	7410.06
937.11	549.5	7659.08
937.21	549.4	7672.95
937.31	549.3	8031.72
937.41	549.2	8155.88
937.51	549.1	8362.2
937.61	549	8580.61
937.71	548.9	8870.98
937.81	548.8	9017.39
937.91	548.7	9330.15
938.01	548.6	9490.05
938.11	548.5	9775.46
938.21	548.4	9941.96
938.31	548.3	10202.4
938.41	548.2	10363.7
938.51	548.1	10866.6
938.61	548	11064.7
938.71	547.9	11155.8
938.81	547.8	11455
938.91	547.7	11633.9
939.01	547.6	11793.9
939.11	547.5	12108.4
939.21	547.4	12233.5
939.31	547.3	12638.6
939.41	547.2	12873.9
939.51	547.1	13028.4
939.61	547	13188.7
939.71	546.9	13486.1
939.81	546.8	13406.4
939.91	546.7	13540.8
940.01	546.6	13450.9
940.11	546.5	13511.5
940.21	546.4	13331.4
940.31	546.3	13231.4
940.41	546.2	13301.8
940.51	546.1	13125.9
940.61	546	12995.1
940.71	545.9	12771.1
940.81	545.8	12613.6
940.91	545.7	12423.1
941.01	545.6	12208.6
941.11	545.5	11921
941.21	545.4	11565.1
941.31	545.3	11443.6
941.41	545.2	11054.9
941.51	545.1	10711.9
941.61	545	10548
941.71	544.9	10016.7
941.81	544.8	9680.22
941.91	544.7	9605.87
942.01	544.6	9251.27
942.11	544.5	8857.01
942.21	544.4	8620.85
942.31	544.3	8322.79
942.41	544.2	7883.58
942.51	544.1	7683.97
942.61	544	7567.36
942.71	543.9	7303.94
942.81	543.8	7036.28
942.91	543.7	6851.16
943.01	543.6	6478.44
943.11	543.5	6148.12
943.21	543.4	6114.1
943.31	543.3	5909.73
943.41	543.2	5793.4
943.51	543.1	5402.23
943.61	543	5330.4
943.71	542.9	5092.47
943.81	542.8	5064.04
943.91	542.7	4914.96
944.01	542.6	4823.33
944.11	542.5	4501.69
944.21	542.4	4406.36
944.31	542.3	4334.42
944.41	542.2	4182.98
944.51	542.1	4064.29
944.61	542	3924.8
944.71	541.9	3742.2
944.81	541.8	3565.51
944.91	541.7	3573.67
945.01	541.6	3600.32
945.11	541.5	3447.87
945.21	541.4	3235.17
945.31	541.3	3283.47
945.41	541.2	3106.77
945.51	541.1	3012.26
945.61	541	2949.66
945.71	540.9	2964.8
945.81	540.8	2998.54
945.91	540.7	2909.88
946.01	540.6	2775.52
946.11	540.5	2605.46
946.21	540.4	2404.5
946.31	540.3	2365.94
946.41	540.2	2446.47
946.51	540.1	2249.45
946.61	540	2275.58
946.71	539.9	2344.91
946.81	539.8	2163.89
946.91	539.7	2093.47
947.01	539.6	2005.2
947.11	539.5	1964.52
947.21	539.4	2034.45
947.31	539.3	2086.52
947.41	539.2	2000.14
947.51	539.1	1875.41
947.61	539	1853.28
947.71	538.9	1975.55
947.81	538.8	1996.21
947.91	538.7	1829.98
948.01	538.6	1715.74
948.11	538.5	1594.5
948.21	538.4	1690.06
948.31	538.3	1829.97
948.41	538.2	1696.68
948.51	538.1	1571.34
948.61	538	1558.85
948.71	537.9	1472.65
948.81	537.8	1552.01
948.91	537.7	1501.01
949.01	537.6	1386.26
949.11	537.5	1335.41
949.21	537.4	1397.96
949.31	537.3	1350.7
949.41	537.2	1386.15
949.51	537.1	1305.15
949.61	537	1291.14
949.71	536.9	1328.23
949.81	536.8	1271.37
949.91	536.7	1230.41
950.01	536.6	1199.2
950.11	536.5	1223.89
950.21	536.4	1149.48
950.31	536.3	1179.21
950.41	536.2	1288.35
950.51	536.1	1189.18
950.61	536	1023.01
950.71	535.9	1159.14
950.81	535.8	1106.32
950.91	535.7	1140.65
951.01	535.6	1053.63
951.11	535.5	1109.01
951.21	535.4	1068.83
951.31	535.3	969.355
951.41	535.2	1062.43
951.51	535.1	1087.6
951.61	535	1109.32
951.71	534.9	974.889
951.81	534.8	948.857
951.91	534.7	1066.82
952.01	534.6	896.891
952.11	534.5	908.755
952.21	534.4	940.569
952.31	534.3	1027.73
952.41	534.2	974.693
952.51	534.1	1044.9
952.61	534	1020.21
952.71	533.9	1044.77
952.81	533.8	1070.68
952.91	533.7	1020.93
953.01	533.6	1003.64
953.11	533.5	1134.54
953.21	533.4	1159.65
953.31	533.3	1032.7
953.41	533.2	1027.55
953.51	533.1	1064.65
953.61	533	971.796
953.71	532.9	1102.34
953.81	532.8	1128.74
953.91	532.7	1121.39
954.01	532.6	1126.73
954.11	532.5	1205.47
954.21	532.4	1093.37
954.31	532.3	1078.41
954.41	532.2	1039.75
954.51	532.1	994.036
954.61	532	968.224
954.71	531.9	832.011
954.81	531.8	903.247
954.91	531.7	936.782
955.01	531.6	963.366
955.11	531.5	826.698
955.21	531.4	734.73
955.31	531.3	655.361
955.41	531.2	876.641
955.51	531.1	795.37
955.61	531	749.698
955.71	530.9	648.175
955.81	530.8	579.001
955.91	530.7	595.876
956.01	530.6	640.95
956.11	530.5	645.723
956.21	530.4	661.595
956.31	530.3	510.266
956.41	530.2	563.586
956.51	530.1	596.005
956.61	530	569.373
956.71	529.9	490.641
956.81	529.8	502.707
956.91	529.7	497.472
957.01	529.6	551.786
957.11	529.5	616.15
957.21	529.4	530.812
957.31	529.3	518.874
957.41	529.2	571.684
957.51	529.1	469.544
957.61	529	657.903
957.71	528.9	596.861
957.81	528.8	503.168
957.91	528.7	581.574
958.01	528.6	634.279
958.11	528.5	508.583
958.21	528.4	515.686
958.31	528.3	389.539
958.41	528.2	437.19
958.51	528.1	476.941
958.61	528	420.29
958.71	527.9	424.689
958.81	527.8	411.087
958.91	527.7	484.334
959.01	527.6	438.53
959.11	527.5	444.376
959.21	527.4	413.87
959.31	527.3	405.164
959.41	527.2	507.756
959.51	527.1	370.348
959.61	527	372.039
959.71	526.9	434.729
959.81	526.8	456.569
959.91	526.7	265.457
960.01	526.6	331.345
960.11	526.5	311.082
960.21	526.4	367.068
960.31	526.3	435.253
960.41	526.2	400.037
960.51	526.1	443.82
960.61	526	453.853
960.71	525.9	465.635
960.81	525.8	465.016
960.91	525.7	478.896
961.01	525.6	347.676
961.11	525.5	352.654
961.21	525.4	437.582
961.31	525.3	433.259
961.41	525.2	332.535
961.51	525.1	339.811
961.61	525	312.385
961.71	524.9	456.009
961.81	524.8	334.332
961.91	524.7	428.305
962.01	524.6	372.076
962.11	524.5	383.397
962.21	524.4	363.767
962.31	524.3	294.736
962.41	524.2	363.055
962.51	524.1	307.173
962.61	524	286.49
962.71	523.9	359.606
962.81	523.8	330.872
962.91	523.7	430.136
963.01	523.6	365.95
963.11	523.5	278.564
963.21	523.4	333.976
963.31	523.3	300.388
963.41	523.2	429.549
963.51	523.1	443.36
963.61	523	274.27
963.71	522.9	313.179
963.81	522.8	307.587
963.91	522.7	316.895
964.01	522.6	353.851
964.11	522.5	376.758
964.21	522.4	294.063
964.31	522.3	337.568
964.41	522.2	328.322
964.51	522.1	246.626
964.61	522	193.828
964.71	521.9	279.031
964.81	521.8	341.882
964.91	521.7	328.533
965.01	521.6	358.733
965.11	521.5	293.432
965.21	521.4	214.781
965.31	521.3	364.229
965.41	521.2	288.327
965.51	521.1	336.124
965.61	521	381.17
965.71	520.9	414.365
965.81	520.8	344.61
965.91	520.7	271.255
966.01	520.6	295.548
966.11	520.5	157.541
966.21	520.4	220.934
966.31	520.3	258.326
966.41	520.2	138.167
966.51	520.1	157.557
966.61	520	299.697
966.71	519.9	258.787
966.81	519.8	297.926
966.91	519.7	316.564
967.01	519.6	287.401
967.11	519.5	360.238
967.21	519.4	246.775
967.31	519.3	114.261
967.41	519.2	174.646
967.51	519.1	133.831
967.61	519	246.765
967.71	518.9	208.848
967.81	518.8	290.381
967.91	518.7	210.364
968.01	518.6	345.395
968.11	518.5	174.777
968.21	518.4	391.158
968.31	518.3	371.288
968.41	518.2	223.517
968.51	518.1	275.646
968.61	518	186.625
968.71	517.9	172.253
968.81	517.8	286.931
968.91	517.7	256.258
969.01	517.6	133.234
969.11	517.5	199.66
969.21	517.4	265.186
969.31	517.3	232.81
969.41	517.2	201.935
969.51	517.1	145.009
969.61	517	168.932
969.71	516.9	230.855
969.81	516.8	215.778
969.91	516.7	158.349
970.01	516.6	231.971
970.11	516.5	323.992
970.21	516.4	148.262
970.31	516.3	214.982
970.41	516.2	151.652
970.51	516.1	61.3709
970.61	516	222.239
970.71	515.9	43.6076
970.81	515.8	146.925
970.91	515.7	207.543
971.01	515.6	81.4093
971.11	515.5	227.376
971.21	515.4	321.091
971.31	515.3	256.407
971.41	515.2	182.772
971.51	515.1	240.386
971.61	515	201.451
971.71	514.9	191.664
971.81	514.8	222.478
971.91	514.7	283.74
972.01	514.6	223.703
972.11	514.5	158.215
972.21	514.4	179.527
972.31	514.3	197.588
972.41	514.2	67.1985
972.51	514.1	110.709
972.61	514	145.069
972.71	513.9	77.9286
972.81	513.8	70.2378
972.91	513.7	190.297
973.01	513.6	51.1552
973.11	513.5	164.713
973.21	513.4	200.421
973.31	513.3	184.728
973.41	513.2	218.285
973.51	513.1	214.592
973.61	513	190.548
973.71	512.9	116.304
973.81	512.8	146.76
973.91	512.7	245.865
974.01	512.6	180.17
974.11	512.5	238.574
974.21	512.4	277.428
974.31	512.3	194.082
974.41	512.2	164.086
974.51	512.1	180.239
974.61	512	221.642
974.71	511.9	119.894
974.81	511.8	194.496
974.91	511.7	203.598
975.01	511.6	222.45
975.11	511.5	185.601
975.21	511.4	183.202
975.31	511.3	100.803
975.41	511.2	345.303
975.51	511.1	264.303
975.61	511	136.903
975.71	510.9	14.3027
975.81	510.8	157.952
975.91	510.7	140.251
976.01	510.6	-29.1505
976.11	510.5	-28.3521
976.21	510.4	14.3961
976.31	510.3	340.544
976.41	510.2	181.242
976.51	510.1	110.289
976.61	510	172.736
976.71	509.9	326.733
976.81	509.8	164.229
976.91	509.7	212.526
977.01	509.6	164.822
977.11	509.5	120.218
977.21	509.4	138.963
977.31	509.3	125.009
977.41	509.2	155.554
977.51	509.1	29.0491
977.61	509	86.4438
977.71	508.9	144.438
977.81	508.8	163.233
977.91	508.7	81.9268
978.01	508.6	68.8207
978.11	508.5	102.814
978.21	508.4	86.8579
978.31	508.3	47.9012
978.41	508.2	125.844
978.51	508.1	27.1873
978.61	508	67.2301
978.71	507.9	102.073
978.81	507.8	75.265
978.91	507.7	194.657
979.01	507.6	201.399
979.11	507.5	69.6912
979.21	507.4	57.6329
979.31	507.3	138.875
979.41	507.2	110.416
979.51	507.1	133.807
979.61	507	270.148
979.71	506.9	221.989
979.81	506.8	102.83
979.91	506.7	43.5708
980.01	506.6	142.261
980.11	506.5	195.102
980.21	506.4	44.4921
980.31	506.3	209.682
