c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au he largearea.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Au4f	BE_Au4f	CPS_Au4f
1364.81	121.8	11076.5
1364.91	121.7	11100.4
1365.01	121.6	11171.2
1365.11	121.5	11066.3
1365.21	121.4	11107.4
1365.31	121.3	11181.5
1365.41	121.2	11212.4
1365.51	121.1	11168.1
1365.61	121	11194.6
1365.71	120.9	11182.5
1365.81	120.8	11206.6
1365.91	120.7	11244.6
1366.01	120.6	11263.2
1366.11	120.5	11329.1
1366.21	120.4	11284.4
1366.31	120.3	11330
1366.41	120.2	11351.7
1366.51	120.1	11332.1
1366.61	120	11330.4
1366.71	119.9	11367.9
1366.81	119.8	11321.4
1366.91	119.7	11364
1367.01	119.6	11407.8
1367.11	119.5	11400.5
1367.21	119.4	11354.5
1367.31	119.3	11355.1
1367.41	119.2	11390.5
1367.51	119.1	11335.1
1367.61	119	11379.2
1367.71	118.9	11433.8
1367.81	118.8	11441.6
1367.91	118.7	11488.1
1368.01	118.6	11469.3
1368.11	118.5	11484.9
1368.21	118.4	11419.3
1368.31	118.3	11508.5
1368.41	118.2	11493.8
1368.51	118.1	11417.8
1368.61	118	11489.4
1368.71	117.9	11532.7
1368.81	117.8	11493.8
1368.91	117.7	11422.6
1369.01	117.6	11386
1369.11	117.5	11550
1369.21	117.4	11572.3
1369.31	117.3	11552
1369.41	117.2	11646.2
1369.51	117.1	11641.3
1369.61	117	11569.4
1369.71	116.9	11580.8
1369.81	116.8	11636.5
1369.91	116.7	11607
1370.01	116.6	11593.6
1370.11	116.5	11612.7
1370.21	116.4	11657.2
1370.31	116.3	11642.3
1370.41	116.2	11617.4
1370.51	116.1	11634.3
1370.61	116	11655.4
1370.71	115.9	11723.8
1370.81	115.8	11762.8
1370.91	115.7	11791.6
1371.01	115.6	11695.7
1371.11	115.5	11795.7
1371.21	115.4	11857.7
1371.31	115.3	11870.8
1371.41	115.2	11745.2
1371.51	115.1	11830.8
1371.61	115	11871.5
1371.71	114.9	11912.3
1371.81	114.8	11883.7
1371.91	114.7	11846.3
1372.01	114.6	11853
1372.11	114.5	11916.9
1372.21	114.4	11826.3
1372.31	114.3	11924.6
1372.41	114.2	11883
1372.51	114.1	11895
1372.61	114	11967.4
1372.71	113.9	11994.9
1372.81	113.8	12011.3
1372.91	113.7	12071
1373.01	113.6	12089.6
1373.11	113.5	11990.7
1373.21	113.4	12101.2
1373.31	113.3	12207.2
1373.41	113.2	12101.1
1373.51	113.1	12156.8
1373.61	113	12150.5
1373.71	112.9	12148.2
1373.81	112.8	12258.5
1373.91	112.7	12198.4
1374.01	112.6	12292.7
1374.11	112.5	12297.8
1374.21	112.4	12292.3
1374.31	112.3	12368.6
1374.41	112.2	12416.2
1374.51	112.1	12329.8
1374.61	112	12348.1
1374.71	111.9	12434.9
1374.81	111.8	12397.4
1374.91	111.7	12400.1
1375.01	111.6	12431.2
1375.11	111.5	12445.9
1375.21	111.4	12500.9
1375.31	111.3	12608.1
1375.41	111.2	12575.7
1375.51	111.1	12518.2
1375.61	111	12600.6
1375.71	110.9	12650.1
1375.81	110.8	12599.9
1375.91	110.7	12607.1
1376.01	110.6	12535.3
1376.11	110.5	12419.1
1376.21	110.4	12204.4
1376.31	110.3	12188.9
1376.41	110.2	12038.3
1376.51	110.1	11976.1
1376.61	110	12017.1
1376.71	109.9	12161.5
1376.81	109.8	12245.6
1376.91	109.7	12484.1
1377.01	109.6	12673.2
1377.11	109.5	12911.3
1377.21	109.4	13368.8
