c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.8
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1092.61	394	10963.5
1092.71	393.9	10957.7
1092.81	393.8	11087.9
1092.91	393.7	11141.3
1093.01	393.6	10998.3
1093.11	393.5	10940.7
1093.21	393.4	11033.3
1093.31	393.3	10906.3
1093.41	393.2	11106.8
1093.51	393.1	10955.5
1093.61	393	11011.3
1093.71	392.9	10911.3
1093.81	392.8	10994
1093.91	392.7	10951.7
1094.01	392.6	10974.1
1094.11	392.5	11180.6
1094.21	392.4	10936.6
1094.31	392.3	10938.1
1094.41	392.2	10933.9
1094.51	392.1	11002.3
1094.61	392	10862.9
1094.71	391.9	10815.1
1094.81	391.8	10605.4
1094.91	391.7	10871.7
1095.01	391.6	10876
1095.11	391.5	10884.8
1095.21	391.4	10867.2
1095.31	391.3	10780.6
1095.41	391.2	10705.1
1095.51	391.1	10781.9
1095.61	391	10710.2
1095.71	390.9	10774.8
1095.81	390.8	10806.2
1095.91	390.7	10726.6
1096.01	390.6	10525.9
1096.11	390.5	10679.8
1096.21	390.4	10725.1
1096.31	390.3	10669.4
1096.41	390.2	10605.7
1096.51	390.1	10546.9
1096.61	390	10723.4
1096.71	389.9	10810.6
1096.81	389.8	10617.5
1096.91	389.7	10504.7
1097.01	389.6	10608.1
1097.11	389.5	10499.1
1097.21	389.4	10474.9
1097.31	389.3	10598.4
1097.41	389.2	10537.9
1097.51	389.1	10431.3
1097.61	389	10374
1097.71	388.9	10553.6
1097.81	388.8	10731.1
1097.91	388.7	10591.6
1098.01	388.6	10594.2
1098.11	388.5	10539
1098.21	388.4	10478.1
1098.31	388.3	10454.7
1098.41	388.2	10591.9
1098.51	388.1	10865
1098.61	388	10768.2
1098.71	387.9	10585
1098.81	387.8	10614
1098.91	387.7	10591.6
1099.01	387.6	10519.3
1099.11	387.5	10677.4
1099.21	387.4	10673
1099.31	387.3	10598.1
1099.41	387.2	10656
1099.51	387.1	10771.4
1099.61	387	10829.9
1099.71	386.9	10772.5
1099.81	386.8	10722.2
1099.91	386.7	10656.1
1100.01	386.6	10663.2
1100.11	386.5	10656.6
1100.21	386.4	10628.4
1100.31	386.3	10680
1100.41	386.2	10639.7
1100.51	386.1	10606.7
1100.61	386	10539.1
1100.71	385.9	10581.3
1100.81	385.8	10501.7
1100.91	385.7	10479.9
1101.01	385.6	10548
1101.11	385.5	10551.1
1101.21	385.4	10293.4
1101.31	385.3	10459.3
1101.41	385.2	10534.4
1101.51	385.1	10450.5
1101.61	385	10447.8
1101.71	384.9	10395.3
1101.81	384.8	10413.9
1101.91	384.7	10393.8
1102.01	384.6	10400.2
1102.11	384.5	10497.8
1102.21	384.4	10536.9
1102.31	384.3	10466.3
1102.41	384.2	10535.9
1102.51	384.1	10634.4
1102.61	384	10519.3
1102.71	383.9	10345.8
1102.81	383.8	10508.8
1102.91	383.7	10526.8
1103.01	383.6	10495
1103.11	383.5	10461.1
1103.21	383.4	10524.2
1103.31	383.3	10694.8
1103.41	383.2	10736.5
1103.51	383.1	10629.8
1103.61	383	10813.5
1103.71	382.9	10864.7
1103.81	382.8	10903.4
1103.91	382.7	10885.6
1104.01	382.6	10930.4
1104.11	382.5	11079.4
1104.21	382.4	10917.3
1104.31	382.3	10894.2
1104.41	382.2	10864.4
1104.51	382.1	10975.1
1104.61	382	10939.7
1104.71	381.9	10899.8
1104.81	381.8	10799.5
1104.91	381.7	10765.5
1105.01	381.6	10691.1
1105.11	381.5	10985.4
1105.21	381.4	10637.5
1105.31	381.3	10539.2
1105.41	381.2	10610.4
1105.51	381.1	10469.7
1105.61	381	10510.6
1105.71	380.9	10618.2
1105.81	380.8	10556.9
1105.91	380.7	10472.1
1106.01	380.6	10434.5
1106.11	380.5	10207.8
1106.21	380.4	10256.8
1106.31	380.3	10290.5
1106.41	380.2	10287.7
1106.51	380.1	10339.1
1106.61	380	10191.3
1106.71	379.9	10096.1
1106.81	379.8	10277.3
1106.91	379.7	10306.8
1107.01	379.6	10380.5
1107.11	379.5	10221.2
1107.21	379.4	10290.6
1107.31	379.3	10444
1107.41	379.2	10595.6
1107.51	379.1	10646.4
1107.61	379	10618.2
1107.71	378.9	10773
1107.81	378.8	10849.5
1107.91	378.7	11061.1
1108.01	378.6	11397.5
1108.11	378.5	11414.6
1108.21	378.4	11845.2
1108.31	378.3	12179.7
1108.41	378.2	12360.1
1108.51	378.1	12482.9
1108.61	378	12534.7
1108.71	377.9	12170.4
1108.81	377.8	11818.2
1108.91	377.7	11117.8
1109.01	377.6	10851.5
1109.11	377.5	10692.4
1109.21	377.4	10473.7
1109.31	377.3	10591.8
1109.41	377.2	10627.1
1109.51	377.1	10840.6
1109.61	377	10955.2
1109.71	376.9	10916.3
1109.81	376.8	11118.9
1109.91	376.7	11195.6
1110.01	376.6	11305.4
1110.11	376.5	11457.6
1110.21	376.4	11802.1
1110.31	376.3	12299.3
1110.41	376.2	12418.2
1110.51	376.1	12899.9
1110.61	376	13232.6
1110.71	375.9	13719
1110.81	375.8	14375
1110.91	375.7	15175.3
1111.01	375.6	16048.1
1111.11	375.5	17126.6
1111.21	375.4	19353.1
1111.31	375.3	21824.3
1111.41	375.2	24951.6
1111.51	375.1	29635.4
1111.61	375	35186.4
1111.71	374.9	42552.6
1111.81	374.8	52518.2
1111.91	374.7	65094.3
1112.01	374.6	79238.6
1112.11	374.5	94574.1
1112.21	374.4	108972
1112.31	374.3	116288
1112.41	374.2	112012
1112.51	374.1	95186
1112.61	374	72107
1112.71	373.9	49516.9
1112.81	373.8	33893.4
1112.91	373.7	24082.5
1113.01	373.6	18272.8
1113.11	373.5	15139.1
1113.21	373.4	13047.4
1113.31	373.3	11802.8
1113.41	373.2	10960.8
1113.51	373.1	10318.8
1113.61	373	9935.77
1113.71	372.9	9854.6
1113.81	372.8	9742.35
1113.91	372.7	9732.51
1114.01	372.6	9930.45
1114.11	372.5	10182.5
1114.21	372.4	10493.3
1114.31	372.3	10557.6
1114.41	372.2	10709.5
1114.51	372.1	10897.1
1114.61	372	10678
1114.71	371.9	9981.52
1114.81	371.8	9451.89
1114.91	371.7	8667.61
1115.01	371.6	8059.35
1115.11	371.5	7638.96
1115.21	371.4	7206.01
1115.31	371.3	6866.2
1115.41	371.2	6920.89
1115.51	371.1	6851.75
1115.61	371	6807.89
1115.71	370.9	6992.09
1115.81	370.8	7123.15
1115.91	370.7	7361.77
1116.01	370.6	7655.27
1116.11	370.5	7844.81
1116.21	370.4	8221.51
1116.31	370.3	8531.65
1116.41	370.2	8903.15
1116.51	370.1	9479.79
1116.61	370	10190.5
1116.71	369.9	10917.8
1116.81	369.8	11811.1
1116.91	369.7	12869.2
1117.01	369.6	14544.2
1117.11	369.5	16529
1117.21	369.4	19144
1117.31	369.3	22865.1
1117.41	369.2	27944
1117.51	369.1	34395.5
1117.61	369	42754
1117.71	368.9	53946.8
1117.81	368.8	68069.5
1117.91	368.7	85665.8
1118.01	368.6	106591
1118.11	368.5	128801
1118.21	368.4	148345
1118.31	368.3	159046
