c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Pr:Ag3p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Pr:Ag3p	BE_Pr:Ag3p	CPS_Pr:Ag3p
897.41	589.2	2224.18
897.51	589.1	2256.47
897.61	589	2283.92
897.71	588.9	2304.31
897.81	588.8	2293.87
897.91	588.7	2277.91
898.01	588.6	2270.09
898.11	588.5	2246.34
898.21	588.4	2304.03
898.31	588.3	2298.8
898.41	588.2	2252.05
898.51	588.1	2299.95
898.61	588	2283.44
898.71	587.9	2232.17
898.81	587.8	2156.56
898.91	587.7	2171.29
899.01	587.6	2186.4
899.11	587.5	2229.64
899.21	587.4	2319.68
899.31	587.3	2272.41
899.41	587.2	2259.73
899.51	587.1	2166.01
899.61	587	2188.77
899.71	586.9	2165.88
899.81	586.8	2125.09
899.91	586.7	2234.62
900.01	586.6	2178.86
900.11	586.5	2142.14
900.21	586.4	2182.04
900.31	586.3	2182.12
900.41	586.2	2209.16
900.51	586.1	2209.82
900.61	586	2142.41
900.71	585.9	2175.41
900.81	585.8	2129.38
900.91	585.7	2164.45
901.01	585.6	2133.39
901.11	585.5	2255.67
901.21	585.4	2159.81
901.31	585.3	2110.26
901.41	585.2	2136.12
901.51	585.1	2186.27
901.61	585	2087.1
901.71	584.9	2120.37
901.81	584.8	2147.1
901.91	584.7	2177.38
902.01	584.6	2142.07
902.11	584.5	2148.31
902.21	584.4	2155.56
902.31	584.3	2145.32
902.41	584.2	2105.56
902.51	584.1	2101.29
902.61	584	2046.7
902.71	583.9	2081.36
902.81	583.8	2105.43
902.91	583.7	2118.53
903.01	583.6	2124.33
903.11	583.5	2076.57
903.21	583.4	2043.81
903.31	583.3	2071.15
903.41	583.2	2125.53
903.51	583.1	2164.6
903.61	583	2094.67
903.71	582.9	2162.15
903.81	582.8	2085.95
903.91	582.7	2072.84
904.01	582.6	2134.19
904.11	582.5	2148.22
904.21	582.4	2093.32
904.31	582.3	2122.77
904.41	582.2	2126.66
904.51	582.1	2212.94
904.61	582	2193.38
904.71	581.9	2186.9
904.81	581.8	2177.34
904.91	581.7	2173.37
905.01	581.6	2236.51
905.11	581.5	2207.09
905.21	581.4	2198.92
905.31	581.3	2212.22
905.41	581.2	2307.29
905.51	581.1	2321.91
905.61	581	2250.11
905.71	580.9	2268.04
905.81	580.8	2304.45
905.91	580.7	2264.68
906.01	580.6	2297.23
906.11	580.5	2361.26
906.21	580.4	2318.49
906.31	580.3	2287.32
906.41	580.2	2354.55
906.51	580.1	2338.2
906.61	580	2354.02
906.71	579.9	2450.33
906.81	579.8	2377.39
906.91	579.7	2407.9
907.01	579.6	2351.65
907.11	579.5	2311.13
907.21	579.4	2393.09
907.31	579.3	2479.91
907.41	579.2	2432.45
907.51	579.1	2420.1
907.61	579	2540.95
907.71	578.9	2568.32
907.81	578.8	2554.9
907.91	578.7	2567.92
908.01	578.6	2582.88
908.11	578.5	2564.15
908.21	578.4	2554.48
908.31	578.3	2704.68
908.41	578.2	2777.19
908.51	578.1	2767.31
908.61	578	2889.03
908.71	577.9	2890.22
908.81	577.8	2927.28
908.91	577.7	2978.68
909.01	577.6	3056.67
909.11	577.5	3090.56
909.21	577.4	3117.44
909.31	577.3	3190.29
909.41	577.2	3207.52
909.51	577.1	3297.95
909.61	577	3450.98
909.71	576.9	3435.96
909.81	576.8	3479.98
909.91	576.7	3671.14
910.01	576.6	3690.82
910.11	576.5	3850.77
910.21	576.4	3906.48
910.31	576.3	3943.19
910.41	576.2	4160.62
910.51	576.1	4263.81
910.61	576	4458.93
910.71	575.9	4554.95
910.81	575.8	4700.07
910.91	575.7	4891.3
911.01	575.6	5030.62
911.11	575.5	5184.61
911.21	575.4	5562.31
911.31	575.3	5817.78
911.41	575.2	6047.8
911.51	575.1	6348.4
911.61	575	6658.72
911.71	574.9	7102.74
911.81	574.8	7479.55
911.91	574.7	7840.84
912.01	574.6	8081.27
912.11	574.5	8716.59
912.21	574.4	9151.54
912.31	574.3	9642.55
912.41	574.2	10056.7
912.51	574.1	10546.1
912.61	574	11087.8
912.71	573.9	11416.1
912.81	573.8	11852.6
912.91	573.7	12277.9
913.01	573.6	12661
913.11	573.5	12784.7
913.21	573.4	12964.6
913.31	573.3	13059.4
913.41	573.2	13041.6
913.51	573.1	12844.9
913.61	573	12567.6
913.71	572.9	12340.1
913.81	572.8	11916.9
913.91	572.7	11439.9
914.01	572.6	11029.4
914.11	572.5	10494.7
914.21	572.4	9902.48
914.31	572.3	9444.18
914.41	572.2	8886.56
914.51	572.1	8321.33
914.61	572	7775.68
914.71	571.9	7217.27
914.81	571.8	6742.59
914.91	571.7	6418.91
915.01	571.6	5909.46
915.11	571.5	5454.02
915.21	571.4	5198.92
915.31	571.3	4835.79
915.41	571.2	4593.55
915.51	571.1	4333.66
915.61	571	3964.59
915.71	570.9	3796.08
915.81	570.8	3618.63
915.91	570.7	3449.94
916.01	570.6	3298.08
916.11	570.5	3077.95
916.21	570.4	2930.43
916.31	570.3	2713.02
916.41	570.2	2585.02
916.51	570.1	2449.57
916.61	570	2415.26
916.71	569.9	2318.53
916.81	569.8	2181.71
916.91	569.7	1955.26
917.01	569.6	1960.84
917.11	569.5	1864.01
917.21	569.4	1758.56
917.31	569.3	1692.38
917.41	569.2	1621.93
917.51	569.1	1627.27
917.61	569	1470.93
917.71	568.9	1432.58
917.81	568.8	1463.33
917.91	568.7	1428.77
918.01	568.6	1302.6
918.11	568.5	1229.73
918.21	568.4	1180.14
918.31	568.3	1162.68
918.41	568.2	1118.57
918.51	568.1	1001.32
918.61	568	1053.69
918.71	567.9	1045.82
918.81	567.8	932.883
918.91	567.7	903.288
919.01	567.6	945.761
919.11	567.5	878.096
919.21	567.4	860.431
919.31	567.3	797.075
919.41	567.2	870.513
919.51	567.1	717.95
919.61	567	743.662
919.71	566.9	727.167
919.81	566.8	734.086
919.91	566.7	661.28
920.01	566.6	680.887
920.11	566.5	621.287
920.21	566.4	607.204
920.31	566.3	623.155
920.41	566.2	613.554
920.51	566.1	591.849
920.61	566	612.35
920.71	565.9	547.058
920.81	565.8	526.696
920.91	565.7	511.921
921.01	565.6	546.627
921.11	565.5	494.54
921.21	565.4	468.695
921.31	565.3	420.952
921.41	565.2	420.898
921.51	565.1	442.844
921.61	565	478.617
921.71	564.9	488.562
921.81	564.8	380.334
921.91	564.7	399.968
922.01	564.6	388.325
922.11	564.5	426.372
922.21	564.4	388.246
922.31	564.3	396.981
922.41	564.2	312.165
922.51	564.1	390.417
922.61	564	392.737
922.71	563.9	332.988
922.81	563.8	296.893
922.91	563.7	334.247
923.01	563.6	328.91
923.11	563.5	271.884
923.21	563.4	304.994
923.31	563.3	253.725
923.41	563.2	305.697
923.51	563.1	306.669
923.61	563	324.433
923.71	562.9	262.197
923.81	562.8	234.373
923.91	562.7	265.447
924.01	562.6	270.416
924.11	562.5	220.246
924.21	562.4	259.904
924.31	562.3	259.044
924.41	562.2	232.184
924.51	562.1	210.358
924.61	562	289.6
924.71	561.9	268.6
924.81	561.8	178.841
924.91	561.7	199.772
925.01	561.6	253.426
925.11	561.5	249.321
925.21	561.4	281.836
925.31	561.3	312.282
925.41	561.2	182.141
925.51	561.1	112.172
925.61	561	198.857
925.71	560.9	243.646
925.81	560.8	182.641
925.91	560.7	172.291
926.01	560.6	126.112
926.11	560.5	152.278
926.21	560.4	186.478
926.31	560.3	221.401
926.41	560.2	136.152
926.51	560.1	196.695
926.61	560	205.548
926.71	559.9	197.849
926.81	559.8	152.632
926.91	559.7	126.07
927.01	559.6	193.99
927.11	559.5	181.082
927.21	559.4	122.794
927.31	559.3	182.988
927.41	559.2	242.079
927.51	559.1	166.272
927.61	559	141.913
927.71	558.9	114.554
927.81	558.8	114.022
927.91	558.7	175.213
928.01	558.6	84.0248
928.11	558.5	39.7669
928.21	558.4	171.474
928.31	558.3	132.25
928.41	558.2	130.783
928.51	558.1	225.455
928.61	558	137.16
928.71	557.9	108.209
928.81	557.8	119.086
928.91	557.7	99.4793
929.01	557.6	161.079
929.11	557.5	125.196
929.21	557.4	170.519
929.31	557.3	93.8755
929.41	557.2	110.818
929.51	557.1	120.485
929.61	557	95.7021
929.71	556.9	85.1261
929.81	556.8	113.963
929.91	556.7	77.4899
930.01	556.6	-9.50136
930.11	556.5	175.403
930.21	556.4	166.308
930.31	556.3	97.0393
930.41	556.2	102.322
930.51	556.1	83.8112
930.61	556	121.472
930.71	555.9	134.029
930.81	555.8	123.483
930.91	555.7	127.039
931.01	555.6	73.1464
931.11	555.5	63.5293
931.21	555.4	-4.81244
931.31	555.3	60.8109
931.41	555.2	54.1579
931.51	555.1	97.2975
931.61	555	145.575
931.71	554.9	153.437
931.81	554.8	129.714
931.91	554.7	64.2652
932.01	554.6	87.4025
932.11	554.5	69.3325
932.21	554.4	77.6413
932.31	554.3	52.0186
932.41	554.2	110.43
932.51	554.1	94.565
932.61	554	21.2513
932.71	553.9	120.247
932.81	553.8	108.105
932.91	553.7	86.4109
933.01	553.6	121.233
933.11	553.5	155.676
933.21	553.4	108.842
933.31	553.3	120.905
933.41	553.2	46.415
933.51	553.1	98.8559
933.61	553	82.0894
933.71	552.9	97.1156
933.81	552.8	90.762
933.91	552.7	74.201
934.01	552.6	58.881
934.11	552.5	55.0434
934.21	552.4	68.619
934.31	552.3	46.2632
934.41	552.2	70.6656
934.51	552.1	10.4124
934.61	552	45.3656
934.71	551.9	49.077
934.81	551.8	5.58108
934.91	551.7	29.1882
935.01	551.6	76.7948
935.11	551.5	105.987
935.21	551.4	71.3861
935.31	551.3	18.1294
935.41	551.2	110.941
935.51	551.1	32.6836
935.61	551	54.5635
935.71	550.9	48.1672
935.81	550.8	29.8048
935.91	550.7	-1.52344
936.01	550.6	59.9065
936.11	550.5	109.439
936.21	550.4	45.2478
936.31	550.3	2.71095
936.41	550.2	58.3806
936.51	550.1	85.4635
936.61	550	34.5461
936.71	549.9	23.3524
936.81	549.8	-24.2556
936.91	549.7	9.61881
937.01	549.6	20.5618
937.11	549.5	32.056
937.21	549.4	80.1016
937.31	549.3	30.2157
937.41	549.2	19.3294
937.51	549.1	53.2357
937.61	549	34.8658
937.71	548.9	20.7369
937.81	548.8	55.1248
937.91	548.7	67.6157
938.01	548.6	27.5545
938.11	548.5	-22.1277
938.21	548.4	48.1895
938.31	548.3	4.71333
938.41	548.2	-26.1771
938.51	548.1	15.9321
938.61	548	-82.6833
938.71	547.9	-11.5059
938.81	547.8	-0.708314
938.91	547.7	3.91649
939.01	547.6	72.7823
939.11	547.5	60.4408
939.21	547.4	63.5126
939.31	547.3	-4.62279
939.41	547.2	26.6552
939.51	547.1	-64.4465
939.61	547	5.00305
939.71	546.9	-27.4098
939.81	546.8	40.108
939.91	546.7	-48.3402
940.01	546.6	-21.1336
940.11	546.5	62.383
940.21	546.4	12.1061
940.31	546.3	-33.2401
940.41	546.2	11.9305
940.51	546.1	-44.3131
940.61	546	-66.4881
940.71	545.9	-58.1463
940.81	545.8	12.9193
940.91	545.7	0.812074
941.01	545.6	3.01482
941.11	545.5	58.6655
941.21	545.4	18.3847
941.31	545.3	-15.793
941.41	545.2	1.51165
941.51	545.1	-41.322
941.61	545	-13.1905
941.71	544.9	-17.9904
941.81	544.8	5.27824
941.91	544.7	11.0638
942.01	544.6	25.1938
942.11	544.5	22.3923
942.21	544.4	35.625
942.31	544.3	10.9608
942.41	544.2	57.7789
942.51	544.1	51.3898
942.61	544	59.0692
942.71	543.9	59.0932
942.81	543.8	0.909809
942.91	543.7	-69.7911
943.01	543.6	9.05925
943.11	543.5	2.59894
943.21	543.4	42.0348
943.31	543.3	34.5738
943.41	543.2	-5.54281
943.51	543.1	-3.62527
943.61	543	-3.15637
943.71	542.9	17.0363
943.81	542.8	-4.63345
943.91	542.7	-46.4415
944.01	542.6	-16.6982
944.11	542.5	-0.748322
944.21	542.4	-21.385
944.31	542.3	-39.8152
944.41	542.2	7.44393
944.51	542.1	35.1165
944.61	542	9.96112
944.71	541.9	0.219185
944.81	541.8	16.4424
944.91	541.7	-16.7485
945.01	541.6	45.474
945.11	541.5	26.11
945.21	541.4	46.8491
945.31	541.3	12.1395
945.41	541.2	37.9468
945.51	541.1	1.06417
945.61	541	3.18116
945.71	540.9	-25.8401
945.81	540.8	-63.2756
945.91	540.7	5.39213
946.01	540.6	33.956
946.11	540.5	-7.82527
946.21	540.4	-10.6414
946.31	540.3	11.4387
946.41	540.2	35.9668
946.51	540.1	29.7359
946.61	540	-25.5299
946.71	539.9	-2.45113
946.81	539.8	30.8687
946.91	539.7	11.0157
947.01	539.6	25.2659
947.11	539.5	-18.5533
947.21	539.4	-19.821
947.31	539.3	37.704
947.41	539.2	47.8494
947.51	539.1	5.85652
947.61	539	35.6564
947.71	538.9	-34.0268
947.81	538.8	-56.5034
947.91	538.7	2.67483
948.01	538.6	73.9907
948.11	538.5	45.1337
948.21	538.4	-49.689
948.31	538.3	6.3155
948.41	538.2	48.4231
948.51	538.1	36.5649
948.61	538	-35.1557
948.71	537.9	11.7786
948.81	537.8	-0.390903
948.91	537.7	-16.2849
949.01	537.6	11.2002
949.11	537.5	-13.1772
949.21	537.4	-9.55487
949.31	537.3	-26.2087
949.41	537.2	-14.8284
949.51	537.1	13.5861
949.61	537	54.8968
949.71	536.9	31.69
949.81	536.8	-33.6206
949.91	536.7	5.65472
950.01	536.6	-19.2082
950.11	536.5	-10.8301
950.21	536.4	10.0305
950.31	536.3	-4.52298
950.41	536.2	-7.66299
950.51	536.1	38.0243
950.61	536	-8.73705
950.71	535.9	-30.2573
950.81	535.8	-11.5365
950.91	535.7	2.77029
951.01	535.6	8.28363
951.11	535.5	48.7967
951.21	535.4	-9.55267
951.31	535.3	12.2701
951.41	535.2	-16.5281
951.51	535.1	33.7079
951.61	535	85.4263
951.71	534.9	27.6617
951.81	534.8	32.6899
951.91	534.7	41.511
952.01	534.6	41.6765
952.11	534.5	80.6004
952.21	534.4	2.93777
952.31	534.3	1.65417
952.41	534.2	78.1634
952.51	534.1	98.6033
952.61	534	138.353
952.71	533.9	137.724
952.81	533.8	115.439
952.91	533.7	103.395
953.01	533.6	139.764
953.11	533.5	232.065
953.21	533.4	173.985
953.31	533.3	164.802
953.41	533.2	257.067
953.51	533.1	284.125
953.61	533	331.355
953.71	532.9	284.861
953.81	532.8	346.159
953.91	532.7	278.009
954.01	532.6	305.858
954.11	532.5	397.121
954.21	532.4	310.626
954.31	532.3	302.164
954.41	532.2	350.978
954.51	532.1	281.309
954.61	532	298.398
954.71	531.9	241.004
954.81	531.8	207.024
954.91	531.7	229.595
955.01	531.6	278.753
955.11	531.5	189.875
955.21	531.4	172.239
955.31	531.3	179.154
955.41	531.2	155.551
955.51	531.1	155.707
955.61	531	160.69
955.71	530.9	109.466
955.81	530.8	138.932
955.91	530.7	80.3622
956.01	530.6	72.6892
956.11	530.5	68.6021
956.21	530.4	19.0664
956.31	530.3	-37.1936
956.41	530.2	-76.9711
956.51	530.1	-2.16264
956.61	530	-34.3889
956.71	529.9	-23.581
956.81	529.8	-23.463
956.91	529.7	-76.8624
957.01	529.6	-38.8484
957.11	529.5	-13.0759
957.21	529.4	22.7997
957.31	529.3	-59.4283
957.41	529.2	-76.2773
957.51	529.1	-73.9886
957.61	529	-39.2174
957.71	528.9	-37.0326
957.81	528.8	-26.7446
957.91	528.7	6.23274
958.01	528.6	-5.51426
958.11	528.5	-30.3994
958.21	528.4	-54.5952
958.31	528.3	-86.1015
958.41	528.2	-23.4012
958.51	528.1	-103.253
958.61	528	-39.8978
958.71	527.9	-39.9224
958.81	527.8	-84.0161
958.91	527.7	-69.3859
959.01	527.6	-13.3767
959.11	527.5	-53.1263
959.21	527.4	-96.014
959.31	527.3	-12.4193
959.41	527.2	31.796
959.51	527.1	28.4592
959.61	527	3.32916
959.71	526.9	-68.3873
959.81	526.8	-42.3799
959.91	526.7	-31.6486
960.01	526.6	47.8411
960.11	526.5	14.2272
960.21	526.4	-1.66286
960.31	526.3	-19.7945
960.41	526.2	-86.8574
960.51	526.1	-55.8171
960.61	526	-64.0873
960.71	525.9	-32.1163
960.81	525.8	-79.0767
960.91	525.7	28.1007
961.01	525.6	57.4503
961.11	525.5	-31.4417
961.21	525.4	-62.5063
961.31	525.3	-47.3643
961.41	525.2	-55.2569
961.51	525.1	-81.9774
961.61	525	-22.7325
961.71	524.9	-6.10856
961.81	524.8	-73.5883
961.91	524.7	-92.1716
962.01	524.6	39.9345
962.11	524.5	-22.3045
962.21	524.4	-27.0609
962.31	524.3	-22.2657
962.41	524.2	-18.5743
962.51	524.1	-22.1588
962.61	524	-93.1574
962.71	523.9	-94.2942
962.81	523.8	-8.22418
962.91	523.7	7.29387
963.01	523.6	-27.1538
963.11	523.5	-5.60166
963.21	523.4	-15.0152
963.31	523.3	-14.429
963.41	523.2	-45.6016
963.51	523.1	-51.0503
963.61	523	-34.9129
963.71	522.9	-97.8792
963.81	522.8	-28.5008
963.91	522.7	-39.2951
964.01	522.6	-68.3309
964.11	522.5	-102.643
964.21	522.4	-70.2307
964.31	522.3	-16.9223
964.41	522.2	7.93769
964.51	522.1	8.96989
964.61	522	-32.4809
964.71	521.9	-88.1732
964.81	521.8	-61.9691
964.91	521.7	-40.6618
965.01	521.6	-42.8029
965.11	521.5	-51.0822
965.21	521.4	1.53494
965.31	521.3	-75.8136
965.41	521.2	-44.7831
965.51	521.1	-35.201
965.61	521	19.5533
965.71	520.9	-31.658
965.81	520.8	-14.0764
965.91	520.7	-9.63298
966.01	520.6	5.91376
966.11	520.5	-43.6776
966.21	520.4	-35.1657
966.31	520.3	-32.9988
966.41	520.2	-83.2803
966.51	520.1	15.3
966.61	520	-34.4301
966.71	519.9	-38.126
966.81	519.8	-46.0289
966.91	519.7	-56.6906
967.01	519.6	-71.6628
967.11	519.5	-84.3593
967.21	519.4	-45.2284
967.31	519.3	11.2817
967.41	519.2	-63.9325
967.51	519.1	30.5427
967.61	519	-57.6374
967.71	518.9	-94.5072
967.81	518.8	-82.7221
967.91	518.7	-70.9372
968.01	518.6	-95.6006
968.11	518.5	-12.4022
968.21	518.4	-39.928
968.31	518.3	-31.0403
968.41	518.2	7.91633
968.51	518.1	-22.0927
968.61	518	40.9325
968.71	517.9	-17.6976
968.81	517.8	-57.845
968.91	517.7	-133.717
969.01	517.6	-59.2783
969.11	517.5	25.4703
969.21	517.4	16.3223
969.31	517.3	-57.9983
969.41	517.2	-53.2846
969.51	517.1	-21.9848
969.61	517	5.96999
969.71	516.9	4.26949
969.81	516.8	-110.948
969.91	516.7	11.5577
970.01	516.6	-39.7984
970.11	516.5	-36.9133
970.21	516.4	-10.0627
970.31	516.3	-2.03994
970.41	516.2	56.6724
970.51	516.1	-36.9603
970.61	516	15.2345
970.71	515.9	-8.32944
970.81	515.8	-39.2728
970.91	515.7	-70.6991
971.01	515.6	-9.91866
971.11	515.5	15.9996
971.21	515.4	44.4005
971.31	515.3	-59.4056
971.41	515.2	-14.1084
971.51	515.1	-37.3976
971.61	515	-62.2386
971.71	514.9	-73.6314
971.81	514.8	-27.4727
971.91	514.7	-26.5899
972.01	514.6	-29.2245
972.11	514.5	55.2442
972.21	514.4	5.1956
972.31	514.3	-44.4049
972.41	514.2	-10.8331
972.51	514.1	-84.8821
972.61	514	-31.3795
972.71	513.9	-115.842
972.81	513.8	-87.9608
972.91	513.7	-34.2172
973.01	513.6	-12.1633
973.11	513.5	-50.6958
973.21	513.4	10.1855
973.31	513.3	29.8252
973.41	513.2	-108.604
973.51	513.1	-8.86119
973.61	513	34.7437
973.71	512.9	-85.3756
973.81	512.8	35.6084
973.91	512.7	-117.166
974.01	512.6	-50.0101
974.11	512.5	8.93908
974.21	512.4	1.26749
974.31	512.3	-25.1283
974.41	512.2	-53.1795
974.51	512.1	-2.40308
974.61	512	3.30422
974.71	511.9	-19.4713
974.81	511.8	5.09784
974.91	511.7	-65.0227
975.01	511.6	-87.4538
975.11	511.5	-64.3676
975.21	511.4	-36.6954
975.31	511.3	-39.7129
975.41	511.2	-56.7306
975.51	511.1	-29.9896
975.61	511	-73.6971
975.71	510.9	-14.784
975.81	510.8	-104.423
975.91	510.7	-48.2683
976.01	510.6	-59.1141
976.11	510.5	-63.3392
976.21	510.4	-40.8059
976.31	510.3	-57.376
976.41	510.2	8.15719
976.51	510.1	37.6903
976.61	510	-27.4663
976.71	509.9	-56.8299
976.81	509.8	-9.53844
976.91	509.7	21.4426
977.01	509.6	-48.5764
977.11	509.5	24.7493
977.21	509.4	-43.2354
977.31	509.3	-57.1857
977.41	509.2	-21.8257
977.51	509.1	-38.9831
977.61	509	-37.106
977.71	508.9	24.5641
977.81	508.8	-20.9728
977.91	508.7	-113.924
978.01	508.6	-95.1158
978.11	508.5	-21.2391
978.21	508.4	-1.60389
978.31	508.3	-102.693
978.41	508.2	-151.265
978.51	508.1	-84.871
978.61	508	-45.8568
978.71	507.9	-26.1529
978.81	507.8	-55.0353
978.91	507.7	-62.6075
979.01	507.6	-12.49
979.11	507.5	-0.889881
979.21	507.4	-87.7381
979.31	507.3	-42.4829
979.41	507.2	-56.8829
979.51	507.1	-64.8003
979.61	507	-17.2349
979.71	506.9	15.3993
979.81	506.8	-49.932
979.91	506.7	-56.022
980.01	506.6	-14.0775
980.11	506.5	-73.7194
980.21	506.4	32.9836
980.31	506.3	58.7209
980.41	506.2	1.69964
980.51	506.1	-15.5286
980.61	506	-41.2742
980.71	505.9	-93.4335
980.81	505.8	-27.9378
980.91	505.7	-34.5456
981.01	505.6	-63.7396
981.11	505.5	-64.175
981.21	505.4	-78.1278
981.31	505.3	-113.77
981.41	505.2	-58.5851
981.51	505.1	-49.5035
981.61	505	-14.8357
981.71	504.9	13.3493
981.81	504.8	-26.8796
981.91	504.7	-37.4533
982.01	504.6	1.31779
982.11	504.5	-20.7388
982.21	504.4	-18.5195
982.31	504.3	-52.7141
982.41	504.2	-54.219
982.51	504.1	-66.6895
982.61	504	-38.4014
982.71	503.9	-16.5272
982.81	503.8	-53.8598
982.91	503.7	-44.8822
983.01	503.6	-30.3873
983.11	503.5	-19.2029
983.21	503.4	-66.7081
983.31	503.3	-8.42019
983.41	503.2	-2.89097
983.51	503.1	-38.879
983.61	503	-81.9361
983.71	502.9	-12.7862
983.81	502.8	-27.5674
983.91	502.7	-59.0384
984.01	502.6	-43.4058
984.11	502.5	-50.9457
984.21	502.4	-50.0029
984.31	502.3	-2.02564
984.41	502.2	-23.3932
984.51	502.1	11.584
984.61	502	-79.887
984.71	501.9	-24.7029
984.81	501.8	-58.1395
984.91	501.7	-31.1623
985.01	501.6	-5.52997
985.11	501.5	-7.62178
985.21	501.4	-73.8171
985.31	501.3	-31.7365
985.41	501.2	-21.6559
985.51	501.1	2.5281
985.61	501	-39.081
985.71	500.9	-9.44875
985.81	500.8	-56.1268
985.91	500.7	-55.0808
986.01	500.6	-35.9658
986.11	500.5	-9.09218
986.21	500.4	-120.77
986.31	500.3	-122.931
986.41	500.2	-11.4369
986.51	500.1	-7.04602
986.61	500	0
