c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au he largearea.vms
Pr:Au4p
	Characteristic Energy eV	1486.61	Acquisition Time s	3
KE_Pr:Au4p	BE_Pr:Au4p	CPS_Pr:Au4p
870.11	616.5	2410.69
870.21	616.4	2568.12
870.31	616.3	2563.76
870.41	616.2	2565.13
870.51	616.1	2514.96
870.61	616	2499.43
870.71	615.9	2480.03
870.81	615.8	2480.93
870.91	615.7	2506.29
871.01	615.6	2558.29
871.11	615.5	2576.79
871.21	615.4	2546.69
871.31	615.3	2574.32
871.41	615.2	2569.58
871.51	615.1	2457.38
871.61	615	2351.74
871.71	614.9	2515
871.81	614.8	2507.86
871.91	614.7	2521.82
872.01	614.6	2460.31
872.11	614.5	2472.74
872.21	614.4	2489.43
872.31	614.3	2571.42
872.41	614.2	2501.15
872.51	614.1	2526.21
872.61	614	2506.43
872.71	613.9	2502.45
872.81	613.8	2503.44
872.91	613.7	2469.6
873.01	613.6	2470.78
873.11	613.5	2537.61
873.21	613.4	2542.53
873.31	613.3	2480.64
873.41	613.2	2442.5
873.51	613.1	2440.18
873.61	613	2456.57
873.71	612.9	2457.95
873.81	612.8	2496.83
873.91	612.7	2536.58
874.01	612.6	2474.23
874.11	612.5	2526.05
874.21	612.4	2535.93
874.31	612.3	2545.84
874.41	612.2	2533.06
874.51	612.1	2481.6
874.61	612	2516.88
874.71	611.9	2561.39
874.81	611.8	2404.7
874.91	611.7	2433.61
875.01	611.6	2494.49
875.11	611.5	2521.43
875.21	611.4	2503.88
875.31	611.3	2473.82
875.41	611.2	2567.92
875.51	611.1	2557.93
875.61	611	2432.44
875.71	610.9	2484.51
875.81	610.8	2607.18
875.91	610.7	2535.49
876.01	610.6	2534.42
876.11	610.5	2444.76
876.21	610.4	2494.6
876.31	610.3	2538.3
876.41	610.2	2414.13
876.51	610.1	2408.3
876.61	610	2559.77
876.71	609.9	2517.3
876.81	609.8	2455.16
876.91	609.7	2554.93
877.01	609.6	2594.03
877.11	609.5	2540.16
877.21	609.4	2513.55
877.31	609.3	2512.45
877.41	609.2	2497.54
877.51	609.1	2395.9
877.61	609	2472.26
877.71	608.9	2552.72
877.81	608.8	2480.32
877.91	608.7	2525.27
878.01	608.6	2522.36
878.11	608.5	2501.06
878.21	608.4	2542.44
878.31	608.3	2573.37
878.41	608.2	2565.92
878.51	608.1	2535.44
878.61	608	2502.5
878.71	607.9	2459.58
878.81	607.8	2502.07
878.91	607.7	2514.22
879.01	607.6	2571.97
879.11	607.5	2589.09
879.21	607.4	2627.07
879.31	607.3	2613.69
879.41	607.2	2624.23
879.51	607.1	2646.51
879.61	607	2525.43
879.71	606.9	2477.24
879.81	606.8	2565.99
879.91	606.7	2578.6
880.01	606.6	2492.57
880.11	606.5	2516.98
880.21	606.4	2597.59
880.31	606.3	2598.1
880.41	606.2	2593.68
880.51	606.1	2592.25
880.61	606	2605.52
880.71	605.9	2639.39
880.81	605.8	2538.27
880.91	605.7	2503.9
881.01	605.6	2564.74
881.11	605.5	2649.01
881.21	605.4	2698.81
881.31	605.3	2567.01
881.41	605.2	2546.85
881.51	605.1	2610.38
881.61	605	2559.44
881.71	604.9	2633.37
881.81	604.8	2596.24
881.91	604.7	2568.77
882.01	604.6	2578.8
882.11	604.5	2552.99
882.21	604.4	2568.25
882.31	604.3	2569.85
882.41	604.2	2531.31
882.51	604.1	2629.53
882.61	604	2546.29
882.71	603.9	2605.31
882.81	603.8	2615.77
882.91	603.7	2559.63
883.01	603.6	2637.35
883.11	603.5	2608.37
883.21	603.4	2600.69
883.31	603.3	2569.41
883.41	603.2	2528.89
883.51	603.1	2605.94
883.61	603	2590.46
883.71	602.9	2584.14
883.81	602.8	2511.89
883.91	602.7	2582.41
884.01	602.6	2634.09
884.11	602.5	2573.27
884.21	602.4	2647.81
884.31	602.3	2636.59
884.41	602.2	2576.4
884.51	602.1	2636.88
884.61	602	2615.15
884.71	601.9	2608.43
884.81	601.8	2536.97
884.91	601.7	2614.21
885.01	601.6	2538.94
885.11	601.5	2585.98
885.21	601.4	2595.79
885.31	601.3	2679.66
885.41	601.2	2584.19
885.51	601.1	2486.39
885.61	601	2494.59
885.71	600.9	2561.96
885.81	600.8	2572.39
885.91	600.7	2615.66
886.01	600.6	2612.15
886.11	600.5	2604.62
886.21	600.4	2605.28
886.31	600.3	2573.31
886.41	600.2	2597.23
886.51	600.1	2582.69
886.61	600	2500.75
886.71	599.9	2516.98
886.81	599.8	2539.47
886.91	599.7	2717.32
887.01	599.6	2576.91
887.11	599.5	2697.76
887.21	599.4	2653.29
887.31	599.3	2504.67
887.41	599.2	2644.62
887.51	599.1	2568.14
887.61	599	2619.06
887.71	598.9	2669.97
887.81	598.8	2621.95
887.91	598.7	2592.47
888.01	598.6	2638.61
888.11	598.5	2679.43
888.21	598.4	2671.94
888.31	598.3	2705.41
888.41	598.2	2629.29
888.51	598.1	2643.27
888.61	598	2597.87
888.71	597.9	2628.11
888.81	597.8	2593.29
888.91	597.7	2560.86
889.01	597.6	2553.09
889.11	597.5	2544.03
889.21	597.4	2579.2
889.31	597.3	2575.43
889.41	597.2	2590.07
889.51	597.1	2597.73
889.61	597	2632.43
889.71	596.9	2604.06
889.81	596.8	2554.79
889.91	596.7	2581.49
890.01	596.6	2684.28
890.11	596.5	2778.41
890.21	596.4	2700.97
890.31	596.3	2686.46
890.41	596.2	2605.89
890.51	596.1	2641.84
890.61	596	2615
890.71	595.9	2511.49
890.81	595.8	2705.24
890.91	595.7	2680.86
891.01	595.6	2710.01
891.11	595.5	2623.16
891.21	595.4	2647.18
891.31	595.3	2664.5
891.41	595.2	2693.08
891.51	595.1	2646.56
891.61	595	2690.87
891.71	594.9	2725.81
891.81	594.8	2591.46
891.91	594.7	2596.3
892.01	594.6	2651.58
892.11	594.5	2657.29
892.21	594.4	2624.96
892.31	594.3	2707.7
892.41	594.2	2796.44
892.51	594.1	2657.34
892.61	594	2629.31
892.71	593.9	2687.98
892.81	593.8	2673.11
892.91	593.7	2681.68
893.01	593.6	2641.68
893.11	593.5	2673.44
893.21	593.4	2660.87
893.31	593.3	2638.73
893.41	593.2	2637.86
893.51	593.1	2674.62
893.61	593	2599.75
893.71	592.9	2705.91
893.81	592.8	2790.43
893.91	592.7	2635.02
894.01	592.6	2657.48
894.11	592.5	2631.66
894.21	592.4	2660.65
894.31	592.3	2662.14
894.41	592.2	2673.92
894.51	592.1	2710.7
894.61	592	2601.62
894.71	591.9	2730.1
894.81	591.8	2783.52
894.91	591.7	2725.29
895.01	591.6	2679.41
895.11	591.5	2695.82
895.21	591.4	2816.46
895.31	591.3	2704.97
895.41	591.2	2738.21
895.51	591.1	2685.68
895.61	591	2639.69
895.71	590.9	2670.09
895.81	590.8	2701.23
895.91	590.7	2712.66
896.01	590.6	2639.4
896.11	590.5	2737.73
896.21	590.4	2699.36
896.31	590.3	2769.79
896.41	590.2	2767.32
896.51	590.1	2647.78
896.61	590	2679.78
896.71	589.9	2652.91
896.81	589.8	2686
896.91	589.7	2707.86
897.01	589.6	2711.95
897.11	589.5	2685.2
897.21	589.4	2662.16
897.31	589.3	2603.51
897.41	589.2	2694.83
897.51	589.1	2723.28
897.61	589	2665.06
897.71	588.9	2702.68
897.81	588.8	2748.19
897.91	588.7	2729.07
898.01	588.6	2768.22
898.11	588.5	2707.43
898.21	588.4	2682.31
898.31	588.3	2695.32
898.41	588.2	2720.29
898.51	588.1	2690
898.61	588	2570.67
898.71	587.9	2719.31
898.81	587.8	2702.94
898.91	587.7	2769.64
899.01	587.6	2755.28
899.11	587.5	2695.15
899.21	587.4	2738.98
899.31	587.3	2753.64
899.41	587.2	2687
899.51	587.1	2627.67
899.61	587	2714.39
899.71	586.9	2818.42
899.81	586.8	2852.24
899.91	586.7	2775.07
900.01	586.6	2595.96
900.11	586.5	2686.95
900.21	586.4	2620.07
900.31	586.3	2724.75
900.41	586.2	2805.04
900.51	586.1	2799.92
900.61	586	2807.77
900.71	585.9	2831.65
900.81	585.8	2773.83
900.91	585.7	2802.78
901.01	585.6	2744.62
901.11	585.5	2712.3
901.21	585.4	2713.1
901.31	585.3	2830.18
901.41	585.2	2751.58
901.51	585.1	2702.02
901.61	585	2678.69
901.71	584.9	2812.53
901.81	584.8	2907.66
901.91	584.7	2826.23
902.01	584.6	2811.83
902.11	584.5	2798.09
902.21	584.4	2909.39
902.31	584.3	2860.42
902.41	584.2	2822.01
902.51	584.1	2863.71
902.61	584	2865.36
902.71	583.9	2802.35
902.81	583.8	2794.34
902.91	583.7	2820.23
903.01	583.6	2828.68
903.11	583.5	2916.67
903.21	583.4	2860.05
903.31	583.3	2770.5
903.41	583.2	2733.15
903.51	583.1	2781.2
903.61	583	2766.44
903.71	582.9	2753.02
903.81	582.8	2831.67
903.91	582.7	2864.81
904.01	582.6	2856.98
904.11	582.5	2790.89
904.21	582.4	2799.69
904.31	582.3	3003.53
904.41	582.2	2873.77
904.51	582.1	2836.27
904.61	582	2906.87
904.71	581.9	2914.03
904.81	581.8	2906.8
904.91	581.7	2908.49
905.01	581.6	2917.32
905.11	581.5	2957.71
905.21	581.4	2973.24
905.31	581.3	2863.7
905.41	581.2	2888.09
905.51	581.1	2867.57
905.61	581	2823.86
905.71	580.9	2850.55
905.81	580.8	2857.37
905.91	580.7	2878.25
906.01	580.6	2855.36
906.11	580.5	2893.24
906.21	580.4	2870.52
906.31	580.3	2874.3
906.41	580.2	2864.08
906.51	580.1	2826.49
906.61	580	2875.66
906.71	579.9	2823.63
906.81	579.8	2877.07
906.91	579.7	3051.61
907.01	579.6	3030.31
907.11	579.5	3016.58
907.21	579.4	2792.24
907.31	579.3	2874.44
907.41	579.2	2824.87
907.51	579.1	2938
907.61	579	2867.63
907.71	578.9	2937.45
907.81	578.8	3018.84
907.91	578.7	3027.87
908.01	578.6	3028.99
908.11	578.5	2978.61
908.21	578.4	2992.4
908.31	578.3	2890.75
908.41	578.2	2894.03
908.51	578.1	2828.14
908.61	578	2900.46
908.71	577.9	2912.14
908.81	577.8	2894.58
908.91	577.7	2956.22
909.01	577.6	2951.47
909.11	577.5	2953.81
909.21	577.4	3055.11
909.31	577.3	2934.58
909.41	577.2	2894.99
909.51	577.1	2892.95
909.61	577	2916.79
909.71	576.9	2904.82
909.81	576.8	3015.68
909.91	576.7	3041.25
910.01	576.6	2978.21
910.11	576.5	2992.47
910.21	576.4	3157.06
910.31	576.3	3001.71
910.41	576.2	2968.4
910.51	576.1	2833.52
910.61	576	2839.18
910.71	575.9	2878.83
910.81	575.8	2898.68
910.91	575.7	2921.76
911.01	575.6	2959.71
911.11	575.5	3017.52
911.21	575.4	2993.93
911.31	575.3	2965.21
911.41	575.2	2969.55
911.51	575.1	2904.19
911.61	575	3007.46
911.71	574.9	3002.53
911.81	574.8	2963.47
911.91	574.7	2922.8
912.01	574.6	3043.23
912.11	574.5	2979.76
912.21	574.4	2858.59
912.31	574.3	2894.92
912.41	574.2	3004.71
912.51	574.1	3086.41
912.61	574	3044.83
912.71	573.9	2986.62
912.81	573.8	3061.17
912.91	573.7	2982.56
913.01	573.6	3058.28
913.11	573.5	3041.43
913.21	573.4	3121.98
913.31	573.3	3104.02
913.41	573.2	3106.4
913.51	573.1	3023.88
913.61	573	3003.32
913.71	572.9	3093.4
913.81	572.8	3157.17
913.91	572.7	3033.74
914.01	572.6	3053.68
914.11	572.5	3033.41
914.21	572.4	3057.48
914.31	572.3	3165.85
914.41	572.2	3187.98
914.51	572.1	3170.57
914.61	572	3107.24
914.71	571.9	3072.09
914.81	571.8	3134.65
914.91	571.7	3049.31
915.01	571.6	3060.1
915.11	571.5	3039.95
915.21	571.4	3047.7
915.31	571.3	3055.09
915.41	571.2	3067
915.51	571.1	3104.68
915.61	571	3107.03
915.71	570.9	3052.77
915.81	570.8	3079.98
915.91	570.7	2961.46
916.01	570.6	3075.33
916.11	570.5	3093.57
916.21	570.4	3063.41
916.31	570.3	3047.54
916.41	570.2	3010.44
916.51	570.1	3061.01
916.61	570	3104.77
916.71	569.9	3122.14
916.81	569.8	3056.4
916.91	569.7	2947.86
917.01	569.6	3175.85
917.11	569.5	3100.77
917.21	569.4	3090.89
917.31	569.3	3026.48
917.41	569.2	3045.53
917.51	569.1	3026.85
917.61	569	3027.77
917.71	568.9	3129.81
917.81	568.8	3106.43
917.91	568.7	3007.91
918.01	568.6	3022.98
918.11	568.5	3073.79
918.21	568.4	3085.87
918.31	568.3	3076.07
918.41	568.2	2969.74
918.51	568.1	3084.81
918.61	568	3096.81
918.71	567.9	3158.91
918.81	567.8	3048.98
918.91	567.7	3049.58
919.01	567.6	2993
919.11	567.5	3031.97
919.21	567.4	2995.62
919.31	567.3	3038.08
919.41	567.2	3035.61
919.51	567.1	2947.79
919.61	567	2957.88
919.71	566.9	2976.17
919.81	566.8	2933.95
919.91	566.7	3014.83
920.01	566.6	2876.75
920.11	566.5	2915.63
920.21	566.4	2872.57
920.31	566.3	2929.42
920.41	566.2	2851.93
920.51	566.1	2880.04
920.61	566	2783.17
920.71	565.9	2789.98
920.81	565.8	2878.28
920.91	565.7	2826.85
921.01	565.6	2778.45
921.11	565.5	2662.69
921.21	565.4	2677.58
921.31	565.3	2681.31
921.41	565.2	2632.44
921.51	565.1	2650.5
921.61	565	2715.79
921.71	564.9	2638.09
921.81	564.8	2706.61
921.91	564.7	2762.26
922.01	564.6	2670.78
922.11	564.5	2632.17
922.21	564.4	2659.92
922.31	564.3	2668.7
922.41	564.2	2717.02
922.51	564.1	2533.56
922.61	564	2585.78
922.71	563.9	2653.35
922.81	563.8	2588.8
922.91	563.7	2664.74
923.01	563.6	2697.91
923.11	563.5	2774.15
923.21	563.4	2662.65
923.31	563.3	2590.32
923.41	563.2	2535.59
923.51	563.1	2588.32
923.61	563	2535.52
923.71	562.9	2618.92
923.81	562.8	2582.75
923.91	562.7	2486.78
924.01	562.6	2450.14
924.11	562.5	2551.66
924.21	562.4	2631.79
924.31	562.3	2608.81
924.41	562.2	2489.57
924.51	562.1	2536.49
924.61	562	2525.17
924.71	561.9	2521.49
924.81	561.8	2508.54
924.91	561.7	2564.52
925.01	561.6	2615
925.11	561.5	2586.98
925.21	561.4	2573.82
925.31	561.3	2571.4
925.41	561.2	2479.04
925.51	561.1	2587.55
925.61	561	2591.99
925.71	560.9	2564.89
925.81	560.8	2470.26
925.91	560.7	2479.46
926.01	560.6	2536.36
926.11	560.5	2523.63
926.21	560.4	2486
926.31	560.3	2520.63
926.41	560.2	2475.26
926.51	560.1	2537.15
926.61	560	2604.41
926.71	559.9	2570
926.81	559.8	2534.33
926.91	559.7	2584.05
927.01	559.6	2547.27
927.11	559.5	2569.72
927.21	559.4	2580.71
927.31	559.3	2528.79
927.41	559.2	2439.58
927.51	559.1	2536.69
927.61	559	2484.34
927.71	558.9	2548.65
927.81	558.8	2618.4
927.91	558.7	2614.47
928.01	558.6	2529.78
928.11	558.5	2604.76
928.21	558.4	2558.1
928.31	558.3	2522.44
928.41	558.2	2610.97
928.51	558.1	2589.51
928.61	558	2467.81
928.71	557.9	2529.75
928.81	557.8	2470.91
928.91	557.7	2576.84
929.01	557.6	2626.81
929.11	557.5	2583.34
929.21	557.4	2617.73
929.31	557.3	2537.19
929.41	557.2	2559.12
929.51	557.1	2591.71
929.61	557	2540.03
929.71	556.9	2580.68
929.81	556.8	2615.01
929.91	556.7	2662.92
930.01	556.6	2619.94
930.11	556.5	2602.33
930.21	556.4	2567.51
930.31	556.3	2700.89
930.41	556.2	2719.4
930.51	556.1	2684.08
930.61	556	2647.16
930.71	555.9	2621.71
930.81	555.8	2601.35
930.91	555.7	2547.12
931.01	555.6	2679.16
931.11	555.5	2608.13
931.21	555.4	2655.24
931.31	555.3	2685.24
931.41	555.2	2749.34
931.51	555.1	2711.68
931.61	555	2672.38
931.71	554.9	2644.08
931.81	554.8	2631.14
931.91	554.7	2779.44
932.01	554.6	2716.03
932.11	554.5	2740.96
932.21	554.4	2765.49
932.31	554.3	2727.34
932.41	554.2	2733.73
932.51	554.1	2849.06
932.61	554	2780.01
932.71	553.9	2827.87
932.81	553.8	2817.05
932.91	553.7	2909.47
933.01	553.6	2935.09
933.11	553.5	2892.74
933.21	553.4	2895.72
933.31	553.3	2951.4
933.41	553.2	2927.95
933.51	553.1	2903.43
933.61	553	2957.57
933.71	552.9	3121.25
933.81	552.8	3089.19
933.91	552.7	3121.16
934.01	552.6	3141.1
934.11	552.5	3107.27
934.21	552.4	3137.81
934.31	552.3	3325.85
934.41	552.2	3248.95
934.51	552.1	3329.22
934.61	552	3391.95
934.71	551.9	3394.42
934.81	551.8	3380.81
934.91	551.7	3439.88
935.01	551.6	3464.17
935.11	551.5	3445.97
935.21	551.4	3528.86
935.31	551.3	3588.85
935.41	551.2	3634.14
935.51	551.1	3778.63
935.61	551	3753.86
935.71	550.9	3769.68
935.81	550.8	3955.73
935.91	550.7	4055.89
936.01	550.6	4107.1
936.11	550.5	4135.39
936.21	550.4	4149.34
936.31	550.3	4208.72
936.41	550.2	4280.47
936.51	550.1	4333.58
936.61	550	4552.29
936.71	549.9	4729.44
936.81	549.8	4821.61
936.91	549.7	4836.76
937.01	549.6	4866.63
937.11	549.5	5021.27
937.21	549.4	5172.01
937.31	549.3	5360.98
937.41	549.2	5496.79
937.51	549.1	5491.29
937.61	549	5644.26
937.71	548.9	5774.63
937.81	548.8	5869.39
937.91	548.7	6146.59
938.01	548.6	6369.86
938.11	548.5	6501.45
938.21	548.4	6555.25
938.31	548.3	6828.98
938.41	548.2	6904.64
938.51	548.1	7196.23
938.61	548	7266.79
938.71	547.9	7438.52
938.81	547.8	7556.57
938.91	547.7	7644.43
939.01	547.6	7848.52
939.11	547.5	7983.87
939.21	547.4	8066.66
939.31	547.3	8277.68
939.41	547.2	8537.49
939.51	547.1	8509.58
939.61	547	8777.56
939.71	546.9	8826.11
939.81	546.8	8867.69
939.91	546.7	8994.9
940.01	546.6	8950.25
940.11	546.5	8892.43
940.21	546.4	8848.3
940.31	546.3	8922.51
940.41	546.2	8804.92
940.51	546.1	8800.56
940.61	546	8669.2
940.71	545.9	8577.44
940.81	545.8	8380.54
940.91	545.7	8276.68
941.01	545.6	8123.05
941.11	545.5	7887.59
941.21	545.4	7859.45
941.31	545.3	7604.25
941.41	545.2	7499.59
941.51	545.1	7148.58
941.61	545	6925.25
941.71	544.9	6684.71
941.81	544.8	6535.91
941.91	544.7	6366.77
942.01	544.6	6203.33
942.11	544.5	6016.79
942.21	544.4	5811.08
942.31	544.3	5558.44
942.41	544.2	5457.43
942.51	544.1	5233.15
942.61	544	5070.1
942.71	543.9	4866.52
942.81	543.8	4604.44
942.91	543.7	4535.33
943.01	543.6	4425.48
943.11	543.5	4083.9
943.21	543.4	4083.48
943.31	543.3	3940.33
943.41	543.2	3789.61
943.51	543.1	3713.13
943.61	543	3525.71
943.71	542.9	3413.32
943.81	542.8	3370.4
943.91	542.7	3250.97
944.01	542.6	3167.98
944.11	542.5	3089.79
944.21	542.4	2999.8
944.31	542.3	2881.44
944.41	542.2	2800.24
944.51	542.1	2665.92
944.61	542	2576.65
944.71	541.9	2465.76
944.81	541.8	2388.86
944.91	541.7	2381.7
945.01	541.6	2297.5
945.11	541.5	2197.3
945.21	541.4	2173.93
945.31	541.3	2100.99
945.41	541.2	2086.53
945.51	541.1	1954.59
945.61	541	1987.92
945.71	540.9	1868.48
945.81	540.8	1844.71
945.91	540.7	1901.77
946.01	540.6	1780.96
946.11	540.5	1786.15
946.21	540.4	1825.41
946.31	540.3	1617.34
946.41	540.2	1629.29
946.51	540.1	1550.58
946.61	540	1443.4
946.71	539.9	1501.09
946.81	539.8	1485.74
946.91	539.7	1459.63
947.01	539.6	1268.38
947.11	539.5	1375.53
947.21	539.4	1322.32
947.31	539.3	1297.3
947.41	539.2	1279.78
947.51	539.1	1220.66
947.61	539	1240.97
947.71	538.9	1265.69
947.81	538.8	1185.33
947.91	538.7	1166.91
948.01	538.6	1166.16
948.11	538.5	1194.2
948.21	538.4	1017.17
948.31	538.3	1119.98
948.41	538.2	1020.09
948.51	538.1	965.197
948.61	538	1005.47
948.71	537.9	985.275
948.81	537.8	962.646
948.91	537.7	1062.05
949.01	537.6	927.387
949.11	537.5	898.089
949.21	537.4	846.891
949.31	537.3	954.192
949.41	537.2	901.859
949.51	537.1	876.892
949.61	537	808.324
949.71	536.9	810.955
949.81	536.8	823.719
949.91	536.7	896.649
950.01	536.6	891.079
950.11	536.5	796.074
950.21	536.4	783.668
950.31	536.3	640.729
950.41	536.2	663.089
950.51	536.1	656.548
950.61	536	719.773
950.71	535.9	685.997
950.81	535.8	774.154
950.91	535.7	697.377
951.01	535.6	725.3
951.11	535.5	766.321
951.21	535.4	769.609
951.31	535.3	651.962
951.41	535.2	645.515
951.51	535.1	634.068
951.61	535	630.619
951.71	534.9	609.67
951.81	534.8	651.42
951.91	534.7	668.503
952.01	534.6	687.552
952.11	534.5	691.9
952.21	534.4	645.814
952.31	534.3	672.128
952.41	534.2	678.041
952.51	534.1	668.42
952.61	534	562.332
952.71	533.9	592.209
952.81	533.8	602.853
952.91	533.7	548.362
953.01	533.6	657.772
953.11	533.5	667.647
953.21	533.4	665.488
953.31	533.3	729.695
953.41	533.2	796.901
953.51	533.1	815.54
953.61	533	629.146
953.71	532.9	650.984
953.81	532.8	762.021
953.91	532.7	691.158
954.01	532.6	758.927
954.11	532.5	719.329
954.21	532.4	696.531
954.31	532.3	711.432
954.41	532.2	707.899
954.51	532.1	654.165
954.61	532	621.164
954.71	531.9	704.363
954.81	531.8	589.294
954.91	531.7	590.925
955.01	531.6	600.755
955.11	531.5	632.917
955.21	531.4	543.98
955.31	531.3	505.041
955.41	531.2	452.235
955.51	531.1	492.796
955.61	531	517.589
955.71	530.9	438.182
955.81	530.8	417.307
955.91	530.7	437.999
956.01	530.6	443.756
956.11	530.5	338.413
956.21	530.4	298.003
956.31	530.3	328.259
956.41	530.2	373.647
956.51	530.1	284.335
956.61	530	282.056
956.71	529.9	270.177
956.81	529.8	334.463
956.91	529.7	300.449
957.01	529.6	278.934
957.11	529.5	368.652
957.21	529.4	361.037
957.31	529.3	295.087
957.41	529.2	385.903
957.51	529.1	417.386
957.61	529	314.435
957.71	528.9	362.816
957.81	528.8	320.031
957.91	528.7	313.311
958.01	528.6	301.224
958.11	528.5	290.137
958.21	528.4	368.649
958.31	528.3	305.061
958.41	528.2	207.272
958.51	528.1	226.05
958.61	528	253.06
958.71	527.9	244.836
958.81	527.8	197.112
958.91	527.7	212.588
959.01	527.6	230.296
959.11	527.5	305.437
959.21	527.4	337.011
959.31	527.3	334.018
959.41	527.2	263.09
959.51	527.1	290.396
959.61	527	389.435
959.71	526.9	278.806
959.81	526.8	297.977
959.91	526.7	231.848
960.01	526.6	212.384
960.11	526.5	199.22
960.21	526.4	150.789
960.31	526.3	299.425
960.41	526.2	271.326
960.51	526.1	264.927
960.61	526	298.994
960.71	525.9	247.828
960.81	525.8	207.227
960.91	525.7	214.793
961.01	525.6	260.292
961.11	525.5	168.857
961.21	525.4	214.421
961.31	525.3	287.019
961.41	525.2	229.149
961.51	525.1	245.045
961.61	525	232.741
961.71	524.9	261.47
961.81	524.8	134.932
961.91	524.7	221.493
962.01	524.6	135.621
962.11	524.5	162.115
962.21	524.4	192.475
962.31	524.3	212.201
962.41	524.2	206.127
962.51	524.1	239.486
962.61	524	181.811
962.71	523.9	151.869
962.81	523.8	223.193
962.91	523.7	183.251
963.01	523.6	184.841
963.11	523.5	184.297
963.21	523.4	77.353
963.31	523.3	118.042
963.41	523.2	178.697
963.51	523.1	237.419
963.61	523	236.073
963.71	522.9	140.06
963.81	522.8	128.481
963.91	522.7	54.6338
964.01	522.6	131.82
964.11	522.5	183.272
964.21	522.4	267.558
964.31	522.3	257.343
964.41	522.2	138.694
964.51	522.1	39.2786
964.61	522	139.263
964.71	521.9	274.846
964.81	521.8	87.796
964.91	521.7	114.679
965.01	521.6	139.095
965.11	521.5	137.01
965.21	521.4	139.892
965.31	521.3	142.273
965.41	521.2	156.988
965.51	521.1	230.835
965.61	521	164.315
965.71	520.9	195.996
965.81	520.8	191.209
965.91	520.7	228.688
966.01	520.6	151.034
966.11	520.5	112.646
966.21	520.4	85.1906
966.31	520.3	189.569
966.41	520.2	134.013
966.51	520.1	57.8904
966.61	520	172.234
966.71	519.9	164.944
966.81	519.8	160.654
966.91	519.7	94.5634
967.01	519.6	136.273
967.11	519.5	150.148
967.21	519.4	160.757
967.31	519.3	139.798
967.41	519.2	79.4393
967.51	519.1	75.2135
967.61	519	168.288
967.71	518.9	184.561
967.81	518.8	96.9679
967.91	518.7	93.7076
968.01	518.6	151.98
968.11	518.5	139.353
968.21	518.4	104.259
968.31	518.3	23.4305
968.41	518.2	107.602
968.51	518.1	130.574
968.61	518	109.578
968.71	517.9	109.282
968.81	517.8	83.9527
968.91	517.7	189.923
969.01	517.6	128.326
969.11	517.5	174.563
969.21	517.4	103.932
969.31	517.3	47.8016
969.41	517.2	129.137
969.51	517.1	115.639
969.61	517	123.975
969.71	516.9	177.509
969.81	516.8	81.1108
969.91	516.7	98.5118
970.01	516.6	138.213
970.11	516.5	161.98
970.21	516.4	101.98
970.31	516.3	149.68
970.41	516.2	162.147
970.51	516.1	-6.71995
970.61	516	140.313
970.71	515.9	155.545
970.81	515.8	85.911
970.91	515.7	89.0765
971.01	515.6	113.808
971.11	515.5	113.207
971.21	515.4	104.038
971.31	515.3	174.469
971.41	515.2	146.234
971.51	515.1	4.36464
971.61	515	86.4619
971.71	514.9	61.7924
971.81	514.8	143.356
971.91	514.7	199.419
972.01	514.6	98.5158
972.11	514.5	172.879
972.21	514.4	131.375
972.31	514.3	82.2375
972.41	514.2	79.8999
972.51	514.1	111.962
972.61	514	30.1242
972.71	513.9	78.0861
972.81	513.8	129.714
972.91	513.7	133.509
973.01	513.6	186.137
973.11	513.5	57.9985
973.21	513.4	28.3595
973.31	513.3	63.3203
973.41	513.2	102.681
973.51	513.1	117.942
973.61	513	102.135
973.71	512.9	24.2288
973.81	512.8	-38.2111
973.91	512.7	61.1821
974.01	512.6	-54.0248
974.11	512.5	39.4015
974.21	512.4	22.261
974.31	512.3	67.387
974.41	512.2	16.6795
974.51	512.1	8.80522
974.61	512	94.8975
974.71	511.9	75.5229
974.81	511.8	89.6816
974.91	511.7	89.6068
975.01	511.6	63.2986
975.11	511.5	73.2235
975.21	511.4	55.9484
975.31	511.3	70.2064
975.41	511.2	68.4977
975.51	511.1	42.0888
975.61	511	-48.9868
975.71	510.9	52.6375
975.81	510.8	113.095
975.91	510.7	20.0191
976.01	510.6	-43.4236
976.11	510.5	8.53357
976.21	510.4	-21.176
976.31	510.3	84.1477
976.41	510.2	-4.16207
976.51	510.1	140.261
976.61	510	79.1848
976.71	509.9	100.408
976.81	509.8	2.8314
976.91	509.7	-6.67877
977.01	509.6	12.311
977.11	509.5	142.267
977.21	509.4	91.7903
977.31	509.3	16.9465
977.41	509.2	50.1693
977.51	509.1	56.2587
977.61	509	23.848
977.71	508.9	5.6706
977.81	508.8	98.0598
977.91	508.7	49.349
978.01	508.6	126.805
978.11	508.5	60.3271
978.21	508.4	116.749
978.31	508.3	35.1051
978.41	508.2	-60.406
978.51	508.1	101.55
978.61	508	49.8384
978.71	507.9	69.4605
978.81	507.8	74.2493
978.91	507.7	95.738
979.01	507.6	45.2933
979.11	507.5	114.849
979.21	507.4	18.404
979.31	507.3	47.0259
979.41	507.2	68.1145
979.51	507.1	37.0698
979.61	507	9.62501
979.71	506.9	88.8469
979.81	506.8	-8.43125
979.91	506.7	-53.6761
980.01	506.6	1.27913
980.11	506.5	-16.999
980.21	506.4	140.156
980.31	506.3	0
980.41	506.2	0
