C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX340_CEC356_Ag N2 LargeArea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Survey	BE_Survey	CPS_Survey
744.11	742.5	3752.41
744.61	742	3773.62
745.11	741.5	3754.23
745.61	741	3706.91
746.11	740.5	3717.21
746.61	740	3762.51
747.11	739.5	3744.51
747.61	739	3775.8
748.11	738.5	3811.63
748.61	738	3781.26
749.11	737.5	3710.14
749.61	737	3793.55
750.11	736.5	3760.94
750.61	736	3773.07
751.11	735.5	3791.22
751.61	735	3768.71
752.11	734.5	3756.73
752.61	734	3858.1
753.11	733.5	3799.81
753.61	733	3822.02
754.11	732.5	3861.97
754.61	732	3822.37
755.11	731.5	3841.77
755.61	731	3817.69
756.11	730.5	3795.45
756.61	730	3826.57
757.11	729.5	3845.96
757.61	729	3762.48
758.11	728.5	3730.1
758.61	728	3745.29
759.11	727.5	3792.26
759.61	727	3796.28
760.11	726.5	3816.97
760.61	726	3829.57
761.11	725.5	3842.18
761.61	725	3833.31
762.11	724.5	3825.9
762.61	724	3853.95
763.11	723.5	3885.94
763.61	723	3908.5
764.11	722.5	3944.5
764.61	722	3903.63
765.11	721.5	3947.66
765.61	721	3995.86
766.11	720.5	4013.32
766.61	720	3976.48
767.11	719.5	4041.44
767.61	719	4062.07
768.11	718.5	4000.13
768.61	718	4003.97
769.11	717.5	3988.98
769.61	717	3957.13
770.11	716.5	3931.07
770.61	716	3945.93
771.11	715.5	3922.81
771.61	715	3903
772.11	714.5	3884.24
772.61	714	3869.09
773.11	713.5	3886.59
773.61	713	3891.62
774.11	712.5	3896.77
774.61	712	3889.22
775.11	711.5	3879.12
775.61	711	3860.19
776.11	710.5	3874.73
776.61	710	3827.35
777.11	709.5	3804.09
777.61	709	3845
778.11	708.5	3865.85
778.61	708	3829.4
779.11	707.5	3801.31
779.61	707	3856.97
780.11	706.5	3839.03
780.61	706	3831.34
781.11	705.5	3868.46
781.61	705	3867.34
782.11	704.5	3886.72
782.61	704	3839.71
783.11	703.5	3816.85
783.61	703	3848.96
784.11	702.5	3870.21
784.61	702	3865.68
785.11	701.5	3832.93
785.61	701	3854.91
786.11	700.5	3906.95
786.61	700	3850.9
787.11	699.5	3900.69
787.61	699	3849.64
788.11	698.5	3909.03
788.61	698	3903.17
789.11	697.5	3908.12
789.61	697	3887.25
790.11	696.5	3868.1
790.61	696	3926.76
791.11	695.5	3995.26
791.61	695	3904.09
792.11	694.5	3934.62
792.61	694	3889.56
793.11	693.5	3941.03
793.61	693	4001.7
794.11	692.5	3920.01
794.61	692	3983.29
795.11	691.5	3989.62
795.61	691	3924.9
796.11	690.5	3952.62
796.61	690	3984.12
797.11	689.5	3934.41
797.61	689	3944.35
798.11	688.5	3980.13
798.61	688	3995.06
799.11	687.5	3986.33
799.61	687	3996
800.11	686.5	4000.22
800.61	686	3978.31
801.11	685.5	3987.66
801.61	685	3995.54
802.11	684.5	3978.56
802.61	684	4020.31
803.11	683.5	4043.42
803.61	683	4016.55
804.11	682.5	4051.16
804.61	682	4070.04
805.11	681.5	4092.57
805.61	681	4061.6
806.11	680.5	4042.18
806.61	680	4057.21
807.11	679.5	4058.79
807.61	679	4073.28
808.11	678.5	4023.85
808.61	678	4016.49
809.11	677.5	4065.44
809.61	677	4090.06
810.11	676.5	4076.4
810.61	676	4064.11
811.11	675.5	4129.43
811.61	675	4101.5
812.11	674.5	4135.6
812.61	674	4089.86
813.11	673.5	4061.87
813.61	673	4080
814.11	672.5	4137.54
814.61	672	4193.99
815.11	671.5	4103.41
815.61	671	4069.88
816.11	670.5	4177.26
816.61	670	4145.92
817.11	669.5	4158.29
817.61	669	4154.37
818.11	668.5	4187.64
818.61	668	4161.83
819.11	667.5	4183
819.61	667	4144.38
820.11	666.5	4236.19
820.61	666	4173.56
821.11	665.5	4214.95
821.61	665	4197.37
822.11	664.5	4219.15
822.61	664	4226.15
823.11	663.5	4237.07
823.61	663	4240.69
824.11	662.5	4226.66
824.61	662	4199.3
825.11	661.5	4243.73
825.61	661	4231.99
826.11	660.5	4236.42
826.61	660	4254.82
827.11	659.5	4235.49
827.61	659	4279.57
828.11	658.5	4256.92
828.61	658	4230.32
829.11	657.5	4317.18
829.61	657	4258.3
830.11	656.5	4252.69
830.61	656	4283.87
831.11	655.5	4263.69
831.61	655	4258.53
832.11	654.5	4240.55
832.61	654	4286.45
833.11	653.5	4276.05
833.61	653	4264.26
834.11	652.5	4296.11
834.61	652	4338.53
835.11	651.5	4293.1
835.61	651	4294.05
836.11	650.5	4341.72
836.61	650	4318.32
837.11	649.5	4352.47
837.61	649	4387.9
838.11	648.5	4373.25
838.61	648	4293.42
839.11	647.5	4344.74
839.61	647	4369.84
