c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Survey	BE_Survey	CPS_Survey
489.11	997.5	11631.8
489.61	997	11695.3
490.11	996.5	11913.9
490.61	996	11842.3
491.11	995.5	11796.9
491.61	995	11811.9
492.11	994.5	11681.7
492.61	994	11746.8
493.11	993.5	11806.3
493.61	993	11761.5
494.11	992.5	11759
494.61	992	11765.1
495.11	991.5	11713.7
495.61	991	11735.8
496.11	990.5	11798.1
496.61	990	11808.4
497.11	989.5	11851.7
497.61	989	11792.5
498.11	988.5	11780.3
498.61	988	11726.1
499.11	987.5	11783.6
499.61	987	11788.8
500.11	986.5	11782.1
500.61	986	11808
501.11	985.5	11833.8
501.61	985	11685.4
502.11	984.5	11781.3
502.61	984	11765.7
503.11	983.5	11744.7
503.61	983	11897.8
504.11	982.5	12010.1
504.61	982	11986.1
505.11	981.5	11913.6
505.61	981	11783.2
506.11	980.5	11857.7
506.61	980	11960.2
507.11	979.5	11819.5
507.61	979	11741.1
508.11	978.5	11779
508.61	978	11888.4
509.11	977.5	11895.6
509.61	977	11899
510.11	976.5	12043.7
510.61	976	12072
511.11	975.5	12077.7
511.61	975	11925.1
512.11	974.5	11901.4
512.61	974	11813.9
513.11	973.5	11751
513.61	973	11816.7
514.11	972.5	11854.4
514.61	972	11898
515.11	971.5	11963.9
515.61	971	11837.3
516.11	970.5	12018.4
516.61	970	11885.8
517.11	969.5	11930.6
517.61	969	11759.8
518.11	968.5	11878.8
518.61	968	11803.9
519.11	967.5	11908.7
519.61	967	11721.6
520.11	966.5	11837.6
520.61	966	11846.3
521.11	965.5	11882.2
521.61	965	11897.9
522.11	964.5	11927.2
522.61	964	11996.8
523.11	963.5	11917.1
523.61	963	11949.4
524.11	962.5	11806.7
524.61	962	11900.8
525.11	961.5	11852.6
525.61	961	11880.7
526.11	960.5	12057.2
526.61	960	11938.9
527.11	959.5	11828.2
527.61	959	11765.9
528.11	958.5	11828.6
528.61	958	11822.5
529.11	957.5	11797.5
529.61	957	12008.4
530.11	956.5	11940
530.61	956	12092
531.11	955.5	11895.1
531.61	955	11962.9
532.11	954.5	11926.5
532.61	954	11997.7
533.11	953.5	11873.9
533.61	953	12014.9
534.11	952.5	12047.5
534.61	952	11978.4
535.11	951.5	11987.7
535.61	951	11989.8
536.11	950.5	12040.5
536.61	950	11916.9
537.11	949.5	11965.3
537.61	949	12087.5
538.11	948.5	12020.7
538.61	948	12114.3
539.11	947.5	12028.7
539.61	947	12042.5
540.11	946.5	12180.6
540.61	946	12118.7
541.11	945.5	12035.2
541.61	945	12077.6
542.11	944.5	12139.6
542.61	944	12047.1
543.11	943.5	12060
543.61	943	12090.2
544.11	942.5	12135.4
544.61	942	12145.4
545.11	941.5	12019.3
545.61	941	11966.8
546.11	940.5	12165.8
546.61	940	12168.9
547.11	939.5	12135.5
547.61	939	12066.7
548.11	938.5	12106.9
548.61	938	12032.2
549.11	937.5	11998.1
549.61	937	12150
550.11	936.5	12240.7
550.61	936	12176.8
551.11	935.5	12301.2
551.61	935	12122.8
552.11	934.5	12112.4
552.61	934	12172.5
553.11	933.5	12273.4
553.61	933	12145
554.11	932.5	12209.5
554.61	932	12160.2
555.11	931.5	12103.5
555.61	931	12063.8
556.11	930.5	12010.1
556.61	930	12225.8
557.11	929.5	12157.8
557.61	929	12204.6
558.11	928.5	12323
558.61	928	12411.2
559.11	927.5	12091.1
559.61	927	12217.3
560.11	926.5	12101.8
560.61	926	12168.7
561.11	925.5	12177.6
561.61	925	12131.4
562.11	924.5	12146.4
562.61	924	12236.7
563.11	923.5	12181.9
563.61	923	12178.7
564.11	922.5	12215.8
564.61	922	12146.6
565.11	921.5	12185.2
565.61	921	12220.1
566.11	920.5	12191
566.61	920	12157.1
567.11	919.5	12207.5
567.61	919	12276.4
568.11	918.5	12250.7
568.61	918	12284.2
569.11	917.5	12163.5
569.61	917	12283.8
570.11	916.5	12292.2
570.61	916	12367.2
571.11	915.5	12191.8
571.61	915	12246.7
572.11	914.5	12199.4
572.61	914	12383
573.11	913.5	12315.4
573.61	913	12422.5
574.11	912.5	12297.3
574.61	912	12343.8
575.11	911.5	12301.5
575.61	911	12320.4
576.11	910.5	12224.4
576.61	910	12320.1
577.11	909.5	12265.8
577.61	909	12141.3
578.11	908.5	12321.9
578.61	908	12313.5
579.11	907.5	12376
579.61	907	12301
580.11	906.5	12341.8
580.61	906	12295.2
581.11	905.5	12324
581.61	905	12325.4
582.11	904.5	12296.9
582.61	904	12363.6
583.11	903.5	12286.7
583.61	903	12357.2
584.11	902.5	12390.1
584.61	902	12284.7
585.11	901.5	12218.8
585.61	901	12262.8
586.11	900.5	12233.8
586.61	900	12251.8
587.11	899.5	12372.6
587.61	899	12335.8
588.11	898.5	12336.8
588.61	898	12194
589.11	897.5	12367.7
589.61	897	12400
590.11	896.5	12416.3
590.61	896	12321
591.11	895.5	12345
591.61	895	12380.5
592.11	894.5	12403.7
592.61	894	12310.9
593.11	893.5	12351.4
593.61	893	12403.8
594.11	892.5	12427.4
594.61	892	12400.1
595.11	891.5	12281
595.61	891	12090.3
596.11	890.5	12284.2
596.61	890	12386.3
597.11	889.5	12453.6
597.61	889	12342
598.11	888.5	12321
598.61	888	12389.2
599.11	887.5	12372.9
599.61	887	12259.1
600.11	886.5	12251.6
600.61	886	12489.4
601.11	885.5	12283.6
601.61	885	12428.5
602.11	884.5	12401.6
602.61	884	12540.2
603.11	883.5	12378.8
603.61	883	12394.1
604.11	882.5	12343.6
604.61	882	12476.5
605.11	881.5	12391.4
605.61	881	12334.7
606.11	880.5	12223.5
606.61	880	12338
607.11	879.5	12348.2
607.61	879	12408
608.11	878.5	12465.5
608.61	878	12564.9
609.11	877.5	12413.3
609.61	877	12536.5
610.11	876.5	12501.7
610.61	876	12359.7
611.11	875.5	12442.7
611.61	875	12367.2
612.11	874.5	12499.2
612.61	874	12533.7
613.11	873.5	12535.8
613.61	873	12573.9
614.11	872.5	12494.6
614.61	872	12673.6
615.11	871.5	12542.9
615.61	871	12437.4
616.11	870.5	12467.7
616.61	870	12588.4
617.11	869.5	12711.9
617.61	869	12612.3
618.11	868.5	12502.2
618.61	868	12611.9
619.11	867.5	12653.9
619.61	867	12614.4
620.11	866.5	12662.7
620.61	866	12645.4
621.11	865.5	12500.5
621.61	865	12659.9
622.11	864.5	12756.5
622.61	864	12790.3
623.11	863.5	12718.8
623.61	863	12543.2
624.11	862.5	12581.4
624.61	862	12522.5
625.11	861.5	12628.3
625.61	861	12665.2
626.11	860.5	12714.7
626.61	860	12676
627.11	859.5	12643.3
627.61	859	12686.1
628.11	858.5	12647.5
628.61	858	12657.4
629.11	857.5	12628.8
629.61	857	12474.4
630.11	856.5	12548.2
630.61	856	12790
631.11	855.5	12790.9
631.61	855	12693.3
632.11	854.5	12584.4
632.61	854	12471.6
633.11	853.5	12613.8
633.61	853	12725.2
634.11	852.5	12753
634.61	852	12657.6
635.11	851.5	12645.8
635.61	851	12764.3
636.11	850.5	12707.3
636.61	850	12846.9
637.11	849.5	12747
637.61	849	12732.8
638.11	848.5	12889.3
638.61	848	12795.1
639.11	847.5	12728.3
639.61	847	12861.4
640.11	846.5	12842.7
640.61	846	12943.1
641.11	845.5	13050.4
641.61	845	12905
642.11	844.5	12910.7
642.61	844	12912.3
643.11	843.5	12884.2
643.61	843	12967.9
644.11	842.5	12977.3
644.61	842	12859.6
645.11	841.5	12944.3
645.61	841	12840
646.11	840.5	12756.6
646.61	840	13050
647.11	839.5	13053.1
647.61	839	12925
