c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1.5
KE_Survey	BE_Survey	CPS_Survey
483.11	1003.5	2679.19
483.61	1003	2705.68
484.11	1002.5	2684.7
484.61	1002	2660.37
485.11	1001.5	2661.07
485.61	1001	2735.19
486.11	1000.5	2674.11
486.61	1000	2692.44
487.11	999.5	2713.07
487.61	999	2704.15
488.11	998.5	2726.69
488.61	998	2694.04
489.11	997.5	2742.41
489.61	997	2727.69
490.11	996.5	2756.32
490.61	996	2767.84
491.11	995.5	2748.33
491.61	995	2755.53
492.11	994.5	2760.33
492.61	994	2715.37
493.11	993.5	2781.85
493.61	993	2792.78
494.11	992.5	2748.49
494.61	992	2757.34
495.11	991.5	2820.46
495.61	991	2853.51
496.11	990.5	2859.42
496.61	990	2830.13
497.11	989.5	2776.09
497.61	989	2733.47
498.11	988.5	2849.97
498.61	988	2766.94
499.11	987.5	2778.76
499.61	987	2746.07
500.11	986.5	2735.77
500.61	986	2788.23
501.11	985.5	2784.47
501.61	985	2768.03
502.11	984.5	2795.99
502.61	984	2817.63
503.11	983.5	2777.55
503.61	983	2831.19
504.11	982.5	2899.58
504.61	982	2909.37
505.11	981.5	2877.26
505.61	981	2859.35
506.11	980.5	2837.17
506.61	980	2856.23
507.11	979.5	2915.99
507.61	979	2858.53
508.11	978.5	2890.7
508.61	978	2894.37
509.11	977.5	2833.35
509.61	977	2866.05
510.11	976.5	2952.23
510.61	976	2962.97
511.11	975.5	2888.12
511.61	975	2897.48
512.11	974.5	2903.19
512.61	974	2932.03
513.11	973.5	2968.81
513.61	973	2895.94
514.11	972.5	2957.98
514.61	972	2947.96
515.11	971.5	2950.29
515.61	971	2927.21
516.11	970.5	2936.81
516.61	970	3025.93
517.11	969.5	3009.69
517.61	969	2925.51
518.11	968.5	2923.75
518.61	968	2976
519.11	967.5	2935.97
519.61	967	2958.92
520.11	966.5	2966.58
520.61	966	3046.65
521.11	965.5	3005.01
521.61	965	3091.8
