c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_cu n2 largearea.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	3
KE_Cu2p	BE_Cu2p	CPS_Cu2p
523.31	963.3	20266.4
523.41	963.2	20204.6
523.51	963.1	20049.1
523.61	963	20075.8
523.71	962.9	20102.6
523.81	962.8	20083.4
523.91	962.7	20046.1
524.01	962.6	19960.7
524.11	962.5	19889
524.21	962.4	19818.6
524.31	962.3	19744.5
524.41	962.2	19709.5
524.51	962.1	19799.1
524.61	962	19726.4
524.71	961.9	19828.8
524.81	961.8	19843.7
524.91	961.7	19684
525.01	961.6	19686.7
525.11	961.5	19678.7
525.21	961.4	19653.2
525.31	961.3	19724.4
525.41	961.2	19820.2
525.51	961.1	19748.5
525.61	961	19836.4
525.71	960.9	19724.2
525.81	960.8	19715.2
525.91	960.7	19811.8
526.01	960.6	19716
526.11	960.5	19741.6
526.21	960.4	19832.6
526.31	960.3	19803.8
526.41	960.2	19786.6
526.51	960.1	20000.3
526.61	960	19807.7
526.71	959.9	19699.9
526.81	959.8	19831.1
526.91	959.7	19871.3
527.01	959.6	20026.2
527.11	959.5	19929.7
527.21	959.4	20067.4
527.31	959.3	20048.7
527.41	959.2	20049.8
527.51	959.1	20011.7
527.61	959	19958.3
527.71	958.9	19986.3
527.81	958.8	19920.5
527.91	958.7	19956
528.01	958.6	20023.9
528.11	958.5	20091.5
528.21	958.4	19980.5
528.31	958.3	19909.8
528.41	958.2	20196.2
528.51	958.1	20223.3
528.61	958	20324
528.71	957.9	20196.6
528.81	957.8	20259.6
528.91	957.7	20359.8
529.01	957.6	20318.1
529.11	957.5	20372.6
529.21	957.4	20392.9
529.31	957.3	20378.3
529.41	957.2	20435.5
529.51	957.1	20553.6
529.61	957	20562.2
529.71	956.9	20605.2
529.81	956.8	20741.8
529.91	956.7	20783.5
530.01	956.6	20801.7
530.11	956.5	21006.6
530.21	956.4	20820.6
530.31	956.3	20901.9
530.41	956.2	21089.3
530.51	956.1	21156.1
530.61	956	21104.8
530.71	955.9	21269.8
530.81	955.8	21384.8
530.91	955.7	21465.2
531.01	955.6	21595
531.11	955.5	21590
531.21	955.4	21769
531.31	955.3	21922.6
531.41	955.2	21978.9
531.51	955.1	22155.5
531.61	955	22364.6
531.71	954.9	22702.7
531.81	954.8	22839.4
531.91	954.7	23029.5
532.01	954.6	23415.3
532.11	954.5	23749.6
532.21	954.4	24248.2
532.31	954.3	24667.4
532.41	954.2	25199.6
532.51	954.1	25834.7
532.61	954	26505.4
532.71	953.9	27433.2
