c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Pr:Au4p
	Characteristic Energy eV	1486.61	Acquisition Time s	2
KE_Pr:Au4p	BE_Pr:Au4p	CPS_Pr:Au4p
868.91	617.7	3112.79
869.01	617.6	3271
869.11	617.5	3227.05
869.21	617.4	3159.1
869.31	617.3	3169.55
869.41	617.2	3175.1
869.51	617.1	3256.15
869.61	617	2992.56
869.71	616.9	3056.06
869.81	616.8	3235.76
869.91	616.7	3234.51
870.01	616.6	3134.76
870.11	616.5	3169.16
870.21	616.4	3140.16
870.31	616.3	3052.16
870.41	616.2	3060.76
870.51	616.1	3140.61
870.61	616	3151.4
870.71	615.9	3116.5
870.81	615.8	3186.95
870.91	615.7	3195.75
871.01	615.6	3125.3
871.11	615.5	3108.94
871.21	615.4	3130.04
871.31	615.3	3109.69
871.41	615.2	3107.84
871.51	615.1	3125.73
871.61	615	3206.78
871.71	614.9	3186.07
871.81	614.8	3100.82
871.91	614.7	2997.76
872.01	614.6	3100.61
872.11	614.5	3138.86
872.21	614.4	3210.05
872.31	614.3	3232.94
872.41	614.2	3122.79
872.51	614.1	3135.13
872.61	614	3174.68
872.71	613.9	3090.82
872.81	613.8	3064.06
872.91	613.7	3231.45
873.01	613.6	3146.3
873.11	613.5	3168.99
873.21	613.4	3143.38
873.31	613.3	3155.47
873.41	613.2	3084.71
873.51	613.1	3035.45
873.61	613	3084.89
873.71	612.9	3046.89
873.81	612.8	3146.23
873.91	612.7	3213.81
874.01	612.6	3112
874.11	612.5	3161.49
874.21	612.4	3159.68
874.31	612.3	3206.17
874.41	612.2	3213.36
874.51	612.1	3230.25
874.61	612	3087.28
874.71	611.9	3015.67
874.81	611.8	3043.51
874.91	611.7	3145.79
875.01	611.6	3128.43
875.11	611.5	3190.57
875.21	611.4	3207.4
875.31	611.3	3194.74
875.41	611.2	3079.92
875.51	611.1	3229.36
875.61	611	3163.69
875.71	610.9	3020.27
875.81	610.8	3114.71
875.91	610.7	3184.24
876.01	610.6	3082.92
876.11	610.5	3078.4
876.21	610.4	3093.49
876.31	610.3	3229.17
876.41	610.2	3211.95
876.51	610.1	3146.38
876.61	610	3063.21
876.71	609.9	3132.94
876.81	609.8	3166.22
876.91	609.7	3124.25
877.01	609.6	3105.43
877.11	609.5	3070.16
877.21	609.4	3218.39
877.31	609.3	3192.51
877.41	609.2	3122.69
877.51	609.1	3145.32
877.61	609	3126.45
877.71	608.9	3209.42
877.81	608.8	3044
877.91	608.7	3186.17
878.01	608.6	3142.65
878.11	608.5	3091.77
878.21	608.4	3181.8
878.31	608.3	3182.92
878.41	608.2	3115.44
878.51	608.1	3135.67
878.61	608	3267.44
878.71	607.9	3196.26
878.81	607.8	3180.43
878.91	607.7	3045.96
879.01	607.6	3108.38
879.11	607.5	3160.55
879.21	607.4	3079.37
879.31	607.3	2998.99
879.41	607.2	3176.16
879.51	607.1	3090.88
879.61	607	3181.39
879.71	606.9	3189.41
879.81	606.8	3166.28
879.91	606.7	3156.05
880.01	606.6	3107.26
880.11	606.5	3147.73
880.21	606.4	3086.35
880.31	606.3	3088.41
880.41	606.2	3008.23
880.51	606.1	3070.84
880.61	606	3159.9
880.71	605.9	3227.02
880.81	605.8	3088.28
880.91	605.7	3171.04
881.01	605.6	3143.51
881.11	605.5	3258.12
881.21	605.4	3177.78
881.31	605.3	3028.04
881.41	605.2	3094.95
881.51	605.1	3096.66
881.61	605	3141.32
881.71	604.9	3146.23
881.81	604.8	3072.29
881.91	604.7	3105.14
882.01	604.6	3116.55
882.11	604.5	3098.01
882.21	604.4	3143.16
882.31	604.3	3180.92
882.41	604.2	3111.03
882.51	604.1	3178.28
882.61	604	3245.49
882.71	603.9	3139.14
882.81	603.8	3080.34
882.91	603.7	3132.15
883.01	603.6	3057.15
883.11	603.5	3147.05
883.21	603.4	3270.2
883.31	603.3	3164.8
883.41	603.2	3197.85
883.51	603.1	3086.5
883.61	603	3225.3
883.71	602.9	3131.8
883.81	602.8	3082.1
883.91	602.7	3234.6
884.01	602.6	3274.24
884.11	602.5	3185.94
884.21	602.4	3105.09
884.31	602.3	3145.73
884.41	602.2	3125.73
884.51	602.1	3269.77
884.61	602	3266.57
884.71	601.9	3178.61
884.81	601.8	3063
884.91	601.7	3341.34
885.01	601.6	3212.24
885.11	601.5	3143.63
885.21	601.4	3135.47
885.31	601.3	3239.21
885.41	601.2	3215.7
885.51	601.1	3193.44
885.61	601	3189.43
885.71	600.9	3156.86
885.81	600.8	3044.85
885.91	600.7	3223.79
886.01	600.6	3308.32
886.11	600.5	3243.01
886.21	600.4	3267.79
886.31	600.3	3296.78
886.41	600.2	3173.56
886.51	600.1	3025.85
886.61	600	3130.78
886.71	599.9	3112.56
886.81	599.8	3129.49
886.91	599.7	3251.92
887.01	599.6	3218.9
887.11	599.5	3175.38
887.21	599.4	3285.26
887.31	599.3	3147.29
887.41	599.2	3180.77
887.51	599.1	3230.35
887.61	599	3290.27
887.71	598.9	3353.95
887.81	598.8	3061.63
887.91	598.7	3188.1
888.01	598.6	3258.37
888.11	598.5	3225.6
888.21	598.4	3100.52
888.31	598.3	3209.24
888.41	598.2	3233.17
888.51	598.1	3335.59
888.61	598	3162.16
888.71	597.9	3257.83
888.81	597.8	3268.75
888.91	597.7	3178.71
889.01	597.6	3092.88
889.11	597.5	3093.85
889.21	597.4	3183.67
889.31	597.3	3142.08
889.41	597.2	3285.4
889.51	597.1	3250.96
889.61	597	3219.63
889.71	596.9	3218.39
889.81	596.8	3179.45
889.91	596.7	3198.17
890.01	596.6	3125.43
890.11	596.5	3246.04
890.21	596.4	3165.1
890.31	596.3	3254.31
890.41	596.2	3171.07
890.51	596.1	3098.18
890.61	596	3143.63
890.71	595.9	3112.04
890.81	595.8	3232.45
890.91	595.7	3210.2
891.01	595.6	3219.26
891.11	595.5	3210.21
891.21	595.4	3182.76
891.31	595.3	3195.67
891.41	595.2	3231.92
891.51	595.1	3203.92
891.61	595	3236.87
891.71	594.9	3359.52
891.81	594.8	3167.02
891.91	594.7	3206.17
892.01	594.6	3200.32
892.11	594.5	3204.81
892.21	594.4	3287.91
892.31	594.3	3426.81
892.41	594.2	3209.25
892.51	594.1	3337.85
892.61	594	3254.59
892.71	593.9	3255.18
892.81	593.8	3225.07
892.91	593.7	3214.22
893.01	593.6	3286.61
893.11	593.5	3143.1
893.21	593.4	3220.89
893.31	593.3	3340.92
893.41	593.2	3283.16
893.51	593.1	3212.7
893.61	593	3255.89
893.71	592.9	3227.22
893.81	592.8	3218.41
893.91	592.7	3177.24
894.01	592.6	3258.57
894.11	592.5	3254.86
894.21	592.4	3199.89
894.31	592.3	3265.52
894.41	592.2	3237.05
894.51	592.1	3258.13
894.61	592	3347.16
894.71	591.9	3202.59
894.81	591.8	3289.11
894.91	591.7	3258.64
895.01	591.6	3315.72
895.11	591.5	3229.34
895.21	591.4	3317.41
895.31	591.3	3355.44
895.41	591.2	3168.06
895.51	591.1	3288.53
895.61	591	3318.85
895.71	590.9	3320.07
895.81	590.8	3363.94
895.91	590.7	3413.86
896.01	590.6	3380.23
896.11	590.5	3402.75
896.21	590.4	3181.56
896.31	590.3	3392.33
896.41	590.2	3407.39
896.51	590.1	3443.01
896.61	590	3263.52
896.71	589.9	3293.93
896.81	589.8	3201.2
896.91	589.7	3171.21
897.01	589.6	3308.17
897.11	589.5	3250.98
897.21	589.4	3154.93
897.31	589.3	3254.14
897.41	589.2	3267.75
897.51	589.1	3275.85
897.61	589	3273.31
897.71	588.9	3244.96
897.81	588.8	3260.82
897.91	588.7	3388.97
898.01	588.6	3362.82
898.11	588.5	3279.77
898.21	588.4	3306.32
898.31	588.3	3304.42
898.41	588.2	3312.47
898.51	588.1	3372.37
898.61	588	3338.86
898.71	587.9	3342.46
898.81	587.8	3339.16
898.91	587.7	3350.25
899.01	587.6	3276.89
899.11	587.5	3282.54
899.21	587.4	3364.93
899.31	587.3	3337.87
899.41	587.2	3319.11
899.51	587.1	3430.6
899.61	587	3281.84
899.71	586.9	3303.62
899.81	586.8	3418.31
899.91	586.7	3411.99
900.01	586.6	3555.63
900.11	586.5	3461.71
900.21	586.4	3464.3
900.31	586.3	3403.63
900.41	586.2	3313.31
900.51	586.1	3358.79
900.61	586	3342.77
900.71	585.9	3349.8
900.81	585.8	3501.42
900.91	585.7	3506.8
901.01	585.6	3448.13
901.11	585.5	3492.4
901.21	585.4	3391.28
901.31	585.3	3309.25
901.41	585.2	3397.77
901.51	585.1	3351.19
901.61	585	3416.56
901.71	584.9	3394.33
901.81	584.8	3554.5
901.91	584.7	3536.52
902.01	584.6	3348.43
902.11	584.5	3402.9
902.21	584.4	3523.72
902.31	584.3	3433.08
902.41	584.2	3370.54
902.51	584.1	3405.35
902.61	584	3510.02
902.71	583.9	3413.43
902.81	583.8	3502.13
902.91	583.7	3354.74
903.01	583.6	3287.4
903.11	583.5	3352.11
903.21	583.4	3433.31
903.31	583.3	3336.52
903.41	583.2	3436.92
903.51	583.1	3442.57
903.61	583	3390.07
903.71	582.9	3416.58
903.81	582.8	3370.93
903.91	582.7	3442.27
904.01	582.6	3312.17
904.11	582.5	3528.72
904.21	582.4	3453.26
904.31	582.3	3407.76
904.41	582.2	3365.45
904.51	582.1	3502.8
904.61	582	3489.24
904.71	581.9	3509.43
904.81	581.8	3567.77
904.91	581.7	3446.16
905.01	581.6	3456.2
905.11	581.5	3463.03
905.21	581.4	3418.32
905.31	581.3	3380.55
905.41	581.2	3527.19
905.51	581.1	3557.12
905.61	581	3555
905.71	580.9	3607.54
905.81	580.8	3512.12
905.91	580.7	3500.74
906.01	580.6	3580.52
906.11	580.5	3490.95
906.21	580.4	3361.53
906.31	580.3	3608.45
906.41	580.2	3505.32
906.51	580.1	3449.95
906.61	580	3590.02
906.71	579.9	3496.49
906.81	579.8	3500.61
906.91	579.7	3466.43
907.01	579.6	3522.8
907.11	579.5	3437.71
907.21	579.4	3504.93
907.31	579.3	3548.2
907.41	579.2	3480.46
907.51	579.1	3568.77
907.61	579	3541.33
907.71	578.9	3613.89
907.81	578.8	3610.35
907.91	578.7	3486.01
908.01	578.6	3400.27
908.11	578.5	3655.88
908.21	578.4	3706.48
908.31	578.3	3644.89
908.41	578.2	3649.84
908.51	578.1	3585.29
908.61	578	3546.29
908.71	577.9	3390.34
908.81	577.8	3420.24
908.91	577.7	3403.24
909.01	577.6	3443.54
909.11	577.5	3595.18
909.21	577.4	3603.48
909.31	577.3	3534.47
909.41	577.2	3618.76
909.51	577.1	3601.31
909.61	577	3539.15
909.71	576.9	3495.44
909.81	576.8	3490.22
909.91	576.7	3686.76
910.01	576.6	3657.2
910.11	576.5	3705.08
910.21	576.4	3581.97
910.31	576.3	3578.6
910.41	576.2	3638.13
910.51	576.1	3504.46
910.61	576	3584.49
910.71	575.9	3572.07
910.81	575.8	3595.35
910.91	575.7	3502.57
911.01	575.6	3434.6
911.11	575.5	3578.87
911.21	575.4	3467.99
911.31	575.3	3525.01
911.41	575.2	3605.99
911.51	575.1	3616.15
911.61	575	3537.22
911.71	574.9	3566.34
911.81	574.8	3590.31
911.91	574.7	3625.97
912.01	574.6	3494.49
912.11	574.5	3543.25
912.21	574.4	3656.36
912.31	574.3	3558.47
912.41	574.2	3548.78
912.51	574.1	3601.89
912.61	574	3580.69
912.71	573.9	3511.7
912.81	573.8	3383.65
912.91	573.7	3542.51
913.01	573.6	3697.21
913.11	573.5	3625.96
913.21	573.4	3642.86
913.31	573.3	3464.26
913.41	573.2	3566.36
913.51	573.1	3609.35
913.61	573	3604.75
913.71	572.9	3571.84
913.81	572.8	3624.54
913.91	572.7	3566.88
914.01	572.6	3683.67
914.11	572.5	3684.86
914.21	572.4	3690.6
914.31	572.3	3677.03
914.41	572.2	3626.12
914.51	572.1	3637.7
914.61	572	3600.49
914.71	571.9	3621.17
914.81	571.8	3719.6
914.91	571.7	3610.93
915.01	571.6	3594.71
915.11	571.5	3649.54
915.21	571.4	3561.26
915.31	571.3	3662.89
915.41	571.2	3642.41
915.51	571.1	3633.53
915.61	571	3742.8
915.71	570.9	3774.62
915.81	570.8	3529.74
915.91	570.7	3540.31
916.01	570.6	3557.38
916.11	570.5	3524.79
916.21	570.4	3529.46
916.31	570.3	3517.42
916.41	570.2	3622.23
916.51	570.1	3670.04
916.61	570	3477.05
916.71	569.9	3493.26
916.81	569.8	3583.02
916.91	569.7	3705.02
917.01	569.6	3550.73
917.11	569.5	3675.43
917.21	569.4	3702.58
917.31	569.3	3474.43
917.41	569.2	3528.88
917.51	569.1	3577.38
917.61	569	3563.73
917.71	568.9	3593.58
917.81	568.8	3649.47
917.91	568.7	3508.32
918.01	568.6	3451.06
918.11	568.5	3605.7
918.21	568.4	3633.74
918.31	568.3	3546.48
918.41	568.2	3526.57
918.51	568.1	3456.96
918.61	568	3708.49
918.71	567.9	3682.68
918.81	567.8	3602.01
918.91	567.7	3594.84
919.01	567.6	3532.07
919.11	567.5	3584.7
919.21	567.4	3462.28
919.31	567.3	3548.41
919.41	567.2	3666.44
919.51	567.1	3661.71
919.61	567	3629.24
919.71	566.9	3526.51
919.81	566.8	3517.18
919.91	566.7	3446.9
920.01	566.6	3504.27
920.11	566.5	3417.39
920.21	566.4	3494.26
920.31	566.3	3628.33
920.41	566.2	3572.34
920.51	566.1	3531.21
920.61	566	3500.87
920.71	565.9	3578.83
920.81	565.8	3585.29
920.91	565.7	3661.45
921.01	565.6	3680.46
921.11	565.5	3617.62
921.21	565.4	3627.68
921.31	565.3	3541.63
921.41	565.2	3513.74
921.51	565.1	3566.69
921.61	565	3600.44
921.71	564.9	3582.94
921.81	564.8	3461.49
921.91	564.7	3490.69
922.01	564.6	3611.44
922.11	564.5	3497.54
922.21	564.4	3582.13
922.31	564.3	3582.78
922.41	564.2	3610.62
922.51	564.1	3602.76
922.61	564	3517.35
922.71	563.9	3623.84
922.81	563.8	3587.88
922.91	563.7	3533.87
923.01	563.6	3747.76
923.11	563.5	3704.59
923.21	563.4	3677.98
923.31	563.3	3552.46
923.41	563.2	3565.15
923.51	563.1	3658.33
923.61	563	3592.66
923.71	562.9	3421.74
923.81	562.8	3524.87
923.91	562.7	3712.59
924.01	562.6	3660.52
924.11	562.5	3557.89
924.21	562.4	3587.37
924.31	562.3	3536.04
924.41	562.2	3506.81
924.51	562.1	3570.19
924.61	562	3694.91
924.71	561.9	3732.37
924.81	561.8	3686.89
924.91	561.7	3639.41
925.01	561.6	3562.48
925.11	561.5	3553.94
925.21	561.4	3604.75
925.31	561.3	3535.27
925.41	561.2	3430.98
925.51	561.1	3635.39
925.61	561	3713.8
925.71	560.9	3653.71
925.81	560.8	3679.87
925.91	560.7	3559.27
926.01	560.6	3717.38
926.11	560.5	3726.83
926.21	560.4	3672.69
926.31	560.3	3630.14
926.41	560.2	3605.29
926.51	560.1	3709.89
926.61	560	3664.29
926.71	559.9	3653.29
926.81	559.8	3638.54
926.91	559.7	3695.88
927.01	559.6	3696.68
927.11	559.5	3725.37
927.21	559.4	3736.72
927.31	559.3	3610.36
927.41	559.2	3656.5
927.51	559.1	3590.59
927.61	559	3700.48
927.71	558.9	3768.87
927.81	558.8	3775.66
927.91	558.7	3730.4
928.01	558.6	3678.73
928.11	558.5	3851.37
928.21	558.4	3794.75
928.31	558.3	3827.43
928.41	558.2	3751.06
928.51	558.1	3748.54
928.61	558	3687.02
928.71	557.9	3606.2
928.81	557.8	3630.23
928.91	557.7	3768.16
929.01	557.6	3860.63
929.11	557.5	3802.66
929.21	557.4	3632.28
929.31	557.3	3804.26
929.41	557.2	3789.28
929.51	557.1	3674.9
929.61	557	3854.27
929.71	556.9	3796.89
929.81	556.8	3848.11
929.91	556.7	3802.43
930.01	556.6	3830.64
930.11	556.5	3759.01
930.21	556.4	3778.02
930.31	556.3	3758.64
930.41	556.2	3823.8
930.51	556.1	3848.41
930.61	556	3957.27
930.71	555.9	3942.48
930.81	555.8	4007.99
930.91	555.7	3838.3
931.01	555.6	3678.41
931.11	555.5	3808.91
931.21	555.4	3966.12
931.31	555.3	3926.72
931.41	555.2	4046.33
931.51	555.1	3929.23
931.61	555	3971.68
931.71	554.9	3994.03
931.81	554.8	4063.88
931.91	554.7	4155.08
932.01	554.6	4097.43
932.11	554.5	4107.83
932.21	554.4	4007.17
932.31	554.3	4107.07
932.41	554.2	4058.06
932.51	554.1	4174.71
932.61	554	4090.5
932.71	553.9	4195.34
932.81	553.8	4215.88
932.91	553.7	4101.12
933.01	553.6	4369.66
933.11	553.5	4328.7
933.21	553.4	4366.99
933.31	553.3	4455.92
933.41	553.2	4469.91
933.51	553.1	4390.34
933.61	553	4296.93
933.71	552.9	4533.16
933.81	552.8	4608.39
933.91	552.7	4501.62
934.01	552.6	4582.25
934.11	552.5	4611.98
934.21	552.4	4675.16
934.31	552.3	4681.09
934.41	552.2	4826.17
934.51	552.1	4930.04
934.61	552	4929.82
934.71	551.9	5078.94
934.81	551.8	5082.62
934.91	551.7	5118.74
935.01	551.6	5276.96
935.11	551.5	5324.38
935.21	551.4	5386.05
935.31	551.3	5500.92
935.41	551.2	5468.84
935.51	551.1	5444.11
935.61	551	5538.93
935.71	550.9	5590.74
935.81	550.8	5838.36
935.91	550.7	5952.82
936.01	550.6	6061.58
936.11	550.5	6247.45
936.21	550.4	6233.16
936.31	550.3	6330.97
936.41	550.2	6445.88
936.51	550.1	6611.89
936.61	550	6732.35
936.71	549.9	6950.46
936.81	549.8	7073.71
936.91	549.7	7208.42
937.01	549.6	7338.87
937.11	549.5	7587.83
937.21	549.4	7601.63
937.31	549.3	7960.34
937.41	549.2	8084.44
937.51	549.1	8290.69
937.61	549	8509.04
937.71	548.9	8799.34
937.81	548.8	8945.69
937.91	548.7	9258.39
938.01	548.6	9418.23
938.11	548.5	9703.58
938.21	548.4	9870.03
938.31	548.3	10130.4
938.41	548.2	10291.6
938.51	548.1	10794.5
938.61	548	10992.5
938.71	547.9	11083.6
938.81	547.8	11382.7
938.91	547.7	11561.6
939.01	547.6	11721.5
939.11	547.5	12036
939.21	547.4	12161
939.31	547.3	12566.1
939.41	547.2	12801.4
939.51	547.1	12955.7
939.61	547	13116
939.71	546.9	13413.4
939.81	546.8	13333.7
939.91	546.7	13468
940.01	546.6	13378.1
940.11	546.5	13438.6
940.21	546.4	13258.4
940.31	546.3	13158.4
940.41	546.2	13228.8
940.51	546.1	13052.8
940.61	546	12922
940.71	545.9	12697.9
940.81	545.8	12540.4
940.91	545.7	12349.9
941.01	545.6	12135.4
941.11	545.5	11847.7
941.21	545.4	11491.7
941.31	545.3	11370.3
941.41	545.2	10981.5
941.51	545.1	10638.5
941.61	545	10474.6
941.71	544.9	9943.19
941.81	544.8	9606.71
941.91	544.7	9532.33
942.01	544.6	9177.7
942.11	544.5	8783.41
942.21	544.4	8547.23
942.31	544.3	8249.15
942.41	544.2	7809.91
942.51	544.1	7610.27
942.61	544	7493.64
942.71	543.9	7230.2
942.81	543.8	6962.51
942.91	543.7	6777.37
943.01	543.6	6404.63
943.11	543.5	6074.29
943.21	543.4	6040.25
943.31	543.3	5835.86
943.41	543.2	5719.51
943.51	543.1	5328.32
943.61	543	5256.48
943.71	542.9	5018.53
943.81	542.8	4990.09
943.91	542.7	4840.99
944.01	542.6	4749.34
944.11	542.5	4427.7
944.21	542.4	4332.35
944.31	542.3	4260.4
944.41	542.2	4108.95
944.51	542.1	3990.25
944.61	542	3850.75
944.71	541.9	3668.15
944.81	541.8	3491.45
944.91	541.7	3499.59
945.01	541.6	3526.24
945.11	541.5	3373.79
945.21	541.4	3161.08
945.31	541.3	3209.38
945.41	541.2	3032.67
945.51	541.1	2938.16
945.61	541	2875.55
945.71	540.9	2890.7
945.81	540.8	2924.44
945.91	540.7	2835.78
946.01	540.6	2701.42
946.11	540.5	2531.36
946.21	540.4	2330.4
946.31	540.3	2291.84
946.41	540.2	2372.37
946.51	540.1	2175.36
946.61	540	2201.5
946.71	539.9	2270.83
946.81	539.8	2089.82
946.91	539.7	2019.4
947.01	539.6	1931.13
947.11	539.5	1890.47
947.21	539.4	1960.4
947.31	539.3	2012.48
947.41	539.2	1926.11
947.51	539.1	1801.39
947.61	539	1779.27
947.71	538.9	1901.55
947.81	538.8	1922.23
947.91	538.7	1756.01
948.01	538.6	1641.79
948.11	538.5	1520.56
948.21	538.4	1616.14
948.31	538.3	1756.07
948.41	538.2	1622.79
948.51	538.1	1497.47
948.61	538	1484.99
948.71	537.9	1398.81
948.81	537.8	1478.19
948.91	537.7	1427.21
949.01	537.6	1312.48
949.11	537.5	1261.65
949.21	537.4	1324.22
949.31	537.3	1276.99
949.41	537.2	1312.46
949.51	537.1	1231.48
949.61	537	1217.5
949.71	536.9	1254.62
949.81	536.8	1197.78
949.91	536.7	1156.85
950.01	536.6	1125.67
950.11	536.5	1150.38
950.21	536.4	1076
950.31	536.3	1105.76
950.41	536.2	1214.92
950.51	536.1	1115.79
950.61	536	949.649
950.71	535.9	1085.81
950.81	535.8	1033.02
950.91	535.7	1067.38
951.01	535.6	980.394
951.11	535.5	1035.8
951.21	535.4	995.663
951.31	535.3	896.222
951.41	535.2	989.33
951.51	535.1	1014.54
951.61	535	1036.29
951.71	534.9	901.901
951.81	534.8	875.907
951.91	534.7	993.913
952.01	534.6	824.018
952.11	534.5	835.922
952.21	534.4	867.776
952.31	534.3	954.979
952.41	534.2	901.982
952.51	534.1	972.235
952.61	534	947.586
952.71	533.9	972.188
952.81	533.8	998.138
952.91	533.7	948.439
953.01	533.6	931.188
953.11	533.5	1062.14
953.21	533.4	1087.29
953.31	533.3	960.385
953.41	533.2	955.282
953.51	533.1	992.43
953.61	533	899.626
953.71	532.9	1030.22
953.81	532.8	1056.67
953.91	532.7	1049.36
954.01	532.6	1054.76
954.11	532.5	1133.55
954.21	532.4	1021.5
954.31	532.3	1006.59
954.41	532.2	967.982
954.51	532.1	922.325
954.61	532	896.567
954.71	531.9	760.408
954.81	531.8	831.699
954.91	531.7	865.289
955.01	531.6	891.929
955.11	531.5	755.319
955.21	531.4	663.408
955.31	531.3	584.096
955.41	531.2	805.434
955.51	531.1	724.222
955.61	531	678.609
955.71	530.9	577.146
955.81	530.8	508.032
955.91	530.7	524.968
956.01	530.6	570.103
956.11	530.5	574.938
956.21	530.4	590.872
956.31	530.3	439.606
956.41	530.2	492.99
956.51	530.1	525.473
956.61	530	498.905
956.71	529.9	420.237
956.81	529.8	432.369
956.91	529.7	427.201
957.01	529.6	481.581
957.11	529.5	546.012
957.21	529.4	460.742
957.31	529.3	448.871
957.41	529.2	501.75
957.51	529.1	399.679
957.61	529	588.107
957.71	528.9	527.135
957.81	528.8	433.513
957.91	528.7	511.99
958.01	528.6	564.766
958.11	528.5	439.143
958.21	528.4	446.318
958.31	528.3	320.244
958.41	528.2	367.969
958.51	528.1	407.793
958.61	528	351.217
958.71	527.9	355.691
958.81	527.8	342.164
958.91	527.7	415.487
959.01	527.6	369.76
959.11	527.5	375.682
959.21	527.4	345.254
959.31	527.3	336.625
959.41	527.2	439.296
959.51	527.1	301.967
959.61	527	303.737
959.71	526.9	366.507
959.81	526.8	388.426
959.91	526.7	197.395
960.01	526.6	263.364
960.11	526.5	243.182
960.21	526.4	299.25
960.31	526.3	367.517
960.41	526.2	332.384
960.51	526.1	376.251
960.61	526	386.368
960.71	525.9	398.234
960.81	525.8	397.699
960.91	525.7	411.665
961.01	525.6	280.53
961.11	525.5	285.594
961.21	525.4	370.608
961.31	525.3	366.372
961.41	525.2	265.736
961.51	525.1	273.099
961.61	525	245.762
961.71	524.9	389.474
961.81	524.8	267.886
961.91	524.7	361.948
962.01	524.6	305.81
962.11	524.5	317.221
962.21	524.4	297.681
962.31	524.3	228.742
962.41	524.2	297.152
962.51	524.1	241.362
962.61	524	220.771
962.71	523.9	293.98
962.81	523.8	265.339
962.91	523.7	364.697
963.01	523.6	300.606
963.11	523.5	213.313
963.21	523.4	268.821
963.31	523.3	235.328
963.41	523.2	364.585
963.51	523.1	378.491
963.61	523	209.498
963.71	522.9	248.504
963.81	522.8	243.009
963.91	522.7	252.414
964.01	522.6	289.469
964.11	522.5	312.474
964.21	522.4	229.878
964.31	522.3	273.483
964.41	522.2	264.336
964.51	522.1	182.74
964.61	522	130.043
964.71	521.9	215.346
964.81	521.8	278.299
964.91	521.7	265.051
965.01	521.6	295.353
965.11	521.5	230.155
965.21	521.4	151.606
965.31	521.3	301.157
965.41	521.2	225.358
965.51	521.1	273.259
965.61	521	318.409
965.71	520.9	351.709
965.81	520.8	282.059
965.91	520.7	208.809
966.01	520.6	233.208
966.11	520.5	95.3069
966.21	520.4	158.806
966.31	520.3	196.304
966.41	520.2	76.2524
966.51	520.1	95.7503
966.61	520	237.998
966.71	519.9	197.196
966.81	519.8	236.443
966.91	519.7	255.19
967.01	519.6	226.136
967.11	519.5	299.083
967.21	519.4	185.729
967.31	519.3	53.325
967.41	519.2	113.821
967.51	519.1	73.1162
967.61	519	186.161
967.71	518.9	148.356
967.81	518.8	230.001
967.91	518.7	150.096
968.01	518.6	285.24
968.11	518.5	114.734
968.21	518.4	331.228
968.31	518.3	311.472
968.41	518.2	163.815
968.51	518.1	216.058
968.61	518	127.151
968.71	517.9	112.894
968.81	517.8	227.687
968.91	517.7	197.129
969.01	517.6	74.221
969.11	517.5	140.763
969.21	517.4	206.405
969.31	517.3	174.146
969.41	517.2	143.387
969.51	517.1	86.5785
969.61	517	110.619
969.71	516.9	172.66
969.81	516.8	157.701
969.91	516.7	100.391
970.01	516.6	174.131
970.11	516.5	266.271
970.21	516.4	90.6606
970.31	516.3	157.5
970.41	516.2	94.2895
970.51	516.1	4.12869
970.61	516	165.118
970.71	515.9	-13.3935
970.81	515.8	90.0451
970.91	515.7	150.784
971.01	515.6	24.7719
971.11	515.5	170.86
971.21	515.4	264.698
971.31	515.3	200.136
971.41	515.2	126.623
971.51	515.1	184.361
971.61	515	145.548
971.71	514.9	135.885
971.81	514.8	166.822
971.91	514.7	228.209
972.01	514.6	168.296
972.11	514.5	102.932
972.21	514.4	124.368
972.31	514.3	142.555
972.41	514.2	12.2906
972.51	514.1	55.9265
972.61	514	90.4122
972.71	513.9	23.3978
972.81	513.8	15.8333
972.91	513.7	136.019
973.01	513.6	-2.99619
973.11	513.5	110.689
973.21	513.4	146.524
973.31	513.3	130.959
973.41	513.2	164.643
973.51	513.1	161.078
973.61	513	137.162
973.71	512.9	63.0465
973.81	512.8	93.6307
973.91	512.7	192.865
974.01	512.6	127.299
974.11	512.5	185.832
974.21	512.4	224.816
974.31	512.3	141.6
974.41	512.2	111.733
974.51	512.1	128.017
974.61	512	169.55
974.71	511.9	67.933
974.81	511.8	142.666
974.91	511.7	151.899
975.01	511.6	170.882
975.11	511.5	134.165
975.21	511.4	131.897
975.31	511.3	49.6299
975.41	511.2	294.262
975.51	511.1	213.395
975.61	511	86.127
975.71	510.9	-36.3408
975.81	510.8	107.441
975.91	510.7	89.8734
976.01	510.6	-79.3946
976.11	510.5	-78.4628
976.21	510.4	-35.5809
976.31	510.3	290.701
976.41	510.2	131.532
976.51	510.1	60.714
976.61	510	123.296
976.71	509.9	277.427
976.81	509.8	115.058
976.91	509.7	163.49
977.01	509.6	115.921
977.11	509.5	71.4522
977.21	509.4	90.3333
977.31	509.3	76.5144
977.41	509.2	107.195
977.51	509.1	-19.1736
977.61	509	38.3574
977.71	508.9	96.4883
977.81	508.8	115.419
977.91	508.7	34.2499
978.01	508.6	21.2806
978.11	508.5	55.4113
978.21	508.4	39.592
978.31	508.3	0.772645
978.41	508.2	78.8532
978.51	508.1	-19.6662
978.61	508	20.5143
978.71	507.9	55.4948
978.81	507.8	28.8253
978.91	507.7	148.356
979.01	507.6	155.236
979.11	507.5	23.6666
