c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Pr:Au4p
	Characteristic Energy eV	1486.61	Acquisition Time s	3
KE_Pr:Au4p	BE_Pr:Au4p	CPS_Pr:Au4p
872.21	614.4	1291.66
872.31	614.3	1301.76
872.41	614.2	1262.87
872.51	614.1	1297.2
872.61	614	1216.11
872.71	613.9	1272.74
872.81	613.8	1199.51
872.91	613.7	1242.68
873.01	613.6	1264.59
873.11	613.5	1278.92
873.21	613.4	1271.29
873.31	613.3	1277.53
873.41	613.2	1232.26
873.51	613.1	1229.56
873.61	613	1284.3
873.71	612.9	1261.83
873.81	612.8	1255.27
873.91	612.7	1266.94
874.01	612.6	1329.74
874.11	612.5	1249.64
874.21	612.4	1286.11
874.31	612.3	1280.51
874.41	612.2	1198.64
874.51	612.1	1172.11
874.61	612	1233.34
874.71	611.9	1254.34
874.81	611.8	1220.97
874.91	611.7	1283.01
875.01	611.6	1261.84
875.11	611.5	1222.91
875.21	611.4	1291.27
875.31	611.3	1241.7
875.41	611.2	1272.87
875.51	611.1	1354.6
875.61	611	1311.6
875.71	610.9	1343.66
875.81	610.8	1282.36
875.91	610.7	1248.39
876.01	610.6	1257.86
876.11	610.5	1243.95
876.21	610.4	1249.48
876.31	610.3	1239.58
876.41	610.2	1289.21
876.51	610.1	1335.31
876.61	610	1321.07
876.71	609.9	1323.36
876.81	609.8	1264.63
876.91	609.7	1275.49
877.01	609.6	1273.55
877.11	609.5	1362.11
877.21	609.4	1220.87
877.31	609.3	1250.47
877.41	609.2	1228.33
877.51	609.1	1203.86
877.61	609	1345.08
877.71	608.9	1337.48
877.81	608.8	1273.9
877.91	608.7	1313.4
878.01	608.6	1360.09
878.11	608.5	1342.81
878.21	608.4	1268.27
878.31	608.3	1294.07
878.41	608.2	1308.39
878.51	608.1	1314.82
878.61	608	1348.94
878.71	607.9	1269.17
878.81	607.8	1216.46
878.91	607.7	1242.45
879.01	607.6	1291.77
879.11	607.5	1253.59
879.21	607.4	1259.05
879.31	607.3	1283.54
879.41	607.2	1268.53
879.51	607.1	1249.69
879.61	607	1251.47
879.71	606.9	1272.1
879.81	606.8	1292.85
879.91	606.7	1281.01
880.01	606.6	1246.76
880.11	606.5	1351.05
880.21	606.4	1352.47
880.31	606.3	1273.99
880.41	606.2	1259.67
880.51	606.1	1288.56
880.61	606	1273.98
880.71	605.9	1281.73
880.81	605.8	1239.72
880.91	605.7	1228.54
881.01	605.6	1304.46
881.11	605.5	1339.61
881.21	605.4	1297.46
881.31	605.3	1266.24
881.41	605.2	1265.03
881.51	605.1	1340.88
881.61	605	1292.83
881.71	604.9	1217.74
881.81	604.8	1244.26
881.91	604.7	1359.27
882.01	604.6	1308.49
882.11	604.5	1297.94
882.21	604.4	1321.39
882.31	604.3	1271.53
882.41	604.2	1301.41
882.51	604.1	1258.2
882.61	604	1321.44
882.71	603.9	1295.09
882.81	603.8	1299.07
882.91	603.7	1309.95
883.01	603.6	1275.79
883.11	603.5	1338.34
883.21	603.4	1290.78
883.31	603.3	1327.83
883.41	603.2	1239.34
883.51	603.1	1257.65
883.61	603	1287.43
883.71	602.9	1330.24
883.81	602.8	1295.31
883.91	602.7	1297.76
884.01	602.6	1344.1
884.11	602.5	1305.54
884.21	602.4	1326.75
884.31	602.3	1293.56
884.41	602.2	1358.2
884.51	602.1	1294.77
884.61	602	1294.85
884.71	601.9	1284.75
884.81	601.8	1360.16
884.91	601.7	1329.93
885.01	601.6	1289.1
885.11	601.5	1285.48
885.21	601.4	1280.58
885.31	601.3	1265.92
885.41	601.2	1268.06
885.51	601.1	1304.93
885.61	601	1280.3
885.71	600.9	1364.93
885.81	600.8	1333.07
885.91	600.7	1292.47
886.01	600.6	1283.28
886.11	600.5	1336.98
886.21	600.4	1275.81
886.31	600.3	1250.08
886.41	600.2	1332.88
886.51	600.1	1199.18
886.61	600	1229.51
886.71	599.9	1341.88
886.81	599.8	1307.08
886.91	599.7	1248.88
887.01	599.6	1259.18
887.11	599.5	1358.18
887.21	599.4	1390.84
887.31	599.3	1308.67
887.41	599.2	1321.63
887.51	599.1	1286.36
887.61	599	1302.06
887.71	598.9	1382.16
887.81	598.8	1325.65
887.91	598.7	1237.01
888.01	598.6	1328.87
888.11	598.5	1333.5
888.21	598.4	1314.56
888.31	598.3	1294.49
888.41	598.2	1263.42
888.51	598.1	1301.21
888.61	598	1330.87
888.71	597.9	1347.96
888.81	597.8	1231.78
888.91	597.7	1283.21
889.01	597.6	1255.93
889.11	597.5	1256.39
889.21	597.4	1301.78
889.31	597.3	1330.97
889.41	597.2	1349.09
889.51	597.1	1285.88
889.61	597	1352.83
889.71	596.9	1328.32
889.81	596.8	1346.14
889.91	596.7	1293.63
890.01	596.6	1294.72
890.11	596.5	1315.34
890.21	596.4	1300.09
890.31	596.3	1350.44
890.41	596.2	1338.12
890.51	596.1	1334.88
890.61	596	1335.06
890.71	595.9	1329.61
890.81	595.8	1333.43
890.91	595.7	1357.21
891.01	595.6	1309.52
891.11	595.5	1328.84
891.21	595.4	1268.95
891.31	595.3	1285.23
891.41	595.2	1359.31
891.51	595.1	1332.03
891.61	595	1325.07
891.71	594.9	1353.95
891.81	594.8	1326.37
891.91	594.7	1292.51
892.01	594.6	1274.55
892.11	594.5	1287.23
892.21	594.4	1376.68
892.31	594.3	1344.99
892.41	594.2	1252.93
892.51	594.1	1260.7
892.61	594	1340.24
892.71	593.9	1320.45
892.81	593.8	1307.49
892.91	593.7	1319.53
893.01	593.6	1316.31
893.11	593.5	1341.48
893.21	593.4	1401.12
893.31	593.3	1377.52
893.41	593.2	1424.53
893.51	593.1	1430.3
893.61	593	1381.54
893.71	592.9	1291.07
893.81	592.8	1276.91
893.91	592.7	1289.61
894.01	592.6	1263.91
894.11	592.5	1306.58
894.21	592.4	1349.41
894.31	592.3	1342.85
894.41	592.2	1351.25
894.51	592.1	1357.31
894.61	592	1357.55
894.71	591.9	1289.38
894.81	591.8	1268.37
894.91	591.7	1262.44
895.01	591.6	1310.8
895.11	591.5	1342.8
895.21	591.4	1367.53
895.31	591.3	1280.26
895.41	591.2	1310.68
895.51	591.1	1330.85
895.61	591	1365.44
895.71	590.9	1323.8
895.81	590.8	1342.39
895.91	590.7	1319.25
896.01	590.6	1272.04
896.11	590.5	1279.27
896.21	590.4	1306.19
896.31	590.3	1261.65
896.41	590.2	1330.37
896.51	590.1	1396.03
896.61	590	1379.82
896.71	589.9	1358.84
896.81	589.8	1358.39
896.91	589.7	1267.71
897.01	589.6	1341.8
897.11	589.5	1325.05
897.21	589.4	1344.67
897.31	589.3	1317.02
897.41	589.2	1315.6
897.51	589.1	1326.29
897.61	589	1298.91
897.71	588.9	1260.19
897.81	588.8	1287.24
897.91	588.7	1295.82
898.01	588.6	1386.17
898.11	588.5	1358.21
898.21	588.4	1327.76
898.31	588.3	1355.87
898.41	588.2	1348.95
898.51	588.1	1328.4
898.61	588	1399.71
898.71	587.9	1322.92
898.81	587.8	1355.46
898.91	587.7	1341.57
899.01	587.6	1337.88
899.11	587.5	1343.86
899.21	587.4	1379.8
899.31	587.3	1379
899.41	587.2	1323.81
899.51	587.1	1380.55
899.61	587	1380.66
899.71	586.9	1312.26
899.81	586.8	1258.33
899.91	586.7	1316.44
900.01	586.6	1238.47
900.11	586.5	1325.44
900.21	586.4	1381.14
900.31	586.3	1409.51
900.41	586.2	1274.45
900.51	586.1	1362.81
900.61	586	1372.08
900.71	585.9	1406.28
900.81	585.8	1297.11
900.91	585.7	1311.78
901.01	585.6	1323.37
901.11	585.5	1305.44
901.21	585.4	1330.37
901.31	585.3	1433.9
901.41	585.2	1360.76
901.51	585.1	1339.75
901.61	585	1351.68
901.71	584.9	1426.47
901.81	584.8	1437.13
901.91	584.7	1382.96
902.01	584.6	1333.65
902.11	584.5	1326.17
902.21	584.4	1314
902.31	584.3	1366.32
902.41	584.2	1298.61
902.51	584.1	1349.56
902.61	584	1388.98
902.71	583.9	1383.9
902.81	583.8	1403.56
902.91	583.7	1390.74
903.01	583.6	1401.83
903.11	583.5	1483.05
903.21	583.4	1384.2
903.31	583.3	1360.28
903.41	583.2	1374.8
903.51	583.1	1389.58
903.61	583	1374.59
903.71	582.9	1322.51
903.81	582.8	1344.82
903.91	582.7	1361.64
904.01	582.6	1351.95
904.11	582.5	1304.16
904.21	582.4	1351.14
904.31	582.3	1420.11
904.41	582.2	1399.96
904.51	582.1	1397.57
904.61	582	1361.41
904.71	581.9	1380.42
904.81	581.8	1348.89
904.91	581.7	1273.63
905.01	581.6	1357.54
905.11	581.5	1417.57
905.21	581.4	1345.55
905.31	581.3	1347.05
905.41	581.2	1353.15
905.51	581.1	1296.02
905.61	581	1378.02
905.71	580.9	1368.56
905.81	580.8	1326.96
905.91	580.7	1340.39
906.01	580.6	1358.89
906.11	580.5	1335.66
906.21	580.4	1373.16
906.31	580.3	1412.22
906.41	580.2	1345.62
906.51	580.1	1335.35
906.61	580	1379.37
906.71	579.9	1349.17
906.81	579.8	1361
906.91	579.7	1401.42
907.01	579.6	1300.68
907.11	579.5	1329.14
907.21	579.4	1320.67
907.31	579.3	1312.62
907.41	579.2	1382.71
907.51	579.1	1339.93
907.61	579	1348.19
907.71	578.9	1379.08
907.81	578.8	1380.66
907.91	578.7	1357.52
908.01	578.6	1406.3
908.11	578.5	1377.42
908.21	578.4	1382.81
908.31	578.3	1366.09
908.41	578.2	1309.84
908.51	578.1	1360.85
908.61	578	1356.04
908.71	577.9	1359.15
908.81	577.8	1388.26
908.91	577.7	1334.04
909.01	577.6	1389.09
909.11	577.5	1310.03
909.21	577.4	1359.68
909.31	577.3	1346.72
909.41	577.2	1403.1
909.51	577.1	1367.24
909.61	577	1391.84
909.71	576.9	1419.98
909.81	576.8	1357.59
909.91	576.7	1335.43
910.01	576.6	1359.07
910.11	576.5	1357.97
910.21	576.4	1468.58
910.31	576.3	1353.88
910.41	576.2	1364.28
910.51	576.1	1426.11
910.61	576	1353.91
910.71	575.9	1302.35
910.81	575.8	1366.68
910.91	575.7	1386.11
911.01	575.6	1447.58
911.11	575.5	1417.17
911.21	575.4	1413.7
911.31	575.3	1342.3
911.41	575.2	1317.99
911.51	575.1	1343.65
911.61	575	1415.31
911.71	574.9	1374.5
911.81	574.8	1365.79
911.91	574.7	1378.95
912.01	574.6	1361.61
912.11	574.5	1306.73
912.21	574.4	1332.92
912.31	574.3	1415.91
912.41	574.2	1465.56
912.51	574.1	1296.71
912.61	574	1231.4
912.71	573.9	1402.55
912.81	573.8	1402.87
912.91	573.7	1388.55
913.01	573.6	1354.1
913.11	573.5	1341.01
913.21	573.4	1418.39
913.31	573.3	1365.57
913.41	573.2	1409.09
913.51	573.1	1381.36
913.61	573	1467.64
913.71	572.9	1376.52
913.81	572.8	1292.16
913.91	572.7	1392.6
914.01	572.6	1438.91
914.11	572.5	1393.25
914.21	572.4	1421.29
914.31	572.3	1366.23
914.41	572.2	1373.17
914.51	572.1	1416.64
914.61	572	1432.04
914.71	571.9	1402.41
914.81	571.8	1299.84
914.91	571.7	1374.41
915.01	571.6	1410.81
915.11	571.5	1334.08
915.21	571.4	1416.01
915.31	571.3	1376.17
915.41	571.2	1386.83
915.51	571.1	1346.8
915.61	571	1342.39
915.71	570.9	1290.29
915.81	570.8	1366.88
915.91	570.7	1398.07
916.01	570.6	1356.5
916.11	570.5	1345.89
916.21	570.4	1391.28
916.31	570.3	1362.33
916.41	570.2	1365.42
916.51	570.1	1313.18
916.61	570	1325.36
916.71	569.9	1340.15
916.81	569.8	1316.63
916.91	569.7	1426.98
917.01	569.6	1426.2
917.11	569.5	1335.48
917.21	569.4	1280.47
917.31	569.3	1256.75
917.41	569.2	1362.93
917.51	569.1	1351.01
917.61	569	1324.28
917.71	568.9	1349.39
917.81	568.8	1413.27
917.91	568.7	1335.55
918.01	568.6	1349.82
918.11	568.5	1362.43
918.21	568.4	1342.97
918.31	568.3	1356.51
918.41	568.2	1374.25
918.51	568.1	1344.75
918.61	568	1327.35
918.71	567.9	1382.59
918.81	567.8	1357.79
918.91	567.7	1347.89
919.01	567.6	1337.92
919.11	567.5	1306.66
919.21	567.4	1299.85
919.31	567.3	1317.35
919.41	567.2	1308.25
919.51	567.1	1342.34
919.61	567	1403
919.71	566.9	1362.33
919.81	566.8	1393.89
919.91	566.7	1429.45
920.01	566.6	1343.37
920.11	566.5	1295.36
920.21	566.4	1260.59
920.31	566.3	1314.67
920.41	566.2	1315.26
920.51	566.1	1267.18
920.61	566	1272.67
920.71	565.9	1334.88
920.81	565.8	1384.4
920.91	565.7	1325.35
921.01	565.6	1370.97
921.11	565.5	1377.98
921.21	565.4	1351.63
921.31	565.3	1359.47
921.41	565.2	1333.75
921.51	565.1	1357.46
921.61	565	1346.91
921.71	564.9	1344.05
921.81	564.8	1348.89
921.91	564.7	1277.6
922.01	564.6	1243.57
922.11	564.5	1316.01
922.21	564.4	1326.48
922.31	564.3	1372.22
922.41	564.2	1353.25
922.51	564.1	1299.89
922.61	564	1336.92
922.71	563.9	1395.76
922.81	563.8	1354.19
922.91	563.7	1319.49
923.01	563.6	1425.29
923.11	563.5	1411.12
923.21	563.4	1397.15
923.31	563.3	1441.44
923.41	563.2	1472.37
923.51	563.1	1424.83
923.61	563	1408.72
923.71	562.9	1349.98
923.81	562.8	1312.5
923.91	562.7	1402.73
924.01	562.6	1371.45
924.11	562.5	1335.04
924.21	562.4	1388.06
924.31	562.3	1444.48
924.41	562.2	1397.2
924.51	562.1	1475.05
924.61	562	1384.97
924.71	561.9	1385.32
924.81	561.8	1434.07
924.91	561.7	1435.88
925.01	561.6	1440.09
925.11	561.5	1446.24
925.21	561.4	1474.82
925.31	561.3	1408.83
925.41	561.2	1413.47
925.51	561.1	1417.72
925.61	561	1418.53
925.71	560.9	1452.9
925.81	560.8	1468.04
925.91	560.7	1429.58
926.01	560.6	1534.92
926.11	560.5	1439.09
926.21	560.4	1431.53
926.31	560.3	1393
926.41	560.2	1385.43
926.51	560.1	1401.1
926.61	560	1453.94
926.71	559.9	1394.4
926.81	559.8	1346.97
926.91	559.7	1374.77
927.01	559.6	1458.4
927.11	559.5	1415.36
927.21	559.4	1341.92
927.31	559.3	1332.18
927.41	559.2	1301.28
927.51	559.1	1238
927.61	559	1291.8
927.71	558.9	1291.92
927.81	558.8	1245.68
927.91	558.7	1252.47
928.01	558.6	1273.59
928.11	558.5	1223.88
928.21	558.4	1231.07
928.31	558.3	1204.06
928.41	558.2	1247.04
928.51	558.1	1191.06
928.61	558	1249.11
928.71	557.9	1257.03
928.81	557.8	1142.41
928.91	557.7	1189.13
929.01	557.6	1144.81
929.11	557.5	1192.85
929.21	557.4	1166.63
929.31	557.3	1205.01
929.41	557.2	1144.59
929.51	557.1	1123.44
929.61	557	1017.01
929.71	556.9	1063.99
929.81	556.8	1049.8
929.91	556.7	1138.4
930.01	556.6	1123.31
930.11	556.5	1124.22
930.21	556.4	1032.59
930.31	556.3	1081.46
930.41	556.2	1119.43
930.51	556.1	1070.53
930.61	556	1035.3
930.71	555.9	1083.14
930.81	555.8	1114.44
930.91	555.7	1085.3
931.01	555.6	1034.94
931.11	555.5	1011.93
931.21	555.4	1014
931.31	555.3	955.163
931.41	555.2	1035.73
931.51	555.1	1036.45
931.61	555	1039.15
931.71	554.9	1066.84
931.81	554.8	1089.57
931.91	554.7	1043.63
932.01	554.6	1055.95
932.11	554.5	1022.51
932.21	554.4	1000.6
932.31	554.3	1029.99
932.41	554.2	1010.61
932.51	554.1	972.1
932.61	554	1046.22
932.71	553.9	1004.27
932.81	553.8	1040.13
932.91	553.7	1099.58
933.01	553.6	1106.1
933.11	553.5	1032.31
933.21	553.4	963.395
933.31	553.3	977.81
933.41	553.2	1069.29
933.51	553.1	1016.41
933.61	553	1059.65
933.71	552.9	1040.9
933.81	552.8	1005.41
933.91	552.7	1064.85
934.01	552.6	1057.7
934.11	552.5	1114.54
934.21	552.4	1057.28
934.31	552.3	1093.69
934.41	552.2	1060
934.51	552.1	1076.9
934.61	552	1100.88
934.71	551.9	1124.95
934.81	551.8	1201.69
934.91	551.7	1148.26
935.01	551.6	1236.39
935.11	551.5	1193.8
935.21	551.4	1172.7
935.31	551.3	1174.8
935.41	551.2	1213.37
935.51	551.1	1240.13
935.61	551	1338.83
935.71	550.9	1288
935.81	550.8	1306.69
935.91	550.7	1318.09
936.01	550.6	1324.52
936.11	550.5	1298.22
936.21	550.4	1341.88
936.31	550.3	1388.44
936.41	550.2	1410.8
936.51	550.1	1353.53
936.61	550	1442.75
936.71	549.9	1452.34
936.81	549.8	1476.57
936.91	549.7	1530.89
937.01	549.6	1508.28
937.11	549.5	1602.53
937.21	549.4	1621.09
937.31	549.3	1648.18
937.41	549.2	1775.83
937.51	549.1	1818.72
937.61	549	1812.17
937.71	548.9	1837.29
937.81	548.8	1811.67
937.91	548.7	1854.72
938.01	548.6	1938.8
938.11	548.5	1951.05
938.21	548.4	2035.7
938.31	548.3	2107.85
938.41	548.2	2168.33
938.51	548.1	2213.17
938.61	548	2189.55
938.71	547.9	2256.1
938.81	547.8	2340.81
938.91	547.7	2312.92
939.01	547.6	2397.23
939.11	547.5	2441.57
939.21	547.4	2529.04
939.31	547.3	2543.32
939.41	547.2	2560.96
939.51	547.1	2625.5
939.61	547	2614.94
939.71	546.9	2657.44
939.81	546.8	2592.38
939.91	546.7	2682.08
940.01	546.6	2672.58
940.11	546.5	2639.45
940.21	546.4	2713.39
940.31	546.3	2684.09
940.41	546.2	2683.09
940.51	546.1	2593.36
940.61	546	2630.52
940.71	545.9	2605.92
940.81	545.8	2557.65
940.91	545.7	2510.18
941.01	545.6	2415.58
941.11	545.5	2377.91
941.21	545.4	2461.01
941.31	545.3	2271.5
941.41	545.2	2250.26
941.51	545.1	2205.79
941.61	545	2118.01
941.71	544.9	2070.44
941.81	544.8	2116.13
941.91	544.7	1987.96
942.01	544.6	1845.95
942.11	544.5	1846.6
942.21	544.4	1835.79
942.31	544.3	1757.01
942.41	544.2	1681.67
942.51	544.1	1595.59
942.61	544	1502.08
942.71	543.9	1521.16
942.81	543.8	1469.42
942.91	543.7	1378.33
943.01	543.6	1344.12
943.11	543.5	1326.24
943.21	543.4	1274.15
943.31	543.3	1201.04
943.41	543.2	1237.32
943.51	543.1	1165.1
943.61	543	1132.88
943.71	542.9	1065.43
943.81	542.8	1030.54
943.91	542.7	968.087
944.01	542.6	961.099
944.11	542.5	933.244
944.21	542.4	949.222
944.31	542.3	1003.77
944.41	542.2	932.275
944.51	542.1	870.617
944.61	542	912.459
944.71	541.9	826.134
944.81	541.8	826.775
944.91	541.7	765.815
945.01	541.6	717.721
945.11	541.5	673.994
945.21	541.4	663.299
945.31	541.3	678.037
945.41	541.2	702.974
945.51	541.1	720.877
945.61	541	671.414
945.71	540.9	657.716
945.81	540.8	676.585
945.91	540.7	642.552
946.01	540.6	594.953
946.11	540.5	494.153
946.21	540.4	517.953
946.31	540.3	622.519
946.41	540.2	606.217
946.51	540.1	582.982
946.61	540	519.612
946.71	539.9	526.309
946.81	539.8	458.205
946.91	539.7	470.235
947.01	539.6	448.796
947.11	539.5	495.491
947.21	539.4	505.085
947.31	539.3	480.012
947.41	539.2	443.805
947.51	539.1	446.631
947.61	539	423.423
947.71	538.9	408.581
947.81	538.8	356.572
947.91	538.7	374.563
948.01	538.6	362.686
948.11	538.5	367.109
948.21	538.4	344.131
948.31	538.3	366.686
948.41	538.2	385.107
948.51	538.1	341.861
948.61	538	363.114
948.71	537.9	272.001
948.81	537.8	363.12
948.91	537.7	290.638
949.01	537.6	309.323
949.11	537.5	308.141
949.21	537.4	308.124
949.31	537.3	330.941
949.41	537.2	347.59
949.51	537.1	392.506
949.61	537	318.921
949.71	536.9	355.169
949.81	536.8	288.716
949.91	536.7	342.496
950.01	536.6	248.042
950.11	536.5	296.555
950.21	536.4	316.134
950.31	536.3	263.545
950.41	536.2	277.656
950.51	536.1	295.133
950.61	536	315.41
950.71	535.9	271.353
950.81	535.8	269.562
950.91	535.7	209.537
951.01	535.6	254.279
951.11	535.5	209.72
951.21	535.4	194.194
951.31	535.3	182.6
951.41	535.2	207.506
951.51	535.1	316.545
951.61	535	277.517
951.71	534.9	190.122
951.81	534.8	284.06
951.91	534.7	313.963
952.01	534.6	310.767
952.11	534.5	276.236
952.21	534.4	234.505
952.31	534.3	206.307
952.41	534.2	252.509
952.51	534.1	245.243
952.61	534	266.444
952.71	533.9	251.177
952.81	533.8	243.177
952.91	533.7	261.176
953.01	533.6	261.274
953.11	533.5	246.106
953.21	533.4	274.237
953.31	533.3	265.735
953.41	533.2	249.365
953.51	533.1	270.494
953.61	533	370.057
953.71	532.9	323.686
953.81	532.8	258.748
953.91	532.7	247.309
954.01	532.6	236.737
954.11	532.5	247.83
954.21	532.4	217.424
954.31	532.3	302.65
954.41	532.2	311.376
954.51	532.1	268.034
954.61	532	246.959
954.71	531.9	127.484
954.81	531.8	197.341
954.91	531.7	227.598
955.01	531.6	231.988
955.11	531.5	239.077
955.21	531.4	297.333
955.31	531.3	303.255
955.41	531.2	202.71
955.51	531.1	267.297
955.61	531	227.418
955.71	530.9	186.405
955.81	530.8	197.025
955.91	530.7	208.044
956.01	530.6	265.596
956.11	530.5	184.848
956.21	530.4	241.267
956.31	530.3	192.484
956.41	530.2	181.735
956.51	530.1	162.385
956.61	530	171.435
956.71	529.9	147.651
956.81	529.8	150.367
956.91	529.7	183.449
957.01	529.6	140.13
957.11	529.5	162.578
957.21	529.4	177.392
957.31	529.3	166.873
957.41	529.2	147.686
957.51	529.1	175.599
957.61	529	203.745
957.71	528.9	184.39
957.81	528.8	114.268
957.91	528.7	153.146
958.01	528.6	164.991
958.11	528.5	114.535
958.21	528.4	132.545
958.31	528.3	135.021
958.41	528.2	176.531
958.51	528.1	153.506
958.61	528	113.048
958.71	527.9	99.5566
958.81	527.8	177.531
958.91	527.7	121.572
959.01	527.6	145.112
959.11	527.5	136.186
959.21	527.4	110.626
959.31	527.3	200.665
959.41	527.2	211.904
959.51	527.1	192.776
959.61	527	118.748
959.71	526.9	127.652
959.81	526.8	105.356
959.91	526.7	162.293
960.01	526.6	166.597
960.11	526.5	94.6334
960.21	526.4	112.336
960.31	526.3	122.939
960.41	526.2	137.341
960.51	526.1	76.109
960.61	526	153.044
960.71	525.9	136.978
960.81	525.8	142.879
960.91	525.7	109.479
961.01	525.6	90.1789
961.11	525.5	96.6451
961.21	525.4	109.044
961.31	525.3	44.2433
961.41	525.2	120.809
961.51	525.1	131.24
961.61	525	120.438
961.71	524.9	125.902
961.81	524.8	36.6995
961.91	524.7	175.363
962.01	524.6	87.8596
962.11	524.5	96.9225
962.21	524.4	102.018
962.31	524.3	120.681
962.41	524.2	137.443
962.51	524.1	125.271
962.61	524	29.0321
962.71	523.9	85.4264
962.81	523.8	129.287
962.91	523.7	132.581
963.01	523.6	96.2072
963.11	523.5	60.1669
963.21	523.4	76.5263
963.31	523.3	155.219
963.41	523.2	152.944
963.51	523.1	117.869
963.61	523	195.894
963.71	522.9	133.485
963.81	522.8	60.9424
963.91	522.7	104.133
964.01	522.6	85.7231
964.11	522.5	104.88
964.21	522.4	156.803
964.31	522.3	160.092
964.41	522.2	131.714
964.51	522.1	58.9362
964.61	522	64.6913
964.71	521.9	51.8127
964.81	521.8	129.401
964.91	521.7	116.288
965.01	521.6	188.675
965.11	521.5	116.196
965.21	521.4	1.98219
965.31	521.3	33.1352
965.41	521.2	149.821
965.51	521.1	81.7404
965.61	521	81.2259
965.71	520.9	47.5778
965.81	520.8	99.0961
965.91	520.7	37.1474
966.01	520.6	143.098
966.11	520.5	141.916
966.21	520.4	153.966
966.31	520.3	137.917
966.41	520.2	92.0666
966.51	520.1	72.5163
966.61	520	108.599
966.71	519.9	94.3815
966.81	519.8	58.7304
966.91	519.7	53.3457
967.01	519.6	89.5607
967.11	519.5	113.709
967.21	519.4	147.823
967.31	519.3	58.9375
967.41	519.2	41.6182
967.51	519.1	52.1986
967.61	519	75.3454
967.71	518.9	91.1919
967.81	518.8	128.972
967.91	518.7	81.1176
968.01	518.6	96.83
968.11	518.5	49.4089
968.21	518.4	107.288
968.31	518.3	1.96592
968.41	518.2	75.0441
968.51	518.1	83.922
968.61	518	83.7663
968.71	517.9	77.477
968.81	517.8	85.5542
968.91	517.7	30.2311
969.01	517.6	70.3078
969.11	517.5	81.0177
969.21	517.4	32.6939
969.31	517.3	78.6699
969.41	517.2	67.879
969.51	517.1	97.5545
969.61	517	28.5299
969.71	516.9	98.9716
969.81	516.8	110.18
969.91	516.7	139.388
970.01	516.6	69.5289
970.11	516.5	67.1697
970.21	516.4	106.344
970.31	516.3	26.2841
970.41	516.2	54.3243
970.51	516.1	75.831
970.61	516	113.937
970.71	515.9	47.077
970.81	515.8	21.7831
970.91	515.7	39.8222
971.01	515.6	-1.83886
971.11	515.5	24.4999
971.21	515.4	135.538
971.31	515.3	119.01
971.41	515.2	76.9815
971.51	515.1	71.8194
971.61	515	23.9238
971.71	514.9	67.328
971.81	514.8	50.5653
971.91	514.7	58.8024
972.01	514.6	34.3394
972.11	514.5	68.0094
972.21	514.4	29.446
972.31	514.3	90.549
972.41	514.2	20.8852
972.51	514.1	2.38781
972.61	514	119.057
972.71	513.9	44.6592
972.81	513.8	48.7613
972.91	513.7	69.3632
973.01	513.6	98.1649
973.11	513.5	79.6665
973.21	513.4	87.3345
973.31	513.3	55.669
973.41	513.2	49.0034
973.51	513.1	38.4042
973.61	513	99.3382
973.71	512.9	10.1387
973.81	512.8	-13.0609
973.91	512.7	23.4059
974.01	512.6	25.0392
974.11	512.5	37.439
974.21	512.4	5.8387
974.31	512.3	24.7715
974.41	512.2	29.7042
974.51	512.1	102.837
974.61	512	58.6691
974.71	511.9	81.6679
974.81	511.8	93
974.91	511.7	116.499
975.01	511.6	56.4969
975.11	511.5	114.429
975.21	511.4	73.3599
975.31	511.3	98.8246
975.41	511.2	76.1557
975.51	511.1	77.8867
975.61	511	15.0175
975.71	510.9	59.2816
975.81	510.8	71.5121
975.91	510.7	16.2759
976.01	510.6	2.83947
976.11	510.5	-7.79706
976.21	510.4	-6.70039
976.31	510.3	53.9628
976.41	510.2	53.3592
976.51	510.1	46.0221
976.61	510	79.1849
976.71	509.9	26.8143
976.81	509.8	92.6102
976.91	509.7	50.4392
977.01	509.6	113.335
977.11	509.5	39.8637
977.21	509.4	15.7924
977.31	509.3	52.821
977.41	509.2	35.4828
977.51	509.1	31.2778
977.61	509	54.6061
977.71	508.9	40.2342
977.81	508.8	34.8288
977.91	508.7	54.8901
978.01	508.6	79.2512
978.11	508.5	21.1455
978.21	508.4	-10.3269
978.31	508.3	-4.66615
978.41	508.2	31.4279
978.51	508.1	57.6884
978.61	508	36.6489
978.71	507.9	-2.9574
978.81	507.8	54.2362
978.91	507.7	73.9297
979.01	507.6	65.5231
979.11	507.5	8.54974
979.21	507.4	-24.5904
979.31	507.3	1.2694
979.41	507.2	30.6291
979.51	507.1	80.3554
979.61	507	66.5482
979.71	506.9	35.0076
979.81	506.8	11.067
979.91	506.7	-33.7071
980.01	506.6	43.1854
980.11	506.5	68.1111
980.21	506.4	19.6701
980.31	506.3	51.6624
980.41	506.2	15.3212
980.51	506.1	106.747
980.61	506	62.972
980.71	505.9	78.7639
980.81	505.8	83.7225
980.91	505.7	104.581
981.01	505.6	29.806
981.11	505.5	73.6977
981.21	505.4	46.5226
981.31	505.3	-9.9192
981.41	505.2	-5.7944
981.51	505.1	-2.13634
981.61	505	-4.51166
981.71	504.9	52.1796
981.81	504.8	-36.2292
981.91	504.7	-20.7713
982.01	504.6	-22.0136
982.11	504.5	68.4441
982.21	504.4	58.6351
982.31	504.3	41.1927
982.41	504.2	77.1836
