C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
517.41	969.2	5626
517.51	969.1	5592.24
517.61	969	5567.84
517.71	968.9	5585.81
517.81	968.8	5563.69
517.91	968.7	5609.9
518.01	968.6	5549.73
518.11	968.5	5497.37
518.21	968.4	5498.15
518.31	968.3	5515.08
518.41	968.2	5510.11
518.51	968.1	5558.31
518.61	968	5546.54
518.71	967.9	5514.86
518.81	967.8	5464.32
518.91	967.7	5598.45
519.01	967.6	5573.67
519.11	967.5	5528.68
519.21	967.4	5532.15
519.31	967.3	5515.15
519.41	967.2	5517.51
519.51	967.1	5489.49
519.61	967	5495.61
519.71	966.9	5463.12
519.81	966.8	5505.98
519.91	966.7	5486.44
520.01	966.6	5501.95
520.11	966.5	5500.14
520.21	966.4	5534.23
520.31	966.3	5473.65
520.41	966.2	5428.79
520.51	966.1	5447.67
520.61	966	5467.17
520.71	965.9	5471.1
520.81	965.8	5540.46
520.91	965.7	5517.47
521.01	965.6	5456.88
521.11	965.5	5522.82
521.21	965.4	5525.83
521.31	965.3	5532.1
521.41	965.2	5531.2
521.51	965.1	5498.13
521.61	965	5513.84
521.71	964.9	5515.66
521.81	964.8	5443.36
521.91	964.7	5469.98
522.01	964.6	5474.48
522.11	964.5	5434.29
522.21	964.4	5488.51
522.31	964.3	5483.65
522.41	964.2	5491.15
522.51	964.1	5488.58
522.61	964	5445.88
522.71	963.9	5457.07
522.81	963.8	5428.48
522.91	963.7	5469.53
523.01	963.6	5430.57
523.11	963.5	5475.64
523.21	963.4	5533.12
523.31	963.3	5495.45
523.41	963.2	5495.36
523.51	963.1	5513.92
523.61	963	5500.04
523.71	962.9	5542.88
523.81	962.8	5520.22
523.91	962.7	5535.74
524.01	962.6	5554.58
524.11	962.5	5570.11
524.21	962.4	5579.53
524.31	962.3	5587.09
524.41	962.2	5610.96
524.51	962.1	5633.9
524.61	962	5595.94
524.71	961.9	5624.09
524.81	961.8	5678.04
524.91	961.7	5678.96
525.01	961.6	5618.39
525.11	961.5	5631.67
525.21	961.4	5645.27
525.31	961.3	5584.63
525.41	961.2	5603.13
525.51	961.1	5662.43
525.61	961	5616.62
525.71	960.9	5605.44
525.81	960.8	5561.56
525.91	960.7	5485.95
526.01	960.6	5510.03
526.11	960.5	5498.39
526.21	960.4	5491.79
526.31	960.3	5433.7
526.41	960.2	5433.83
526.51	960.1	5450.73
526.61	960	5407.19
526.71	959.9	5386.88
526.81	959.8	5412.8
526.91	959.7	5364.12
527.01	959.6	5333.87
527.11	959.5	5313.53
527.21	959.4	5321
527.31	959.3	5313.52
527.41	959.2	5302.53
527.51	959.1	5258.71
527.61	959	5243.54
527.71	958.9	5260.24
527.81	958.8	5196.99
527.91	958.7	5223.05
528.01	958.6	5239.25
528.11	958.5	5210.37
528.21	958.4	5220.11
528.31	958.3	5229.07
528.41	958.2	5190.97
528.51	958.1	5242.54
528.61	958	5197.63
528.71	957.9	5190.33
528.81	957.8	5201.24
528.91	957.7	5191.97
529.01	957.6	5237.05
529.11	957.5	5243.67
529.21	957.4	5258.82
529.31	957.3	5233.99
529.41	957.2	5227.32
529.51	957.1	5239.84
529.61	957	5242.97
529.71	956.9	5227.62
529.81	956.8	5261.86
529.91	956.7	5280.64
530.01	956.6	5271.29
530.11	956.5	5277
530.21	956.4	5288.97
530.31	956.3	5301.5
530.41	956.2	5317.25
530.51	956.1	5359.84
530.61	956	5373.91
530.71	955.9	5394.01
530.81	955.8	5356.41
530.91	955.7	5388.18
531.01	955.6	5385.74
531.11	955.5	5418.85
531.21	955.4	5476.57
531.31	955.3	5480.73
531.41	955.2	5452.48
531.51	955.1	5474.65
531.61	955	5451.65
531.71	954.9	5488.99
531.81	954.8	5488.99
531.91	954.7	5515.01
532.01	954.6	5578.26
532.11	954.5	5624.3
532.21	954.4	5621.49
532.31	954.3	5633.82
532.41	954.2	5666.34
532.51	954.1	5673.38
532.61	954	5725.24
532.71	953.9	5822.39
532.81	953.8	5864.91
532.91	953.7	5861.22
533.01	953.6	5954.23
533.11	953.5	6006.29
533.21	953.4	6103.44
533.31	953.3	6293.71
533.41	953.2	6400.54
533.51	953.1	6492.66
533.61	953	6671.62
533.71	952.9	6961.96
533.81	952.8	7123.5
533.91	952.7	7225.43
534.01	952.6	7488.8
534.11	952.5	7598.82
534.21	952.4	7661.24
534.31	952.3	7684.82
534.41	952.2	7568.53
534.51	952.1	7451.07
534.61	952	7225.88
534.71	951.9	7015.08
534.81	951.8	6774.6
534.91	951.7	6549.02
535.01	951.6	6365.23
535.11	951.5	6140.46
535.21	951.4	5923.7
535.31	951.3	5818.85
535.41	951.2	5645.75
535.51	951.1	5523.35
535.61	951	5457.87
535.71	950.9	5358.52
535.81	950.8	5318.56
535.91	950.7	5282.82
536.01	950.6	5219.95
536.11	950.5	5190.33
536.21	950.4	5133.26
536.31	950.3	5070.75
536.41	950.2	5160.45
536.51	950.1	5128.45
536.61	950	5080.66
536.71	949.9	5090.27
536.81	949.8	5070.58
536.91	949.7	5022.61
537.01	949.6	5010.75
537.11	949.5	5032.52
537.21	949.4	5056.06
537.31	949.3	5001.47
537.41	949.2	4984.42
537.51	949.1	5025.41
537.61	949	4956.18
537.71	948.9	4943.98
537.81	948.8	4902.37
537.91	948.7	4988.91
538.01	948.6	4934.58
538.11	948.5	4894.73
538.21	948.4	4918.06
538.31	948.3	4926.69
538.41	948.2	4926.34
538.51	948.1	4936.45
538.61	948	4917.49
538.71	947.9	4920.98
538.81	947.8	4925.81
538.91	947.7	4923.39
539.01	947.6	4874.15
539.11	947.5	4874.18
539.21	947.4	4882.59
539.31	947.3	4851.53
539.41	947.2	4822.89
539.51	947.1	4852.63
539.61	947	4824.02
539.71	946.9	4785.31
539.81	946.8	4832.47
539.91	946.7	4745.83
540.01	946.6	4782.94
540.11	946.5	4844.91
540.21	946.4	4810.86
540.31	946.3	4809.99
540.41	946.2	4815.61
540.51	946.1	4772.06
540.61	946	4766.37
540.71	945.9	4746.48
540.81	945.8	4733.18
540.91	945.7	4686.73
541.01	945.6	4664.11
541.11	945.5	4716.39
541.21	945.4	4698.1
541.31	945.3	4679.36
541.41	945.2	4679.55
541.51	945.1	4693.64
541.61	945	4703.16
541.71	944.9	4657.89
541.81	944.8	4681.4
541.91	944.7	4708.13
542.01	944.6	4679.38
542.11	944.5	4706.45
542.21	944.4	4742.47
542.31	944.3	4774.06
542.41	944.2	4754.24
542.51	944.1	4782.51
542.61	944	4806.07
542.71	943.9	4799.06
542.81	943.8	4849.87
542.91	943.7	4835.26
543.01	943.6	4800.86
543.11	943.5	4827.61
543.21	943.4	4875.12
543.31	943.3	4862.77
543.41	943.2	4806.38
543.51	943.1	4798.1
543.61	943	4746.8
543.71	942.9	4793.82
543.81	942.8	4779.13
543.91	942.7	4762.32
544.01	942.6	4733.64
544.11	942.5	4791.06
544.21	942.4	4784.5
544.31	942.3	4787.49
544.41	942.2	4823.36
544.51	942.1	4816.87
544.61	942	4876.08
544.71	941.9	4844.82
544.81	941.8	4839.86
544.91	941.7	4861.8
545.01	941.6	4906.68
545.11	941.5	4958.97
545.21	941.4	5010.24
545.31	941.3	5040.25
545.41	941.2	5000.38
545.51	941.1	5044.59
545.61	941	5096.45
545.71	940.9	5088.29
545.81	940.8	5017.17
545.91	940.7	4994.03
546.01	940.6	4989.18
546.11	940.5	4923.36
546.21	940.4	4898.79
546.31	940.3	4853.82
546.41	940.2	4779.41
546.51	940.1	4729.4
546.61	940	4718.23
546.71	939.9	4661.19
546.81	939.8	4575.52
546.91	939.7	4536.71
547.01	939.6	4458.97
547.11	939.5	4467.24
547.21	939.4	4455.32
547.31	939.3	4387.28
547.41	939.2	4383.37
547.51	939.1	4362.18
547.61	939	4337.69
547.71	938.9	4321.6
547.81	938.8	4254.53
547.91	938.7	4292.34
548.01	938.6	4292.5
548.11	938.5	4311.61
548.21	938.4	4249.68
548.31	938.3	4253.31
548.41	938.2	4283.01
548.51	938.1	4271.5
548.61	938	4261.9
548.71	937.9	4190.72
548.81	937.8	4263.35
548.91	937.7	4301.35
549.01	937.6	4302.41
549.11	937.5	4275.85
549.21	937.4	4342.43
549.31	937.3	4318.77
549.41	937.2	4298.47
549.51	937.1	4314.79
549.61	937	4295.21
549.71	936.9	4324.92
549.81	936.8	4368.73
549.91	936.7	4333.94
550.01	936.6	4384.01
550.11	936.5	4381.41
550.21	936.4	4408.81
550.31	936.3	4414.12
550.41	936.2	4433.89
550.51	936.1	4468.11
550.61	936	4486.2
550.71	935.9	4529.26
550.81	935.8	4567.93
550.91	935.7	4549.85
551.01	935.6	4608.92
551.11	935.5	4633.5
551.21	935.4	4685.72
551.31	935.3	4738.35
551.41	935.2	4791.11
551.51	935.1	4815.83
551.61	935	4824.61
551.71	934.9	4884.74
551.81	934.8	4954.33
551.91	934.7	4992.98
552.01	934.6	4970.12
552.11	934.5	5050.11
552.21	934.4	5108.13
552.31	934.3	5151.87
552.41	934.2	5196.68
552.51	934.1	5278.85
552.61	934	5345.75
552.71	933.9	5495.65
552.81	933.8	5570.6
552.91	933.7	5739.56
553.01	933.6	5925.63
553.11	933.5	6149.99
553.21	933.4	6448.98
553.31	933.3	6952.12
553.41	933.2	7488.19
553.51	933.1	8170.22
553.61	933	8995.71
553.71	932.9	9853.84
553.81	932.8	10675.2
553.91	932.7	11278.8
554.01	932.6	11666
554.11	932.5	11689.4
554.21	932.4	11393.6
554.31	932.3	10751.4
554.41	932.2	9980.08
554.51	932.1	9057.75
554.61	932	8170.16
554.71	931.9	7398.84
554.81	931.8	6682.7
554.91	931.7	6149.4
555.01	931.6	5649.79
555.11	931.5	5254.12
555.21	931.4	4991.33
555.31	931.3	4779.51
555.41	931.2	4609.37
555.51	931.1	4406.17
555.61	931	4281.76
555.71	930.9	4200.13
555.81	930.8	4146.11
555.91	930.7	4090.8
556.01	930.6	4068.57
556.11	930.5	4023.87
556.21	930.4	3998.38
556.31	930.3	3939.72
556.41	930.2	3923.67
556.51	930.1	3952.31
556.61	930	3832.2
556.71	929.9	3866.3
556.81	929.8	3870.96
556.91	929.7	3845.67
557.01	929.6	3842.29
557.11	929.5	3848.31
557.21	929.4	3824.74
557.31	929.3	3829.4
557.41	929.2	3812.14
557.51	929.1	3837.51
557.61	929	3761.72
557.71	928.9	3805.35
557.81	928.8	3777.29
557.91	928.7	3750.56
558.01	928.6	3771.85
558.11	928.5	3750.52
558.21	928.4	3706.27
558.31	928.3	3739.62
558.41	928.2	3792.22
558.51	928.1	3748.75
558.61	928	3719.19
558.71	927.9	3763.66
558.81	927.8	3759.28
558.91	927.7	3755.92
559.01	927.6	3751.31
559.11	927.5	3750.76
559.21	927.4	3746.91
559.31	927.3	3743.25
559.41	927.2	3770.84
559.51	927.1	3759.65
559.61	927	3738.17
559.71	926.9	3758.55
