C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Cu2p	BE_Cu2p	CPS_Cu2p
496.41	990.2	1248.13
496.51	990.1	1255.22
496.61	990	1237.02
496.71	989.9	1230.57
496.81	989.8	1254.2
496.91	989.7	1217.35
497.01	989.6	1214.62
497.11	989.5	1223.24
497.21	989.4	1224.42
497.31	989.3	1244.62
497.41	989.2	1206.18
497.51	989.1	1239.86
497.61	989	1225.98
497.71	988.9	1228.32
497.81	988.8	1191.06
497.91	988.7	1178.01
498.01	988.6	1197.56
498.11	988.5	1189.9
498.21	988.4	1206.9
498.31	988.3	1217.23
498.41	988.2	1231.33
498.51	988.1	1210.37
498.61	988	1217.21
498.71	987.9	1229.14
498.81	987.8	1226.21
498.91	987.7	1218.92
499.01	987.6	1192.23
499.11	987.5	1232.42
499.21	987.4	1248.78
499.31	987.3	1218.81
499.41	987.2	1224.68
499.51	987.1	1245.98
499.61	987	1261.77
499.71	986.9	1230.57
499.81	986.8	1221.12
499.91	986.7	1249.52
500.01	986.6	1241.84
500.11	986.5	1240.41
500.21	986.4	1253.68
500.31	986.3	1216.58
500.41	986.2	1224.89
500.51	986.1	1221.73
500.61	986	1212.8
500.71	985.9	1257.18
500.81	985.8	1261.67
500.91	985.7	1244
501.01	985.6	1214.56
501.11	985.5	1222.77
501.21	985.4	1234.24
501.31	985.3	1235.83
501.41	985.2	1263.55
501.51	985.1	1220.19
501.61	985	1231.87
501.71	984.9	1214.35
501.81	984.8	1238.91
501.91	984.7	1230.62
502.01	984.6	1204.63
502.11	984.5	1210.69
502.21	984.4	1206.51
502.31	984.3	1192.26
502.41	984.2	1218.72
502.51	984.1	1209.5
502.61	984	1206.16
502.71	983.9	1192.66
502.81	983.8	1192.92
502.91	983.7	1178.76
503.01	983.6	1215.45
503.11	983.5	1211.08
503.21	983.4	1198.47
503.31	983.3	1219.14
503.41	983.2	1212.81
503.51	983.1	1188.77
503.61	983	1227.06
503.71	982.9	1221.21
503.81	982.8	1237.09
503.91	982.7	1263.34
504.01	982.6	1232.71
504.11	982.5	1225.84
504.21	982.4	1246.95
504.31	982.3	1250.21
504.41	982.2	1261.8
504.51	982.1	1254.36
504.61	982	1235.43
504.71	981.9	1264.54
504.81	981.8	1270.51
504.91	981.7	1276.05
505.01	981.6	1305.02
505.11	981.5	1297.96
505.21	981.4	1263.55
505.31	981.3	1235.21
505.41	981.2	1312.12
505.51	981.1	1274.03
505.61	981	1253.26
505.71	980.9	1218
505.81	980.8	1207.15
505.91	980.7	1233.72
506.01	980.6	1257.39
506.11	980.5	1236.6
506.21	980.4	1245.75
506.31	980.3	1267.64
506.41	980.2	1248.88
506.51	980.1	1223.66
506.61	980	1224
506.71	979.9	1194.2
506.81	979.8	1210.35
506.91	979.7	1215.99
507.01	979.6	1213.63
507.11	979.5	1212.39
507.21	979.4	1214.79
507.31	979.3	1198.73
507.41	979.2	1197.34
507.51	979.1	1195.08
507.61	979	1201.54
507.71	978.9	1188.87
507.81	978.8	1185.04
507.91	978.7	1219.11
508.01	978.6	1204.52
508.11	978.5	1152.76
508.21	978.4	1194.02
508.31	978.3	1209.47
508.41	978.2	1214.36
508.51	978.1	1216.54
508.61	978	1227.66
508.71	977.9	1224.63
508.81	977.8	1194.17
508.91	977.7	1193.02
509.01	977.6	1205.46
509.11	977.5	1205.58
509.21	977.4	1220.69
509.31	977.3	1228.46
509.41	977.2	1177.38
509.51	977.1	1199.75
509.61	977	1211.33
509.71	976.9	1212.79
509.81	976.8	1197.1
509.91	976.7	1191.67
510.01	976.6	1201.37
510.11	976.5	1227.37
510.21	976.4	1190.22
510.31	976.3	1183.05
510.41	976.2	1191.93
510.51	976.1	1216.61
510.61	976	1207.56
510.71	975.9	1208.39
510.81	975.8	1196.32
510.91	975.7	1222.87
511.01	975.6	1181.75
511.11	975.5	1205.46
511.21	975.4	1229.57
511.31	975.3	1223.15
511.41	975.2	1218.9
511.51	975.1	1215.38
511.61	975	1216.67
511.71	974.9	1226.41
511.81	974.8	1223.45
511.91	974.7	1196.6
512.01	974.6	1240.84
512.11	974.5	1230.1
512.21	974.4	1204.84
512.31	974.3	1231.4
512.41	974.2	1207.71
512.51	974.1	1220.05
512.61	974	1234.6
512.71	973.9	1222.12
512.81	973.8	1204.17
512.91	973.7	1207.99
513.01	973.6	1186.07
513.11	973.5	1222.58
513.21	973.4	1266.03
513.31	973.3	1226.61
513.41	973.2	1212.56
513.51	973.1	1220.26
513.61	973	1228.61
513.71	972.9	1220.71
513.81	972.8	1188.21
513.91	972.7	1215.33
514.01	972.6	1208.14
514.11	972.5	1211.01
514.21	972.4	1216.09
514.31	972.3	1214.57
514.41	972.2	1186.67
514.51	972.1	1218.2
514.61	972	1221.61
514.71	971.9	1210.59
514.81	971.8	1228.29
514.91	971.7	1241.78
515.01	971.6	1230.31
515.11	971.5	1192.35
515.21	971.4	1188.27
515.31	971.3	1198.59
515.41	971.2	1207.47
515.51	971.1	1227.13
515.61	971	1201.16
515.71	970.9	1218.17
515.81	970.8	1198.86
515.91	970.7	1180.29
516.01	970.6	1204.19
516.11	970.5	1192.55
516.21	970.4	1186.23
516.31	970.3	1201.27
516.41	970.2	1229.71
516.51	970.1	1212.62
516.61	970	1161.12
516.71	969.9	1218.08
516.81	969.8	1215.71
516.91	969.7	1204.78
517.01	969.6	1251.32
517.11	969.5	1222.24
517.21	969.4	1190.8
517.31	969.3	1193.4
517.41	969.2	1177.85
517.51	969.1	1191.16
517.61	969	1186.48
517.71	968.9	1216.52
517.81	968.8	1218.76
517.91	968.7	1216.76
518.01	968.6	1200.68
518.11	968.5	1203.17
518.21	968.4	1194.27
518.31	968.3	1217.43
518.41	968.2	1220.9
518.51	968.1	1231.34
518.61	968	1236.44
518.71	967.9	1202.57
518.81	967.8	1190.34
518.91	967.7	1171.36
519.01	967.6	1164.83
519.11	967.5	1167.31
519.21	967.4	1192.61
519.31	967.3	1162.73
519.41	967.2	1181.96
519.51	967.1	1184.98
519.61	967	1214.06
519.71	966.9	1159.83
519.81	966.8	1170.53
519.91	966.7	1203.43
520.01	966.6	1207.93
520.11	966.5	1192.26
520.21	966.4	1199.95
520.31	966.3	1182.6
520.41	966.2	1167.94
520.51	966.1	1181.69
520.61	966	1179.85
520.71	965.9	1171.23
520.81	965.8	1198.76
520.91	965.7	1175.55
521.01	965.6	1209.99
521.11	965.5	1164.95
521.21	965.4	1173.65
521.31	965.3	1169.26
521.41	965.2	1198.03
521.51	965.1	1194.57
521.61	965	1185.34
521.71	964.9	1204.58
521.81	964.8	1171.11
521.91	964.7	1184.6
522.01	964.6	1182.3
522.11	964.5	1189.12
522.21	964.4	1188.52
522.31	964.3	1197.26
522.41	964.2	1167.29
522.51	964.1	1147.89
522.61	964	1173.75
522.71	963.9	1174.01
522.81	963.8	1186.05
522.91	963.7	1194.56
523.01	963.6	1166.24
523.11	963.5	1190.52
523.21	963.4	1193.8
523.31	963.3	1169.61
523.41	963.2	1165.5
523.51	963.1	1217.02
523.61	963	1183.16
523.71	962.9	1162.03
523.81	962.8	1139.79
523.91	962.7	1205.49
524.01	962.6	1183.96
524.11	962.5	1157.03
524.21	962.4	1153.79
524.31	962.3	1196.4
524.41	962.2	1184.77
524.51	962.1	1193.32
524.61	962	1202.43
524.71	961.9	1204.42
524.81	961.8	1182.37
524.91	961.7	1165.93
525.01	961.6	1170.65
525.11	961.5	1181.42
525.21	961.4	1187.35
525.31	961.3	1203.41
525.41	961.2	1181.21
525.51	961.1	1226.44
525.61	961	1206.73
525.71	960.9	1204.26
525.81	960.8	1202.27
525.91	960.7	1183.94
526.01	960.6	1197.33
526.11	960.5	1178.83
526.21	960.4	1186.17
526.31	960.3	1221.49
526.41	960.2	1180.9
526.51	960.1	1185.84
526.61	960	1206.63
526.71	959.9	1168.7
526.81	959.8	1160.34
526.91	959.7	1158.17
527.01	959.6	1174.47
527.11	959.5	1172.37
527.21	959.4	1187.13
527.31	959.3	1165.38
527.41	959.2	1139
527.51	959.1	1162.11
527.61	959	1159.82
527.71	958.9	1158.91
527.81	958.8	1137.39
527.91	958.7	1151.71
528.01	958.6	1148.87
528.11	958.5	1169.88
528.21	958.4	1154.02
528.31	958.3	1164.47
528.41	958.2	1180.62
