CasaXP16_vb_regions.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Survey	BE_Survey	CPS_Survey	Background_Survey
1390.11	96.5	2966.22	2966.22
1390.61	96	2976.07	2976.07
1391.11	95.5	3009.14	3009.14
1391.61	95	2995.8	2995.8
1392.11	94.5	2981.04	2981.04
1392.61	94	2987.55	2987.55
1393.11	93.5	2961.12	2961.12
1393.61	93	2920.25	2920.25
1394.11	92.5	2928.56	2928.56
1394.61	92	2877.97	2877.97
1395.11	91.5	2840.04	2840.04
1395.61	91	2809.85	2809.85
1396.11	90.5	2830.3	2830.3
1396.61	90	2807.05	2807.05
1397.11	89.5	2773.58	2773.58
1397.61	89	2768.83	2768.83
1398.11	88.5	2773.15	2773.15
1398.61	88	2749.71	2749.71
1399.11	87.5	2789.14	2789.14
1399.61	87	2786.46	2786.46
1400.11	86.5	2783.27	2783.27
1400.61	86	2827.52	2827.52
1401.11	85.5	2795.26	2795.26
1401.61	85	2788.49	2788.49
1402.11	84.5	2784.01	2784.01
1402.61	84	2779.59	2779.59
1403.11	83.5	2807.31	2807.31
1403.61	83	2839.26	2839.26
1404.11	82.5	2882.17	2882.17
1404.61	82	2993.35	2993.35
1405.11	81.5	3097.74	3097.74
1405.61	81	3279.93	3279.93
1406.11	80.5	3514.13	3514.13
1406.61	80	3850.66	3850.66
1407.11	79.5	4337.26	4337.26
1407.61	79	4992.53	4992.53
1408.11	78.5	5804.19	5804.19
1408.61	78	6569.12	6569.12
1409.11	77.5	7260.52	7260.52
1409.61	77	7713.95	7713.95
1410.11	76.5	8079.77	8079.77
1410.61	76	8333.42	8333.42
1411.11	75.5	8551	8551
1411.61	75	8314.27	8314.27
1412.11	74.5	7431.71	7431.71
1412.61	74	6086.85	6086.85
1413.11	73.5	4568.26	4568.26
1413.61	73	3355.77	3355.77
1414.11	72.5	2556.91	2556.91
1414.61	72	2023.42	2023.42
1415.11	71.5	1675.35	1675.35
1415.61	71	1447.4	1447.4
1416.11	70.5	1291.11	1291.11
1416.61	70	1156.79	1156.79
1417.11	69.5	1076.3	1076.3
1417.61	69	993.909	993.909
1418.11	68.5	925.354	925.354
1418.61	68	883.849	883.849
1419.11	67.5	854.761	854.761
1419.61	67	811.503	811.503
1420.11	66.5	789.079	789.079
1420.61	66	766.003	766.003
1421.11	65.5	735.753	735.753
1421.61	65	733.5	733.5
1422.11	64.5	707.92	707.92
1422.61	64	707.119	707.119
1423.11	63.5	674.507	674.507
1423.61	63	678.756	678.756
1424.11	62.5	676.444	676.444
1424.61	62	675.125	675.125
1425.11	61.5	660.576	660.576
1425.61	61	666.366	666.366
1426.11	60.5	665.25	665.25
1426.61	60	662.216	662.216
1427.11	59.5	664.813	664.813
1427.61	59	663.251	663.251
1428.11	58.5	647.845	647.845
1428.61	58	649.484	649.484
1429.11	57.5	660.601	660.601
1429.61	57	642.609	642.609
1430.11	56.5	649.065	649.065
1430.61	56	652.914	652.914
1431.11	55.5	658.205	658.205
1431.61	55	644.595	644.595
1432.11	54.5	643.794	643.794
1432.61	54	647.95	647.95
1433.11	53.5	647.102	647.102
1433.61	53	646.003	646.003
1434.11	52.5	635.66	635.66
1434.61	52	654.203	654.203
1435.11	51.5	651.951	651.951
1435.61	51	657.574	657.574
1436.11	50.5	662.521	662.521
1436.61	50	657.977	657.977
1437.11	49.5	657.05	657.05
1437.61	49	652.861	652.861
1438.11	48.5	649.315	649.315
1438.61	48	658.712	658.712
1439.11	47.5	648.312	648.312
1439.61	47	663.12	663.12
