C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1079.51	407.1	12466.6
1079.61	407	12494.8
1079.71	406.9	12463.3
1079.81	406.8	12577.3
1079.91	406.7	12541.7
1080.01	406.6	12525.3
1080.11	406.5	12553.6
1080.21	406.4	12534.2
1080.31	406.3	12646.6
1080.41	406.2	12591.5
1080.51	406.1	12541.6
1080.61	406	12594.5
1080.71	405.9	12500.9
1080.81	405.8	12504.2
1080.91	405.7	12570.7
1081.01	405.6	12546.8
1081.11	405.5	12530.5
1081.21	405.4	12614.5
1081.31	405.3	12721.2
1081.41	405.2	12646.9
1081.51	405.1	12636.1
1081.61	405	12638.3
1081.71	404.9	12624.9
1081.81	404.8	12747
1081.91	404.7	12714.8
1082.01	404.6	12749.2
1082.11	404.5	12733.2
1082.21	404.4	12731.8
1082.31	404.3	12738.7
1082.41	404.2	12771.6
1082.51	404.1	12717.7
1082.61	404	12791.5
1082.71	403.9	12833.8
1082.81	403.8	12778.3
1082.91	403.7	12727.1
1083.01	403.6	12727.6
1083.11	403.5	12861.1
1083.21	403.4	12925.4
1083.31	403.3	12779.5
1083.41	403.2	12848.7
1083.51	403.1	12832.6
1083.61	403	12992.8
1083.71	402.9	12930.3
1083.81	402.8	12873.8
1083.91	402.7	12883.9
1084.01	402.6	12867.5
1084.11	402.5	12957.9
1084.21	402.4	12929.2
1084.31	402.3	13012.7
1084.41	402.2	13022.5
1084.51	402.1	13063.5
1084.61	402	12996.4
1084.71	401.9	13053.4
1084.81	401.8	13089.2
1084.91	401.7	13078.9
1085.01	401.6	13124.7
1085.11	401.5	13091.7
1085.21	401.4	13189.6
1085.31	401.3	13200.8
1085.41	401.2	13256.5
1085.51	401.1	13403.7
1085.61	401	13395.3
1085.71	400.9	13423.3
1085.81	400.8	13327
1085.91	400.7	13384.2
1086.01	400.6	13283.8
1086.11	400.5	13348.3
1086.21	400.4	13379.9
1086.31	400.3	13426.8
1086.41	400.2	13438.5
1086.51	400.1	13450
1086.61	400	13532.9
1086.71	399.9	13565.3
1086.81	399.8	13549.9
1086.91	399.7	13425.9
1087.01	399.6	13382
1087.11	399.5	13475.9
1087.21	399.4	13519.6
1087.31	399.3	13546.3
1087.41	399.2	13442.6
1087.51	399.1	13431.2
1087.61	399	13496.5
1087.71	398.9	13553.4
1087.81	398.8	13576.4
1087.91	398.7	13555
1088.01	398.6	13588.3
1088.11	398.5	13644.1
1088.21	398.4	13603
1088.31	398.3	13461.7
