C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
501.61	985	5299.92
501.71	984.9	5325.28
501.81	984.8	5286.04
501.91	984.7	5324.39
502.01	984.6	5304.38
502.11	984.5	5304.13
502.21	984.4	5327.06
502.31	984.3	5316.85
502.41	984.2	5325
502.51	984.1	5351.62
502.61	984	5304.81
502.71	983.9	5290.46
502.81	983.8	5328.11
502.91	983.7	5323.8
503.01	983.6	5335.83
503.11	983.5	5384.02
503.21	983.4	5336.83
503.31	983.3	5304.78
503.41	983.2	5375.93
503.51	983.1	5329.52
503.61	983	5389.04
503.71	982.9	5373.42
503.81	982.8	5349.18
503.91	982.7	5335.67
504.01	982.6	5331.83
504.11	982.5	5339.17
504.21	982.4	5330.12
504.31	982.3	5330.68
504.41	982.2	5367.02
504.51	982.1	5422.33
504.61	982	5375.86
504.71	981.9	5355.89
504.81	981.8	5358.23
504.91	981.7	5344.11
505.01	981.6	5349.4
505.11	981.5	5384.59
505.21	981.4	5332.91
505.31	981.3	5356.02
505.41	981.2	5340.65
505.51	981.1	5378.33
505.61	981	5350.48
505.71	980.9	5381.07
505.81	980.8	5370.91
505.91	980.7	5343.74
506.01	980.6	5363.31
506.11	980.5	5308.93
506.21	980.4	5406.17
506.31	980.3	5388.04
506.41	980.2	5372.51
506.51	980.1	5387.77
506.61	980	5401.06
506.71	979.9	5403.01
506.81	979.8	5364.94
506.91	979.7	5409.51
507.01	979.6	5408.99
507.11	979.5	5402.88
507.21	979.4	5429
507.31	979.3	5368.17
507.41	979.2	5434.89
507.51	979.1	5395.67
507.61	979	5381.27
507.71	978.9	5407.42
507.81	978.8	5397.81
507.91	978.7	5365.14
508.01	978.6	5347.79
508.11	978.5	5375.56
508.21	978.4	5410.04
508.31	978.3	5387.22
508.41	978.2	5340.5
508.51	978.1	5365.71
508.61	978	5442.28
508.71	977.9	5381.97
508.81	977.8	5303.33
508.91	977.7	5323.2
509.01	977.6	5337.66
509.11	977.5	5292.83
509.21	977.4	5358.89
509.31	977.3	5369.33
509.41	977.2	5334.84
509.51	977.1	5365.62
509.61	977	5380.29
509.71	976.9	5330.6
509.81	976.8	5336.62
509.91	976.7	5410.1
510.01	976.6	5420.22
510.11	976.5	5335.44
510.21	976.4	5344.59
510.31	976.3	5353.42
510.41	976.2	5347.83
510.51	976.1	5335.3
510.61	976	5313.49
510.71	975.9	5333.27
510.81	975.8	5328.42
510.91	975.7	5355.27
511.01	975.6	5348.16
511.11	975.5	5354.29
511.21	975.4	5375.63
511.31	975.3	5305
511.41	975.2	5336.14
511.51	975.1	5335.44
511.61	975	5349.45
511.71	974.9	5374.13
511.81	974.8	5403.05
511.91	974.7	5446.59
512.01	974.6	5362.21
512.11	974.5	5346.29
512.21	974.4	5361.82
512.31	974.3	5329.81
512.41	974.2	5333.87
512.51	974.1	5325.79
512.61	974	5357.85
512.71	973.9	5373.49
512.81	973.8	5369.51
512.91	973.7	5404.25
513.01	973.6	5393.72
513.11	973.5	5423.45
513.21	973.4	5367.53
513.31	973.3	5335.93
513.41	973.2	5350.03
513.51	973.1	5400.32
513.61	973	5387.66
513.71	972.9	5385.81
513.81	972.8	5351
513.91	972.7	5349.93
514.01	972.6	5393.34
514.11	972.5	5388.61
514.21	972.4	5382.08
514.31	972.3	5407.85
514.41	972.2	5375.66
514.51	972.1	5375.91
514.61	972	5370.4
514.71	971.9	5390.69
514.81	971.8	5377.7
514.91	971.7	5404.17
515.01	971.6	5407.61
515.11	971.5	5389.22
515.21	971.4	5382.45
515.31	971.3	5402.31
515.41	971.2	5425.11
515.51	971.1	5424.41
515.61	971	5354.65
515.71	970.9	5396.28
515.81	970.8	5434.24
515.91	970.7	5410.99
516.01	970.6	5371.85
516.11	970.5	5412.14
516.21	970.4	5406.03
516.31	970.3	5385.1
516.41	970.2	5401.19
516.51	970.1	5440.43
516.61	970	5434.92
516.71	969.9	5417.2
516.81	969.8	5458.18
516.91	969.7	5447.82
517.01	969.6	5477.43
517.11	969.5	5429.78
517.21	969.4	5468.22
517.31	969.3	5495.75
517.41	969.2	5491.54
517.51	969.1	5470.6
517.61	969	5502.06
517.71	968.9	5483.16
517.81	968.8	5511.79
517.91	968.7	5440.29
518.01	968.6	5456.62
518.11	968.5	5476.27
518.21	968.4	5488.01
518.31	968.3	5492.35
518.41	968.2	5489
518.51	968.1	5492.99
518.61	968	5492.55
518.71	967.9	5479.27
518.81	967.8	5505.18
518.91	967.7	5517.17
519.01	967.6	5529.57
519.11	967.5	5514.44
519.21	967.4	5545.46
519.31	967.3	5593.64
519.41	967.2	5606.19
519.51	967.1	5599.81
519.61	967	5640.19
519.71	966.9	5663.15
519.81	966.8	5696.75
519.91	966.7	5719.54
520.01	966.6	5671.32
520.11	966.5	5701.53
520.21	966.4	5742.62
520.31	966.3	5721.63
520.41	966.2	5742.58
520.51	966.1	5720.68
520.61	966	5676.37
520.71	965.9	5785.44
520.81	965.8	5784.28
520.91	965.7	5770.6
521.01	965.6	5759.37
521.11	965.5	5750
521.21	965.4	5760.61
521.31	965.3	5762.07
521.41	965.2	5617.24
521.51	965.1	5617.4
521.61	965	5568.24
521.71	964.9	5518.67
521.81	964.8	5519.69
521.91	964.7	5464.77
522.01	964.6	5398.03
522.11	964.5	5419.58
522.21	964.4	5352.81
522.31	964.3	5287.87
522.41	964.2	5361.47
522.51	964.1	5264.14
522.61	964	5240.73
522.71	963.9	5235.69
522.81	963.8	5227.81
522.91	963.7	5234.73
523.01	963.6	5201.81
523.11	963.5	5127.56
523.21	963.4	5115.43
523.31	963.3	5126.79
523.41	963.2	5093.58
523.51	963.1	5114.45
523.61	963	5150.8
523.71	962.9	5137.81
523.81	962.8	5093.03
523.91	962.7	5132.97
524.01	962.6	5127.44
524.11	962.5	5081.85
524.21	962.4	5019.34
524.31	962.3	5046.31
524.41	962.2	5112.32
524.51	962.1	5105.17
524.61	962	5122.97
524.71	961.9	5102.48
524.81	961.8	5051.53
524.91	961.7	5046.1
525.01	961.6	5043.16
525.11	961.5	5059.44
525.21	961.4	5076.51
525.31	961.3	5052.03
525.41	961.2	5054.59
525.51	961.1	5061.69
525.61	961	5073.18
525.71	960.9	5031.21
525.81	960.8	5008.85
525.91	960.7	5019.99
526.01	960.6	5052.61
526.11	960.5	5003.93
526.21	960.4	4982.99
526.31	960.3	5027.02
526.41	960.2	5055.24
526.51	960.1	5020.77
526.61	960	5034.53
526.71	959.9	5071.68
526.81	959.8	5029.59
526.91	959.7	5089.7
527.01	959.6	5073.27
527.11	959.5	5009.08
527.21	959.4	5059.12
527.31	959.3	5044.19
527.41	959.2	5006.22
527.51	959.1	4994
527.61	959	5006.09
527.71	958.9	5022.62
527.81	958.8	5008.57
527.91	958.7	4998.29
528.01	958.6	4981.29
528.11	958.5	4975
528.21	958.4	4967.04
528.31	958.3	4986.16
528.41	958.2	4914.93
528.51	958.1	4923.47
528.61	958	4945.06
528.71	957.9	4929.87
528.81	957.8	4932.22
