C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
491.21	995.4	23686.5
491.31	995.3	23536.2
491.41	995.2	23678.5
491.51	995.1	23785.9
491.61	995	23773.9
491.71	994.9	23640.6
491.81	994.8	23639.9
491.91	994.7	23667
492.01	994.6	23748.5
492.11	994.5	23745.9
492.21	994.4	23744.6
492.31	994.3	23761
492.41	994.2	23705.9
492.51	994.1	23728.9
492.61	994	23705.2
492.71	993.9	23676.9
492.81	993.8	23809.9
492.91	993.7	23893.3
493.01	993.6	23830.9
493.11	993.5	23774.9
493.21	993.4	23877.8
493.31	993.3	23824.3
493.41	993.2	23840.1
493.51	993.1	23784.7
493.61	993	23710.2
493.71	992.9	23818.4
493.81	992.8	23948.8
493.91	992.7	23934.8
494.01	992.6	23893.8
494.11	992.5	23949.8
494.21	992.4	23880.8
494.31	992.3	23876.3
494.41	992.2	23871.8
494.51	992.1	23932
494.61	992	23907
494.71	991.9	23880.2
494.81	991.8	23881.9
494.91	991.7	23955
495.01	991.6	23961.8
495.11	991.5	23916.6
495.21	991.4	23913.5
495.31	991.3	24021.5
495.41	991.2	23898.9
495.51	991.1	24009.5
495.61	991	23993.2
495.71	990.9	24027
495.81	990.8	23956.5
495.91	990.7	24023.9
496.01	990.6	24010.6
496.11	990.5	23981.9
496.21	990.4	24027.7
496.31	990.3	24000.1
496.41	990.2	24016.6
496.51	990.1	24088.3
496.61	990	24057.3
496.71	989.9	24131.6
496.81	989.8	24116.9
496.91	989.7	24209.2
497.01	989.6	24139
497.11	989.5	24144.2
497.21	989.4	24037.7
497.31	989.3	24187
497.41	989.2	24153.2
497.51	989.1	24200.3
497.61	989	24210.7
497.71	988.9	24124.5
497.81	988.8	24152.4
497.91	988.7	24109
498.01	988.6	24245.5
498.11	988.5	24254.8
498.21	988.4	24255.4
498.31	988.3	24187.6
498.41	988.2	24258.1
498.51	988.1	24321.8
498.61	988	24174.5
498.71	987.9	24169.3
498.81	987.8	24283.2
498.91	987.7	24308.8
499.01	987.6	24325.2
499.11	987.5	24262.8
499.21	987.4	24337.9
499.31	987.3	24317.5
499.41	987.2	24300.8
499.51	987.1	24208.5
499.61	987	24322.9
499.71	986.9	24383
499.81	986.8	24493.3
499.91	986.7	24456.1
500.01	986.6	24484.5
500.11	986.5	24546.9
500.21	986.4	24463.4
500.31	986.3	24513.6
500.41	986.2	24490.5
500.51	986.1	24557.9
500.61	986	24542.3
500.71	985.9	24498.1
500.81	985.8	24577.6
500.91	985.7	24573.9
501.01	985.6	24509.1
501.11	985.5	24464.7
501.21	985.4	24658.2
501.31	985.3	24684.8
501.41	985.2	24707.1
501.51	985.1	24676.1
501.61	985	24663.9
501.71	984.9	24583.2
501.81	984.8	24642.9
501.91	984.7	24679.7
502.01	984.6	24603
502.11	984.5	24668.9
502.21	984.4	24730
502.31	984.3	24743.9
502.41	984.2	24743.9
502.51	984.1	24827.9
502.61	984	24755.6
502.71	983.9	24714.1
502.81	983.8	24758.7
502.91	983.7	24875.6
503.01	983.6	25004
503.11	983.5	24937.1
503.21	983.4	24931.3
503.31	983.3	24917.2
503.41	983.2	24977
503.51	983.1	24949.8
503.61	983	25065.9
503.71	982.9	24953.4
503.81	982.8	25103.7
