EX318_CEC356_Au Ag Cu in N2_clean_vb_regions.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Survey	BE_Survey	CPS_Survey	Background_Survey
798.11	688.5	7082.75	7082.75
798.61	688	7077.83	7077.83
799.11	687.5	6916.87	6916.87
799.61	687	6998.08	6998.08
800.11	686.5	7123.21	7123.21
800.61	686	6998.32	6998.32
801.11	685.5	7137.28	7137.28
801.61	685	7167.63	7167.63
802.11	684.5	7062.6	7062.6
802.61	684	7104.77	7104.77
803.11	683.5	7164.03	7164.03
803.61	683	7044.87	7044.87
804.11	682.5	7138.66	7138.66
804.61	682	7019.51	7019.51
805.11	681.5	6900.38	6900.38
805.61	681	7408.16	7408.16
806.11	680.5	7332.18	7332.18
806.61	680	7097.39	7097.39
807.11	679.5	7119.96	7119.96
807.61	679	7432.05	7432.05
808.11	678.5	7420.85	7420.85
808.61	678	7269.48	7269.48
809.11	677.5	7479.01	7479.01
809.61	677	7244.33	7244.33
810.11	676.5	7238.34	7238.34
810.61	676	7382.29	7382.29
811.11	675.5	7458.26	7458.26
811.61	675	7270.81	7270.81
812.11	674.5	7503.44	7503.44
812.61	674	7541.8	7541.8
813.11	673.5	7331.7	7331.7
813.61	673	7393.65	7393.65
814.11	672.5	7327.69	7327.69
814.61	672	7334.98	7334.98
815.11	671.5	7504.96	7504.96
815.61	671	7366.87	7366.87
816.11	670.5	7376.86	7376.86
816.61	670	7526.75	7526.75
817.11	669.5	7508.9	7508.9
817.61	669	7400.58	7400.58
818.11	668.5	7454.39	7454.39
818.61	668	7556.88	7556.88
819.11	667.5	7531.38	7531.38
819.61	667	7271.38	7271.38
820.11	666.5	7189.02	7189.02
820.61	666	7363.08	7363.08
821.11	665.5	7544.64	7544.64
821.61	665	7426.11	7426.11
822.11	664.5	7618.57	7618.57
822.61	664	7862.13	7862.13
823.11	663.5	7545.85	7545.85
823.61	663	7384.11	7384.11
824.11	662.5	7608.48	7608.48
824.61	662	7792.15	7792.15
825.11	661.5	7651.56	7651.56
825.61	661	7896.56	7896.56
826.11	660.5	7666.96	7666.96
826.61	660	7802.28	7802.28
827.11	659.5	7696.21	7696.21
827.61	659	7702.43	7702.43
828.11	658.5	7747.3	7747.3
828.61	658	7761.07	7761.07
829.11	657.5	7658.68	7658.68
829.61	657	7608.56	7608.56
830.11	656.5	7973.16	7973.16
830.61	656	7805.92	7805.92
831.11	655.5	7776.03	7776.03
831.61	655	7546.55	7546.55
832.11	654.5	7590.29	7590.29
832.61	654	7625.58	7625.58
833.11	653.5	7539.39	7539.39
833.61	653	7597.71	7597.71
834.11	652.5	7681.37	7681.37
834.61	652	7636.27	7636.27
835.11	651.5	7374.71	7374.71
835.61	651	7423.62	7423.62
836.11	650.5	7481.43	7481.43
836.61	650	7608.12	7608.12
837.11	649.5	7638.43	7638.43
837.61	649	7516.53	7516.53
838.11	648.5	7746.22	7746.22
838.61	648	7784.99	7784.99
839.11	647.5	7770.31	7770.31
839.61	647	7878.85	7878.85
840.11	646.5	7973.65	7973.65
840.61	646	8445.5	8445.5
841.11	645.5	8434.24	8434.24
841.61	645	8433.3	8433.3
842.11	644.5	8630.89	8630.89
842.61	644	9143.96	9143.96
843.11	643.5	9180.81	9180.81
843.61	643	9145.97	9145.97
844.11	642.5	9414.66	9414.66
844.61	642	9180.44	9180.44
845.11	641.5	8928.97	8928.97
845.61	641	9165.85	9165.85
846.11	640.5	8925.24	8925.24
846.61	640	8475.91	8475.91
847.11	639.5	8056.54	8056.54
847.61	639	7902.82	7902.82
848.11	638.5	7802.99	7802.99
848.61	638	7707.91	7707.91
