C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1081.51	405.1	10738.8
1081.61	405	11082.3
1081.71	404.9	11095.9
1081.81	404.8	11271.5
1081.91	404.7	10835.3
1082.01	404.6	10944.4
1082.11	404.5	11395.2
1082.21	404.4	11352.3
1082.31	404.3	11066.4
1082.41	404.2	11121.4
1082.51	404.1	11466
1082.61	404	10927.4
1082.71	403.9	10842.7
1082.81	403.8	10770.6
1082.91	403.7	11338.8
1083.01	403.6	11149.1
1083.11	403.5	10941
1083.21	403.4	11204.9
1083.31	403.3	11429
1083.41	403.2	11384.7
1083.51	403.1	11552.4
1083.61	403	11629.8
1083.71	402.9	11257.2
1083.81	402.8	11253.3
1083.91	402.7	11202
1084.01	402.6	11223.5
1084.11	402.5	11147.4
1084.21	402.4	11185.4
1084.31	402.3	11356.1
1084.41	402.2	11854.4
1084.51	402.1	11685.4
1084.61	402	11098.6
1084.71	401.9	11487.6
1084.81	401.8	11249.5
1084.91	401.7	12014.2
1085.01	401.6	11313.5
1085.11	401.5	11044.5
1085.21	401.4	10667.7
1085.31	401.3	11312.3
1085.41	401.2	11817.5
1085.51	401.1	11748.3
1085.61	401	11852.5
1085.71	400.9	11403.2
1085.81	400.8	11405.1
1085.91	400.7	11668.8
1086.01	400.6	12047.1
1086.11	400.5	12218.5
1086.21	400.4	11924.7
1086.31	400.3	11992.6
1086.41	400.2	11922.6
1086.51	400.1	12101.2
1086.61	400	11639.9
1086.71	399.9	11302.3
1086.81	399.8	11847.5
1086.91	399.7	11760.4
1087.01	399.6	12107.3
1087.11	399.5	11953.2
1087.21	399.4	11805.1
1087.31	399.3	11763.2
1087.41	399.2	11790.5
1087.51	399.1	11753.3
1087.61	399	11912.3
1087.71	398.9	11961.1
1087.81	398.8	11929.4
1087.91	398.7	12065.4
1088.01	398.6	12166.9
1088.11	398.5	11789.8
1088.21	398.4	11904.8
1088.31	398.3	11518.7
1088.41	398.2	11956.4
1088.51	398.1	11924
1088.61	398	12264
1088.71	397.9	12209.7
1088.81	397.8	12230.3
1088.91	397.7	11756.8
1089.01	397.6	11698.5
1089.11	397.5	11132.1
1089.21	397.4	11798.1
1089.31	397.3	11132.2
1089.41	397.2	11544.1
1089.51	397.1	11701.5
1089.61	397	11547.6
1089.71	396.9	11561.6
1089.81	396.8	11695.5
1089.91	396.7	11091.5
1090.01	396.6	11466.6
1090.11	396.5	11914
1090.21	396.4	11788.1
1090.31	396.3	12156.6
1090.41	396.2	12136.7
1090.51	396.1	11168.3
1090.61	396	11669.5
1090.71	395.9	11427.4
1090.81	395.8	12072
1090.91	395.7	11759.5
1091.01	395.6	11581.7
1091.11	395.5	11837.1
1091.21	395.4	12174
1091.31	395.3	11551.4
1091.41	395.2	11473.1
1091.51	395.1	11967.3
1091.61	395	12017.2
1091.71	394.9	12029.3
1091.81	394.8	11828.8
1091.91	394.7	12220.8
1092.01	394.6	12551.2
1092.11	394.5	12243.5
1092.21	394.4	11608.6
1092.31	394.3	11773.2
1092.41	394.2	11975.8
1092.51	394.1	12796.1
1092.61	394	12027
1092.71	393.9	12346.4
1092.81	393.8	12378.7
1092.91	393.7	12020.9
1093.01	393.6	12047.8
1093.11	393.5	12360.9
1093.21	393.4	12787.3
1093.31	393.3	12536.9
1093.41	393.2	12601.1
