C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Au4f	BE_Au4f	CPS_Au4f
1341.01	145.6	3152.05
1341.11	145.5	3178.95
1341.21	145.4	3174.08
1341.31	145.3	3191.74
1341.41	145.2	3209.84
1341.51	145.1	3149.09
1341.61	145	3194.68
1341.71	144.9	3186.27
1341.81	144.8	3189.99
1341.91	144.7	3174.51
1342.01	144.6	3212.74
1342.11	144.5	3193.95
1342.21	144.4	3186.71
1342.31	144.3	3150.53
1342.41	144.2	3159.09
1342.51	144.1	3142.54
1342.61	144	3181.46
1342.71	143.9	3215.98
1342.81	143.8	3212.39
1342.91	143.7	3180.71
1343.01	143.6	3154.05
1343.11	143.5	3155.13
1343.21	143.4	3199.13
1343.31	143.3	3219.17
1343.41	143.2	3211.6
1343.51	143.1	3230.44
1343.61	143	3208.58
1343.71	142.9	3200.51
1343.81	142.8	3246.01
1343.91	142.7	3174.83
1344.01	142.6	3245.96
1344.11	142.5	3201.37
1344.21	142.4	3219.68
1344.31	142.3	3188.68
1344.41	142.2	3211.93
1344.51	142.1	3209.99
1344.61	142	3233.16
1344.71	141.9	3207.25
1344.81	141.8	3220.68
1344.91	141.7	3191.21
1345.01	141.6	3198.55
1345.11	141.5	3189.29
1345.21	141.4	3240.58
1345.31	141.3	3158.44
1345.41	141.2	3203.22
1345.51	141.1	3252.42
1345.61	141	3232.86
1345.71	140.9	3233.9
1345.81	140.8	3219.28
1345.91	140.7	3250.75
1346.01	140.6	3203.1
1346.11	140.5	3206.36
1346.21	140.4	3234.33
1346.31	140.3	3211.78
1346.41	140.2	3178.83
1346.51	140.1	3224.66
1346.61	140	3169.11
1346.71	139.9	3165.36
1346.81	139.8	3197.5
1346.91	139.7	3190.58
1347.01	139.6	3205.52
1347.11	139.5	3257.09
1347.21	139.4	3218.71
1347.31	139.3	3233.89
1347.41	139.2	3236.94
