CasaXP50
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.2
KE_Cu2p	BE_Cu2p	CPS_Cu2p
555.51	931.1	3880.56
555.56	931.05	3794.59
555.61	931	3836.51
555.66	930.95	3733.86
555.71	930.9	3625.94
555.76	930.85	3598.93
555.81	930.8	3540.11
555.86	930.75	3584.89
555.91	930.7	3464.59
555.96	930.65	3408.92
556.01	930.6	3353.11
556.06	930.55	3355.57
556.11	930.5	3350.07
556.16	930.45	3296.5
556.21	930.4	3293.6
556.26	930.35	3301.65
556.31	930.3	3260.61
556.36	930.25	3203
556.41	930.2	3228.77
556.46	930.15	3224.78
556.51	930.1	3174.54
556.56	930.05	3144.67
556.61	930	3046.55
556.66	929.95	3127.4
556.71	929.9	3126.22
556.76	929.85	3112.16
556.81	929.8	3130.22
556.86	929.75	3133.33
556.91	929.7	3074.74
556.96	929.65	3094.59
557.01	929.6	3057.28
557.06	929.55	3042.2
557.11	929.5	3054.75
557.16	929.45	3111.85
557.21	929.4	3042.45
557.26	929.35	3034.4
557.31	929.3	3000.09
557.36	929.25	2997.09
557.41	929.2	2983
557.46	929.15	3018.93
557.51	929.1	2980.9
557.56	929.05	2930.88
557.61	929	2967.73
557.66	928.95	2976.74
557.71	928.9	2947.08
557.76	928.85	2943.32
557.81	928.8	2991.6
557.86	928.75	2990.63
557.91	928.7	2944.36
557.96	928.65	2965.16
558.01	928.6	2943.33
558.06	928.55	2898.89
558.11	928.5	2917.4
558.16	928.45	2880.37
558.21	928.4	2899.83
558.26	928.35	2888.69
558.31	928.3	2845.65
558.36	928.25	2870.13
558.41	928.2	2913.92
558.46	928.15	2951.98
558.51	928.1	2890.52
558.56	928.05	2917.95
558.61	928	2919.64
558.66	927.95	2890.4
558.71	927.9	2843.49
558.76	927.85	2900.27
558.81	927.8	2868.36
558.86	927.75	2896.14
558.91	927.7	2886.87
558.96	927.65	2937.78
559.01	927.6	2910.63
559.06	927.55	2830.69
559.11	927.5	2883.11
559.16	927.45	2875.66
559.21	927.4	2903.35
559.26	927.35	2839.1
559.31	927.3	2893.25
559.36	927.25	2878.76
559.41	927.2	2860.53
559.46	927.15	2919.85
559.51	927.1	2901.18
559.56	927.05	2927.74
559.61	927	2835.99
559.66	926.95	2840.4
559.71	926.9	2881.33
559.76	926.85	2911.18
559.81	926.8	2883.01
