C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\Au in He 800um nozzle\Experiment 2019-01-28_Au in He 800 um nozzle - Selection.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.4
KE_Au4f	BE_Au4f	CPS_Au4f
1370.96	115.65	2071.09
1371.01	115.6	2109.39
1371.06	115.55	2109.58
1371.11	115.5	2118.65
1371.16	115.45	2079.39
1371.21	115.4	2057.29
1371.26	115.35	2118.17
1371.31	115.3	2085.66
1371.36	115.25	2045
1371.41	115.2	2113.27
1371.46	115.15	2131.03
1371.51	115.1	2084.12
1371.56	115.05	2136.84
1371.61	115	2088.85
1371.66	114.95	2039.59
1371.71	114.9	2065.46
1371.76	114.85	2119.06
1371.81	114.8	2095.24
1371.86	114.75	2126.22
1371.91	114.7	2099.56
1371.96	114.65	2093.92
1372.01	114.6	2169.07
1372.06	114.55	2093.45
1372.11	114.5	2106.16
1372.16	114.45	2136.53
1372.21	114.4	2153.08
1372.26	114.35	2148.03
1372.31	114.3	2131.06
1372.36	114.25	2153.62
1372.41	114.2	2105.2
1372.46	114.15	2145.77
1372.51	114.1	2124.19
1372.56	114.05	2177.06
1372.61	114	2126.56
1372.66	113.95	2191.76
1372.71	113.9	2165.12
1372.76	113.85	2173.71
1372.81	113.8	2185.91
1372.86	113.75	2144.66
1372.91	113.7	2136.55
1372.96	113.65	2105.32
1373.01	113.6	2139.45
1373.06	113.55	2144.85
1373.11	113.5	2138.26
1373.16	113.45	2166.14
1373.21	113.4	2131.84
1373.26	113.35	2159.72
1373.31	113.3	2121.14
1373.36	113.25	2184.73
1373.41	113.2	2145.09
1373.46	113.15	2147.46
1373.51	113.1	2132.28
1373.56	113.05	2157.45
1373.61	113	2149.95
1373.66	112.95	2189.3
1373.71	112.9	2126.09
1373.76	112.85	2196.88
1373.81	112.8	2107.61
1373.86	112.75	2142.82
1373.91	112.7	2168.61
1373.96	112.65	2180.76
1374.01	112.6	2161.29
1374.06	112.55	2170.89
1374.11	112.5	2165.71
1374.16	112.45	2168.54
1374.21	112.4	2152.27
1374.26	112.35	2120.65
1374.31	112.3	2121.7
1374.36	112.25	2142.72
1374.41	112.2	2138.31
1374.46	112.15	2116.48
1374.51	112.1	2146.62
1374.56	112.05	2240.79
1374.61	112	2215.68
1374.66	111.95	2115.34
1374.71	111.9	2135.31
1374.76	111.85	2170.25
1374.81	111.8	2140.01
1374.86	111.75	2154.97
1374.91	111.7	2167.55
1374.96	111.65	2173.84
1375.01	111.6	2197.4
1375.06	111.55	2185.24
1375.11	111.5	2201.11
1375.16	111.45	2142.73
1375.21	111.4	2191.63
1375.26	111.35	2162.13
1375.31	111.3	2234.93
1375.36	111.25	2197.48
1375.41	111.2	2195.79
1375.46	111.15	2142.84
1375.51	111.1	2151.67
1375.56	111.05	2187.2
1375.61	111	2147.97
1375.66	110.95	2233.63
1375.71	110.9	2163.55
1375.76	110.85	2187.65
1375.81	110.8	2170.23
1375.86	110.75	2169.79
1375.91	110.7	2195.37
1375.96	110.65	2243.8
1376.01	110.6	2153.85
1376.06	110.55	2165.02
1376.11	110.5	2182.52
1376.16	110.45	2171.4
1376.21	110.4	2147.07
1376.26	110.35	2183.51
1376.31	110.3	2204.2
1376.36	110.25	2201.56
1376.41	110.2	2171.76
1376.46	110.15	2172.92
1376.51	110.1	2183.91
1376.56	110.05	2161.33
1376.61	110	2132.69
1376.66	109.95	2192.6
1376.71	109.9	2181.31
1376.76	109.85	2137.62
1376.81	109.8	2175.82
1376.86	109.75	2157.85
1376.91	109.7	2216.28
1376.96	109.65	2139.19
1377.01	109.6	2173.99
1377.06	109.55	2244.08
1377.11	109.5	2193.77
1377.16	109.45	2104.04
1377.21	109.4	2114.22
1377.26	109.35	2117.53
1377.31	109.3	2176.5
1377.36	109.25	2248.06
1377.41	109.2	2168.1
1377.46	109.15	2134.13
1377.51	109.1	2118.85
1377.56	109.05	2164.63
1377.61	109	2180.52
1377.66	108.95	2083.15
1377.71	108.9	2116.16
1377.76	108.85	2152.3
1377.81	108.8	2193.95
1377.86	108.75	2129.14
1377.91	108.7	2105.61
1377.96	108.65	2075.42
1378.01	108.6	2171.2
1378.06	108.55	2117.32
1378.11	108.5	2144.6
1378.16	108.45	2097.18
1378.21	108.4	2153.42
1378.26	108.35	2143.74
1378.31	108.3	2182.65
1378.36	108.25	2132.44
1378.41	108.2	2132.2
1378.46	108.15	2149.95
1378.51	108.1	2108.15
1378.56	108.05	2069.98
1378.61	108	2083.25
1378.66	107.95	2174.25
1378.71	107.9	2095.42
1378.76	107.85	2088.55
1378.81	107.8	2075.95
1378.86	107.75	2081.56
1378.91	107.7	2088.52
1378.96	107.65	2199.86
1379.01	107.6	2132.84
1379.06	107.55	2149.75
1379.11	107.5	2072.1
1379.16	107.45	2137.33
1379.21	107.4	2162.99
1379.26	107.35	2108.21
1379.31	107.3	2079.27
1379.36	107.25	2074.65
1379.41	107.2	2036.67
1379.46	107.15	2043.35
1379.51	107.1	2141.26
1379.56	107.05	2142.39
1379.61	107	2056.49
1379.66	106.95	2091.68
1379.71	106.9	2086.28
1379.76	106.85	2087.62
1379.81	106.8	2022.68
1379.86	106.75	2066.37
1379.91	106.7	2101
1379.96	106.65	2110.45
1380.01	106.6	2072.66
1380.06	106.55	2106.7
1380.11	106.5	2128.74
1380.16	106.45	2105.24
1380.21	106.4	2040.85
1380.26	106.35	1998.97
1380.31	106.3	2031.02
1380.36	106.25	2012.9
1380.41	106.2	2093.57
1380.46	106.15	2057.49
1380.51	106.1	2078.4
1380.56	106.05	2063.05
1380.61	106	2083.78
1380.66	105.95	2073.37
1380.71	105.9	2056.48
1380.76	105.85	2027.15
1380.81	105.8	1972.36
1380.86	105.75	2092.08
1380.91	105.7	2028.52
1380.96	105.65	2027.01
1381.01	105.6	2063.92
1381.06	105.55	1984.79
1381.11	105.5	2012.92
1381.16	105.45	2029.72
1381.21	105.4	1981.12
1381.26	105.35	1965.82
1381.31	105.3	2048.5
1381.36	105.25	2115.65
1381.41	105.2	2075.59
1381.46	105.15	2052.44
1381.51	105.1	2084.08
1381.56	105.05	2036.88
1381.61	105	1997.97
1381.66	104.95	2032.94
1381.71	104.9	2028.05
