c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex191_cec356 au in he_1200um.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.4
KE_Au4f	BE_Au4f	CPS_Au4f
1342.16	144.45	6028.2
1342.21	144.4	6040.8
1342.26	144.35	6003.05
1342.31	144.3	6038.2
1342.36	144.25	6025.95
1342.41	144.2	6037.25
1342.46	144.15	6010.52
1342.51	144.1	6017.12
1342.56	144.05	5995.27
1342.61	144	6024.9
1342.66	143.95	6023.98
1342.71	143.9	6026.8
1342.76	143.85	6026.72
1342.81	143.8	6077.5
1342.86	143.75	6017.05
1342.91	143.7	6032.57
1342.96	143.65	6054
1343.01	143.6	6018.25
1343.06	143.55	6062.73
1343.11	143.5	6113.2
1343.16	143.45	6040.13
1343.21	143.4	6046.82
1343.26	143.35	6052
1343.31	143.3	6018.72
1343.36	143.25	6058.13
1343.41	143.2	6039.25
1343.46	143.15	6029.9
1343.51	143.1	6050.52
1343.56	143.05	6053.6
1343.61	143	6043.05
1343.66	142.95	6022.45
1343.71	142.9	6033
1343.76	142.85	6024.22
1343.81	142.8	6056.35
1343.86	142.75	6015.85
1343.91	142.7	6047.65
1343.96	142.65	6063.37
1344.01	142.6	6048.93
1344.06	142.55	6057.07
1344.11	142.5	6074.42
1344.16	142.45	6060.82
1344.21	142.4	6056.05
1344.26	142.35	6034.72
1344.31	142.3	6067.93
1344.36	142.25	6066.63
1344.41	142.2	6086.12
1344.46	142.15	6043.32
1344.51	142.1	6068.02
1344.56	142.05	6073.15
1344.61	142	6048.67
1344.66	141.95	6060.07
1344.71	141.9	6101.5
1344.76	141.85	6085.5
1344.81	141.8	6101.88
1344.86	141.75	6084.7
1344.91	141.7	6064
1344.96	141.65	6065.95
1345.01	141.6	6075.77
1345.06	141.55	6082.4
1345.11	141.5	6051.55
1345.16	141.45	6067.22
1345.21	141.4	6052.65
1345.26	141.35	6023.15
1345.31	141.3	6042.07
1345.36	141.25	6081.82
1345.41	141.2	6044.02
1345.46	141.15	6077.35
1345.51	141.1	6093.35
1345.56	141.05	6129.77
1345.61	141	6099.42
1345.66	140.95	6062.7
1345.71	140.9	6061.3
1345.76	140.85	6064.45
1345.81	140.8	6084.72
1345.86	140.75	6087.63
1345.91	140.7	6094.1
1345.96	140.65	6050.47
1346.01	140.6	6087.4
1346.06	140.55	6120.85
1346.11	140.5	6131.7
1346.16	140.45	6114
1346.21	140.4	6098.52
1346.26	140.35	6108.32
1346.31	140.3	6111.3
1346.36	140.25	6134.9
1346.41	140.2	6140.67
1346.46	140.15	6129.38
1346.51	140.1	6129.25
1346.56	140.05	6128.57
1346.61	140	6097.25
1346.66	139.95	6075.27
1346.71	139.9	6091.6
1346.76	139.85	6116.4
1346.81	139.8	6091.07
1346.86	139.75	6115.23
1346.91	139.7	6106.48
1346.96	139.65	6116.07
1347.01	139.6	6135.03
1347.06	139.55	6127.7
1347.11	139.5	6128.05
1347.16	139.45	6094.77
1347.21	139.4	6136
1347.26	139.35	6130.72
1347.31	139.3	6074.35
1347.36	139.25	6136.8
1347.41	139.2	6145.05
1347.46	139.15	6117.88
1347.51	139.1	6134.87
1347.56	139.05	6130.3
1347.61	139	6115.5
1347.66	138.95	6145.03
1347.71	138.9	6125.03
1347.76	138.85	6124.4
1347.81	138.8	6179.75
1347.86	138.75	6134.25
1347.91	138.7	6136.2
1347.96	138.65	6169.9
1348.01	138.6	6127.37
1348.06	138.55	6140.23
1348.11	138.5	6095.82
1348.16	138.45	6091.7
1348.21	138.4	6125.38
1348.26	138.35	6199.92
1348.31	138.3	6178.88
1348.36	138.25	6192.88
1348.41	138.2	6139.97
1348.46	138.15	6167.37
1348.51	138.1	6178.47
1348.56	138.05	6152.7
1348.61	138	6171.48
1348.66	137.95	6162.15
1348.71	137.9	6172.4
1348.76	137.85	6182.53
1348.81	137.8	6183.5
1348.86	137.75	6157.12
1348.91	137.7	6142.77
1348.96	137.65	6121.07
1349.01	137.6	6142.45
1349.06	137.55	6167.5
1349.11	137.5	6169
1349.16	137.45	6179.87
1349.21	137.4	6135.13
1349.26	137.35	6187.65
1349.31	137.3	6173.62
1349.36	137.25	6212.82
1349.41	137.2	6204.5
1349.46	137.15	6178.95
1349.51	137.1	6126.22
1349.56	137.05	6161.95
1349.61	137	6182.47
1349.66	136.95	6206.12
1349.71	136.9	6205.95
1349.76	136.85	6166.25
1349.81	136.8	6183.7
1349.86	136.75	6168.95
1349.91	136.7	6161.6
1349.96	136.65	6199.47
1350.01	136.6	6191.17
1350.06	136.55	6171.6
1350.11	136.5	6188.4
1350.16	136.45	6187.1
1350.21	136.4	6186.48
1350.26	136.35	6204.35
1350.31	136.3	6200.72
1350.36	136.25	6175.63
1350.41	136.2	6180.82
1350.46	136.15	6197.32
1350.51	136.1	6219.77
1350.56	136.05	6196.15
1350.61	136	6232.07
1350.66	135.95	6228.42
1350.71	135.9	6209.8
1350.76	135.85	6258.02
1350.81	135.8	6199.97
1350.86	135.75	6209.42
1350.91	135.7	6202.82
1350.96	135.65	6166.6
1351.01	135.6	6176
1351.06	135.55	6196.35
1351.11	135.5	6200.87
1351.16	135.45	6222.55
1351.21	135.4	6205.7
1351.26	135.35	6223.85
1351.31	135.3	6225.75
1351.36	135.25	6230.6
1351.41	135.2	6265.95
1351.46	135.15	6242.1
1351.51	135.1	6244.07
1351.56	135.05	6199.42
1351.61	135	6227.1
1351.66	134.95	6241.43
1351.71	134.9	6208.88
1351.76	134.85	6234.02
1351.81	134.8	6247
1351.86	134.75	6273.42
1351.91	134.7	6246.38
1351.96	134.65	6235.4
1352.01	134.6	6258.88
1352.06	134.55	6221.72
1352.11	134.5	6230.9
