CasaXP50
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Cu2p	BE_Cu2p	CPS_Cu2p
542.46	944.15	7214.88
542.51	944.1	7255.63
542.56	944.05	7486.84
542.61	944	7493.97
542.66	943.95	7341.95
542.71	943.9	7286.16
542.76	943.85	7353.06
542.81	943.8	7259.89
542.86	943.75	7306.93
542.91	943.7	7286.44
542.96	943.65	7307.92
543.01	943.6	7372.07
543.06	943.55	7145.14
543.11	943.5	7114.43
543.16	943.45	7190.65
543.21	943.4	7154.06
543.26	943.35	7045.28
543.31	943.3	7173.05
543.36	943.25	7295.7
543.41	943.2	7222.99
543.46	943.15	7168.77
543.51	943.1	7109.64
543.56	943.05	7090.31
543.61	943	7074.14
543.66	942.95	7270.89
543.71	942.9	7199.92
543.76	942.85	7076.56
543.81	942.8	6988.51
543.86	942.75	6711.71
543.91	942.7	6913.89
543.96	942.65	6957.26
544.01	942.6	6824.49
544.06	942.55	7002.22
544.11	942.5	7068.27
544.16	942.45	6858.68
544.21	942.4	6923.49
544.26	942.35	6947.31
544.31	942.3	6833.46
544.36	942.25	6850.44
544.41	942.2	6804.81
544.46	942.15	6795.19
544.51	942.1	6860.96
544.56	942.05	6763.88
544.61	942	6781.09
544.66	941.95	6810.32
544.71	941.9	6751.77
544.76	941.85	6593.49
544.81	941.8	6609.39
544.86	941.75	6629.62
544.91	941.7	6587.26
544.96	941.65	6580.74
545.01	941.6	6479.74
545.06	941.55	6498.92
545.11	941.5	6539.17
545.16	941.45	6417.36
545.21	941.4	6494.48
545.26	941.35	6535.28
545.31	941.3	6377.68
545.36	941.25	6499.72
545.41	941.2	6480.11
545.46	941.15	6438.26
545.51	941.1	6511.43
545.56	941.05	6623.17
545.61	941	6590.33
545.66	940.95	6555.17
545.71	940.9	6443.04
545.76	940.85	6483.8
545.81	940.8	6412.62
545.86	940.75	6448.61
545.91	940.7	6449.15
545.96	940.65	6421.99
546.01	940.6	6409.5
546.06	940.55	6434.92
546.11	940.5	6477.37
546.16	940.45	6535.84
546.21	940.4	6477.63
546.26	940.35	6499.96
546.31	940.3	6428.3
546.36	940.25	6537.81
546.41	940.2	6444.82
546.46	940.15	6512.55
546.51	940.1	6600.19
546.56	940.05	6483.71
546.61	940	6360.43
546.66	939.95	6528.01
546.71	939.9	6509.45
546.76	939.85	6558.01
546.81	939.8	6529.49
546.86	939.75	6539.18
546.91	939.7	6484.37
546.96	939.65	6458.12
547.01	939.6	6394.16
547.06	939.55	6381.26
547.11	939.5	6513.75
547.16	939.45	6413.65
547.21	939.4	6462.59
547.26	939.35	6519.9
547.31	939.3	6424.39
547.36	939.25	6451.43
547.41	939.2	6417.81
547.46	939.15	6367.87
547.51	939.1	6256.35
547.56	939.05	6330.71
547.61	939	6308.88
547.66	938.95	6248.97
547.71	938.9	6323.75
547.76	938.85	6431.79
547.81	938.8	6407.29
547.86	938.75	6418.74
547.91	938.7	6417.93
547.96	938.65	6492.03
548.01	938.6	6393.15
548.06	938.55	6409.01
548.11	938.5	6303.25
548.16	938.45	6355.13
548.21	938.4	6207.35
548.26	938.35	6343.86
548.31	938.3	6308.65
548.36	938.25	6440.58
548.41	938.2	6475.7
548.46	938.15	6357.02
548.51	938.1	6382.92
548.56	938.05	6434.6
548.61	938	6583.4
548.66	937.95	6518.24
548.71	937.9	6543.01
548.76	937.85	6543.82
548.81	937.8	6518.92
548.86	937.75	6414.84
548.91	937.7	6620.48
548.96	937.65	6567.52
549.01	937.6	6510.84
549.06	937.55	6501.1
549.11	937.5	6444.77
549.16	937.45	6571.17
549.21	937.4	6708.1
549.26	937.35	6594
549.31	937.3	6611.68
549.36	937.25	6708.29
549.41	937.2	6630
549.46	937.15	6617.7
549.51	937.1	6741.84
549.56	937.05	6770.74
549.61	937	6701.92
549.66	936.95	6678.16
549.71	936.9	6797.18
549.76	936.85	6826.29
549.81	936.8	6754.65
549.86	936.75	6784.94
549.91	936.7	6780.6
549.96	936.65	6837.43
550.01	936.6	6714.84
550.06	936.55	6734.48
550.11	936.5	6851.96
550.16	936.45	6892.37
550.21	936.4	6632.32
550.26	936.35	6664.98
550.31	936.3	6859.82
550.36	936.25	6968.05
550.41	936.2	6805.73
550.46	936.15	6852.68
550.51	936.1	6855.48
550.56	936.05	6781.57
550.61	936	6827.2
550.66	935.95	6755.97
550.71	935.9	6961.8
550.76	935.85	7000.31
550.81	935.8	6770.86
550.86	935.75	6824.32
550.91	935.7	6935.8
550.96	935.65	7005.15
551.01	935.6	6817.85
551.06	935.55	6948
551.11	935.5	6891.75
551.16	935.45	6760.18
551.21	935.4	6974.01
551.26	935.35	7003.3
551.31	935.3	7006.66
551.36	935.25	7082.42
551.41	935.2	6942.26
551.46	935.15	7016.98
551.51	935.1	7036.7
551.56	935.05	7141.95
551.61	935	7276.63
551.66	934.95	7178.03
551.71	934.9	7200.53
551.76	934.85	7304.41
551.81	934.8	7396.91
551.86	934.75	7341.04
551.91	934.7	7525.8
551.96	934.65	7568.72
552.01	934.6	7577.74
552.06	934.55	7670.57
552.11	934.5	7711.62
552.16	934.45	8003.84
552.21	934.4	8117.9
552.26	934.35	8240.36
552.31	934.3	8438.29
552.36	934.25	8533.16
552.41	934.2	8792.2
552.46	934.15	8933.37
552.51	934.1	9282.25
552.56	934.05	9516.81
552.61	934	9800.09
552.66	933.95	10144.5
552.71	933.9	10463.7
552.76	933.85	10929.8
552.81	933.8	11448.5
552.86	933.75	11944
552.91	933.7	12447.7
552.96	933.65	13022.5
553.01	933.6	13686.9
553.06	933.55	14708.5
553.11	933.5	15775.7
553.16	933.45	16823.8
553.21	933.4	18087.2
553.26	933.35	19957.1
553.31	933.3	21597.1
553.36	933.25	23808
553.41	933.2	26159.9
553.46	933.15	29056.2
553.51	933.1	31814.2
553.56	933.05	35094.7
553.61	933	38443.9
553.66	932.95	41852.3
553.71	932.9	45652.6
553.76	932.85	48904.2
553.81	932.8	51448.5
553.86	932.75	53615.7
553.91	932.7	54845.8
553.96	932.65	55554.9
554.01	932.6	56595.1
554.06	932.55	55851.5
554.11	932.5	54240.1
554.16	932.45	52238.1
554.21	932.4	49820
554.26	932.35	46908.3
554.31	932.3	43640.9
554.36	932.25	40109
554.41	932.2	36651.4
554.46	932.15	33127.3
554.51	932.1	29932.7
554.56	932.05	26708.1
554.61	932	24262.1
554.66	931.95	22061.1
554.71	931.9	20032.3
554.76	931.85	18075.9
554.81	931.8	16401
554.86	931.75	15142.5
554.91	931.7	13576
554.96	931.65	12768.8
555.01	931.6	11824.2
555.06	931.55	11004.4
555.11	931.5	10630.8
555.16	931.45	9971.12
555.21	931.4	9349.07
555.26	931.35	8665.98
555.31	931.3	8483.48
555.36	931.25	7943.73
555.41	931.2	7700.79
555.46	931.15	7479.28
555.51	931.1	7308.44
555.56	931.05	7032.91
555.61	931	6771.73
555.66	930.95	6704.36
555.71	930.9	6513.52
555.76	930.85	6253.18
555.81	930.8	6234.42
555.86	930.75	6043.12
555.91	930.7	5971.66
555.96	930.65	5930.82
556.01	930.6	5761.28
556.06	930.55	5603.98
556.11	930.5	5623.5
556.16	930.45	5557.17
556.21	930.4	5374.94
556.26	930.35	5373.96
556.31	930.3	5227.1
556.36	930.25	5173.79
556.41	930.2	5231.49
556.46	930.15	5193.73
556.51	930.1	5077.44
556.56	930.05	4998.46
556.61	930	4892.08
556.66	929.95	4779.33
556.71	929.9	4783.88
556.76	929.85	4841.25
556.81	929.8	4839.85
556.86	929.75	4687.68
556.91	929.7	4611.96
556.96	929.65	4644.9
557.01	929.6	4718.59
557.06	929.55	4628.92
557.11	929.5	4566.49
557.16	929.45	4466.64
557.21	929.4	4427.61
557.26	929.35	4393.92
557.31	929.3	4463.37
557.36	929.25	4495.99
557.41	929.2	4585.5
557.46	929.15	4500.8
557.51	929.1	4308.58
557.56	929.05	4350.99
557.61	929	4545.95
557.66	928.95	4521.12
557.71	928.9	4395.62
557.76	928.85	4357.53
557.81	928.8	4320.96
557.86	928.75	4228.9
557.91	928.7	4301.15
557.96	928.65	4245.97
558.01	928.6	4289.17
558.06	928.55	4272.8
558.11	928.5	4212.29
558.16	928.45	4326.93
558.21	928.4	4335.74
558.26	928.35	4063.01
558.31	928.3	4228.58
558.36	928.25	4120.95
558.41	928.2	4183.22
558.46	928.15	4144.75
558.51	928.1	4042.7
558.56	928.05	4154.79
558.61	928	4247.14
558.66	927.95	4106.91
558.71	927.9	4155.82
558.76	927.85	4093.88
558.81	927.8	4138.54
558.86	927.75	4105.91
558.91	927.7	4186.43
558.96	927.65	4122.15
559.01	927.6	4147.6
559.06	927.55	4123.5
559.11	927.5	4179.36
559.16	927.45	4070.34
559.21	927.4	4222.33
559.26	927.35	4063.34
559.31	927.3	4025.36
559.36	927.25	4027.34
559.41	927.2	4095.97
559.46	927.15	4083.7
559.51	927.1	3996.42
559.56	927.05	4023.84
559.61	927	4078.85
559.66	926.95	4061.03
559.71	926.9	4049.53
559.76	926.85	3990.01
559.81	926.8	3986.12
559.86	926.75	4038.73
