C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX320_CEC356_Ag in He.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Survey	BE_Survey	CPS_Survey
324.61	1162	65840.5
325.11	1161.5	65882.4
325.61	1161	66079.5
326.11	1160.5	66385.1
326.61	1160	66863.7
327.11	1159.5	66807.2
327.61	1159	67243.6
328.11	1158.5	67395.9
328.61	1158	67152.8
329.11	1157.5	67451.1
329.61	1157	67615.3
330.11	1156.5	67927.9
330.61	1156	68161.9
331.11	1155.5	68066.4
331.61	1155	68039.2
332.11	1154.5	67431.3
332.61	1154	67409.5
333.11	1153.5	67200.6
333.61	1153	67255
334.11	1152.5	67060.4
334.61	1152	66866.8
335.11	1151.5	66459.3
335.61	1151	66706.2
336.11	1150.5	66802.9
336.61	1150	66688.7
337.11	1149.5	66661.7
337.61	1149	66648.3
338.11	1148.5	66466.4
338.61	1148	66128.9
339.11	1147.5	66175.3
339.61	1147	66098.8
340.11	1146.5	66270.7
340.61	1146	66587.2
341.11	1145.5	67155.5
341.61	1145	67349.2
342.11	1144.5	67607.1
342.61	1144	68423.8
343.11	1143.5	69013.9
343.61	1143	70063.7
344.11	1142.5	70732.7
344.61	1142	71297.2
345.11	1141.5	72607.6
345.61	1141	73382.8
346.11	1140.5	74854.3
346.61	1140	76181
347.11	1139.5	77943.9
347.61	1139	80483.2
348.11	1138.5	83136.4
348.61	1138	85528.4
349.11	1137.5	87540.6
349.61	1137	89138.9
350.11	1136.5	92893.9
350.61	1136	99599
351.11	1135.5	108712
351.61	1135	117057
352.11	1134.5	123066
352.61	1134	125000
353.11	1133.5	120907
353.61	1133	113898
354.11	1132.5	107398
354.61	1132	100652
355.11	1131.5	94556.7
355.61	1131	90132.5
356.11	1130.5	88130.6
356.61	1130	90255.6
357.11	1129.5	95347.3
357.61	1129	99456.4
358.11	1128.5	99472.1
358.61	1128	95307.7
359.11	1127.5	86715.9
359.61	1127	76732.5
360.11	1126.5	68275.3
360.61	1126	62584.6
361.11	1125.5	58809.5
361.61	1125	56671.3
362.11	1124.5	55368.9
362.61	1124	54229.8
363.11	1123.5	53024.1
363.61	1123	52003.9
364.11	1122.5	50993.8
364.61	1122	50018
365.11	1121.5	49157.8
365.61	1121	48353.5
366.11	1120.5	47953.9
366.61	1120	47254.2
367.11	1119.5	47019.8
367.61	1119	46694.8
368.11	1118.5	46561.7
368.61	1118	45777.6
369.11	1117.5	45631.3
369.61	1117	45362.2
370.11	1116.5	45367
370.61	1116	45105.1
371.11	1115.5	45174.7
371.61	1115	44776.1
372.11	1114.5	45030.6
372.61	1114	45049.3
373.11	1113.5	44471
373.61	1113	44450.4
374.11	1112.5	44497.7
374.61	1112	44795.5
375.11	1111.5	44440.1
375.61	1111	44547.4
376.11	1110.5	44594.6
376.61	1110	44281
377.11	1109.5	44222.9
377.61	1109	44339.5
378.11	1108.5	44330.7
378.61	1108	44502.6
379.11	1107.5	44409.3
379.61	1107	44381.3
380.11	1106.5	44320.2
380.61	1106	44665.3
381.11	1105.5	44433
381.61	1105	44560.9
382.11	1104.5	44454.1
382.61	1104	44335.2
383.11	1103.5	44492.1
383.61	1103	44737
384.11	1102.5	44674.7
384.61	1102	44882.8
385.11	1101.5	44813.3
385.61	1101	44697.4
386.11	1100.5	44800.3
386.61	1100	44979.5
387.11	1099.5	44795.5
387.61	1099	44627.1
388.11	1098.5	45086.2
388.61	1098	45087.9
389.11	1097.5	44713
389.61	1097	44824
390.11	1096.5	44919.3
390.61	1096	45011.6
391.11	1095.5	45026.3
391.61	1095	45371.2
392.11	1094.5	45307.9
392.61	1094	45303.8
393.11	1093.5	44985.6
393.61	1093	45081
394.11	1092.5	45224.1
394.61	1092	45533.5
395.11	1091.5	45550.4
395.61	1091	45618.8
396.11	1090.5	45711.2
396.61	1090	45744
397.11	1089.5	46026.2
397.61	1089	45714.5
398.11	1088.5	45742.4
398.61	1088	46013.5
399.11	1087.5	45903.8
399.61	1087	45643.3
400.11	1086.5	45557.2
400.61	1086	45900.3
