C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX320_CEC356_Ag in He.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.3
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1070.71	415.9	70938.2
1070.81	415.8	71117.4
1070.91	415.7	70961.2
1071.01	415.6	71367.4
1071.11	415.5	71168
1071.21	415.4	71139.2
1071.31	415.3	71833.8
1071.41	415.2	71326.3
1071.51	415.1	71129.9
1071.61	415	71078.7
1071.71	414.9	71658.7
1071.81	414.8	71799.3
1071.91	414.7	72052.2
1072.01	414.6	71127.3
1072.11	414.5	70916.8
1072.21	414.4	71120.4
1072.31	414.3	71400.9
1072.41	414.2	71800
1072.51	414.1	71556.2
1072.61	414	71924.7
1072.71	413.9	71440.4
1072.81	413.8	71786.4
1072.91	413.7	71903.9
1073.01	413.6	71259.5
1073.11	413.5	71233.7
1073.21	413.4	71519.9
1073.31	413.3	71376
1073.41	413.2	72036.9
1073.51	413.1	72177.4
1073.61	413	72095.7
1073.71	412.9	71582.4
1073.81	412.8	71730.3
1073.91	412.7	71720.8
1074.01	412.6	72582.1
1074.11	412.5	72534
1074.21	412.4	71937.4
1074.31	412.3	72189.3
1074.41	412.2	72042.8
1074.51	412.1	72202
1074.61	412	71961.6
1074.71	411.9	71751.7
1074.81	411.8	71477.6
1074.91	411.7	71648.1
1075.01	411.6	71519.5
1075.11	411.5	71520.1
1075.21	411.4	72039.5
1075.31	411.3	72653.9
1075.41	411.2	72652.6
1075.51	411.1	72122.6
1075.61	411	72333.3
1075.71	410.9	73069.4
1075.81	410.8	73031
1075.91	410.7	73553.8
1076.01	410.6	73789.7
1076.11	410.5	72949.2
1076.21	410.4	73477
1076.31	410.3	73497.7
1076.41	410.2	72776.9
1076.51	410.1	72884.9
1076.61	410	72829.5
1076.71	409.9	73098.1
1076.81	409.8	72677.7
1076.91	409.7	72784
1077.01	409.6	72656
1077.11	409.5	73035
1077.21	409.4	73612.5
1077.31	409.3	74225.8
1077.41	409.2	73770.3
1077.51	409.1	73725.5
1077.61	409	73344.6
1077.71	408.9	73896.7
1077.81	408.8	73627.9
1077.91	408.7	73863.3
1078.01	408.6	73473.9
1078.11	408.5	73664.3
1078.21	408.4	73732.3
1078.31	408.3	74030.6
1078.41	408.2	74425.3
1078.51	408.1	74324.7
1078.61	408	73949.7
1078.71	407.9	74286.2
1078.81	407.8	74243.3
1078.91	407.7	74511.1
1079.01	407.6	74391
1079.11	407.5	74728.1
1079.21	407.4	74573.6
1079.31	407.3	74307.1
1079.41	407.2	74583.5
1079.51	407.1	74754.6
1079.61	407	74655.4
1079.71	406.9	74903.4
1079.81	406.8	74978.1
1079.91	406.7	74451
1080.01	406.6	74766.7
1080.11	406.5	75202.4
1080.21	406.4	75168.8
1080.31	406.3	75435.6
1080.41	406.2	75542
1080.51	406.1	75055.8
1080.61	406	75522.2
1080.71	405.9	75882.9
1080.81	405.8	76210.9
1080.91	405.7	76406.6
1081.01	405.6	76522
1081.11	405.5	76028.8
1081.21	405.4	75966.9
1081.31	405.3	76402.2
1081.41	405.2	76119.2
1081.51	405.1	76838.5
1081.61	405	76733.9
1081.71	404.9	76611.4
1081.81	404.8	76856.3
1081.91	404.7	76468
1082.01	404.6	76563.1
1082.11	404.5	76957.5
1082.21	404.4	76793.6
1082.31	404.3	77582.1
1082.41	404.2	77483
1082.51	404.1	76822.8
1082.61	404	77604.2
1082.71	403.9	77428.8
1082.81	403.8	77380
1082.91	403.7	78374.6
1083.01	403.6	78099.2
1083.11	403.5	77535.3
1083.21	403.4	77903.7
1083.31	403.3	78277.4
1083.41	403.2	78420.9
1083.51	403.1	79064.2
1083.61	403	79147.4
1083.71	402.9	78765.5
1083.81	402.8	78346.9
1083.91	402.7	79011.2
1084.01	402.6	78867.3
1084.11	402.5	78232.8
1084.21	402.4	78697
